,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,"('得票数', '得票数_NHKから国民を守る党')","('得票数', '得票数_かがやけ十勝')","('得票数', '得票数_みんなの党')","('得票数', '得票数_保守党北海道')","('得票数', '得票数_公明党')","('得票数', '得票数_国民民主党')","('得票数', '得票数_地域政党かがやけ十勝')","('得票数', '得票数_大日本愛国党札幌支部')","('得票数', '得票数_市民ネットワーク北海道')","('得票数', '得票数_幸福実現党')","('得票数', '得票数_憲法の風')","('得票数', '得票数_改革札幌')","('得票数', '得票数_政治団体北守会')","('得票数', '得票数_新党大地')","('得票数', '得票数_新社会党')","('得票数', '得票数_新自由クラブ')","('得票数', '得票数_新進')","('得票数', '得票数_日本共産党')","('得票数', '得票数_日本社会党')","('得票数', '得票数_日本維新の会')","('得票数', '得票数_民主党')","('得票数', '得票数_民社')","('得票数', '得票数_無所属')","('得票数', '得票数_生長の家政治連合')","('得票数', '得票数_社会民主党')","('得票数', '得票数_立憲民主党')","('得票数', '得票数_維新の党')","('得票数', '得票数_自由党')","('得票数', '得票数_自由民主党')","('得票数', '得票数_道民党')","('得票数', '得票数_sum_v')","('得票率', '得票率_NHKから国民を守る党')","('得票率', '得票率_かがやけ十勝')","('得票率', '得票率_みんなの党')","('得票率', '得票率_保守党北海道')","('得票率', '得票率_公明党')","('得票率', '得票率_国民民主党')","('得票率', '得票率_地域政党かがやけ十勝')","('得票率', '得票率_大日本愛国党札幌支部')","('得票率', '得票率_市民ネットワーク北海道')","('得票率', '得票率_幸福実現党')","('得票率', '得票率_憲法の風')","('得票率', '得票率_改革札幌')","('得票率', '得票率_政治団体北守会')","('得票率', '得票率_新党大地')","('得票率', '得票率_新社会党')","('得票率', '得票率_新自由クラブ')","('得票率', '得票率_新進')","('得票率', '得票率_日本共産党')","('得票率', '得票率_日本社会党')","('得票率', '得票率_日本維新の会')","('得票率', '得票率_民主党')","('得票率', '得票率_民社')","('得票率', '得票率_無所属')","('得票率', '得票率_生長の家政治連合')","('得票率', '得票率_社会民主党')","('得票率', '得票率_立憲民主党')","('得票率', '得票率_維新の党')","('得票率', '得票率_自由党')","('得票率', '得票率_自由民主党')","('得票率', '得票率_道民党')","('得票率', '得票率_sum_v')","('一人あたり得票率', '一人あたり得票率_NHKから国民を守る党')","('一人あたり得票率', '一人あたり得票率_かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_みんなの党')","('一人あたり得票率', '一人あたり得票率_保守党北海道')","('一人あたり得票率', '一人あたり得票率_公明党')","('一人あたり得票率', '一人あたり得票率_国民民主党')","('一人あたり得票率', '一人あたり得票率_地域政党かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_大日本愛国党札幌支部')","('一人あたり得票率', '一人あたり得票率_市民ネットワーク北海道')","('一人あたり得票率', '一人あたり得票率_幸福実現党')","('一人あたり得票率', '一人あたり得票率_憲法の風')","('一人あたり得票率', '一人あたり得票率_改革札幌')","('一人あたり得票率', '一人あたり得票率_政治団体北守会')","('一人あたり得票率', '一人あたり得票率_新党大地')","('一人あたり得票率', '一人あたり得票率_新社会党')","('一人あたり得票率', '一人あたり得票率_新自由クラブ')","('一人あたり得票率', '一人あたり得票率_新進')","('一人あたり得票率', '一人あたり得票率_日本共産党')","('一人あたり得票率', '一人あたり得票率_日本社会党')","('一人あたり得票率', '一人あたり得票率_日本維新の会')","('一人あたり得票率', '一人あたり得票率_民主党')","('一人あたり得票率', '一人あたり得票率_民社')","('一人あたり得票率', '一人あたり得票率_無所属')","('一人あたり得票率', '一人あたり得票率_生長の家政治連合')","('一人あたり得票率', '一人あたり得票率_社会民主党')","('一人あたり得票率', '一人あたり得票率_立憲民主党')","('一人あたり得票率', '一人あたり得票率_維新の党')","('一人あたり得票率', '一人あたり得票率_自由党')","('一人あたり得票率', '一人あたり得票率_自由民主党')","('一人あたり得票率', '一人あたり得票率_道民党')","('立候補者数', '立候補者数_NHKから国民を守る党')","('立候補者数', '立候補者数_かがやけ十勝')","('立候補者数', '立候補者数_みんなの党')","('立候補者数', '立候補者数_保守党北海道')","('立候補者数', '立候補者数_公明党')","('立候補者数', '立候補者数_国民民主党')","('立候補者数', '立候補者数_地域政党かがやけ十勝')","('立候補者数', '立候補者数_大日本愛国党札幌支部')","('立候補者数', '立候補者数_市民ネットワーク北海道')","('立候補者数', '立候補者数_幸福実現党')","('立候補者数', '立候補者数_憲法の風')","('立候補者数', '立候補者数_改革札幌')","('立候補者数', '立候補者数_政治団体北守会')","('立候補者数', '立候補者数_新党大地')","('立候補者数', '立候補者数_新社会党')","('立候補者数', '立候補者数_新自由クラブ')","('立候補者数', '立候補者数_新進')","('立候補者数', '立候補者数_日本共産党')","('立候補者数', '立候補者数_日本社会党')","('立候補者数', '立候補者数_日本維新の会')","('立候補者数', '立候補者数_民主党')","('立候補者数', '立候補者数_民社')","('立候補者数', '立候補者数_無所属')","('立候補者数', '立候補者数_生長の家政治連合')","('立候補者数', '立候補者数_社会民主党')","('立候補者数', '立候補者数_立憲民主党')","('立候補者数', '立候補者数_維新の党')","('立候補者数', '立候補者数_自由党')","('立候補者数', '立候補者数_自由民主党')","('立候補者数', '立候補者数_道民党')","('当選者数', '当選者数_NHKから国民を守る党')","('当選者数', '当選者数_かがやけ十勝')","('当選者数', '当選者数_みんなの党')","('当選者数', '当選者数_保守党北海道')","('当選者数', '当選者数_公明党')","('当選者数', '当選者数_国民民主党')","('当選者数', '当選者数_地域政党かがやけ十勝')","('当選者数', '当選者数_大日本愛国党札幌支部')","('当選者数', '当選者数_市民ネットワーク北海道')","('当選者数', '当選者数_幸福実現党')","('当選者数', '当選者数_憲法の風')","('当選者数', '当選者数_改革札幌')","('当選者数', '当選者数_政治団体北守会')","('当選者数', '当選者数_新党大地')","('当選者数', '当選者数_新社会党')","('当選者数', '当選者数_新自由クラブ')","('当選者数', '当選者数_新進')","('当選者数', '当選者数_日本共産党')","('当選者数', '当選者数_日本社会党')","('当選者数', '当選者数_日本維新の会')","('当選者数', '当選者数_民主党')","('当選者数', '当選者数_民社')","('当選者数', '当選者数_無所属')","('当選者数', '当選者数_生長の家政治連合')","('当選者数', '当選者数_社会民主党')","('当選者数', '当選者数_立憲民主党')","('当選者数', '当選者数_維新の党')","('当選者数', '当選者数_自由党')","('当選者数', '当選者数_自由民主党')","('当選者数', '当選者数_道民党')"
別海町議会議員選挙（2019年04月21日投票）,別海町議会議員選挙,北海道,別海町,20190421.0,2019.0,4.0,21.0,20190416.0,72.29,16.0,17.0,1.0625,11950.0,,,-330.0,任期満了,80.63,,,,別海町議会議員選挙（2019年04月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,,,,,,,,,,,,,8555.0,3.0,65.29411764705883,7.7137364554284735,42.0,62.0,67.0,70.0,75.0,65.0625,7.8935792736882044,42.0,61.75,67.0,70.25,75.0,,,,,480.0,,,,,,,,,,,,,879.0,,,,,7196.0,,,,,,,,8555.0,,,,,0.056107539450613676,,,,,,,,,,,,,0.10274693161893629,,,,,0.84114552893045,,,,,,,,1.0,,,,,0.056107539450613676,,,,,,,,,,,,,0.051373465809468145,,,,,0.06008182349503215,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,13.0,,,,,,,
利尻富士町議会議員選挙（2005年11月06日投票）,利尻富士町議会議員選挙,北海道,利尻富士町,20051106.0,2005.0,11.0,6.0,20051101.0,91.54,10.0,11.0,1.1,2671.0,,,,任期満了,,,,,利尻富士町議会議員選挙（2005年11月06日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.1,0.1,,0.11908713692946057,0.06887966804979254,,0.11908713692946057,0.06887966804979254,2410.0,2.0,61.63636363636363,8.182828220484065,44.0,60.0,65.0,65.0,71.0,61.6,8.581375181169975,44.0,59.5,65.0,65.0,71.0,,,,,,,,,,,,,,,,,,180.0,,,,,2230.0,,,,,,,,2410.0,,,,,,,,,,,,,,,,,,0.07468879668049792,,,,,0.9253112033195021,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.07468879668049792,,,,,0.09253112033195021,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
利尻富士町議会議員選挙（2009年11月01日投票）,利尻富士町議会議員選挙,北海道,利尻富士町,20091101.0,2009.0,11.0,1.0,20091027.0,91.4,9.0,10.0,1.1111111111111112,2489.0,,,-182.0,任期満了,91.54,,,,利尻富士町議会議員選挙（2009年11月01日投票）,1.0,10.0,9.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5759325044404974,0.4240674955595027,,0.0822760720629282,0.14135583185316755,,2252.0,1.0,61.7,7.59012516365837,48.0,55.0,64.0,68.75,69.0,60.888888888888886,7.578396846657748,48.0,53.0,62.0,68.0,69.0,,,,,,,,,,,,,,,,,,,,,,,2252.0,,,,,,,,2252.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
利尻富士町議会議員選挙（2013年10月27日投票）,利尻富士町議会議員選挙,北海道,利尻富士町,20131027.0,2013.0,10.0,27.0,20131022.0,,9.0,10.0,1.1111111111111112,,,,,任期満了,91.4,,,,利尻富士町議会議員選挙（2013年10月27日投票）,1.0,10.0,9.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.573307355090112,0.3536288358499756,0.07306380905991232,0.095551225848352,0.11787627861665854,0.07306380905991232,2053.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053.0,,,,,,,,2053.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
利尻富士町議会議員選挙（2017年10月29日投票）,利尻富士町議会議員選挙,北海道,利尻富士町,20171029.0,2017.0,10.0,29.0,20171024.0,無投票,9.0,9.0,1.0,,,,,任期満了,,,,,利尻富士町議会議員選挙（2017年10月29日投票）,1.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利尻町議会議員再選挙（2021年04月25日投票）,利尻町議会議員再選挙,北海道,利尻町,20210425.0,2021.0,4.0,25.0,20210420.0,91.97,1.0,2.0,2.0,1668.0,812.0,856.0,,その他,,,,,利尻町議会議員再選挙（2021年04月25日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,1505.0,1.0,57.5,12.5,45.0,51.25,57.5,63.75,70.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,1505.0,,,,,,,,1505.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
利尻町議会議員補欠選挙（2017年04月30日投票）,利尻町議会議員補欠選挙,北海道,利尻町,20170430.0,2017.0,4.0,30.0,20170425.0,無投票,1.0,1.0,1.0,,,,,任期満了/惣万優議員の死去による,,,,,利尻町議会議員補欠選挙（2017年04月30日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,58.0,0.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利尻町議会議員選挙（2006年09月17日投票）,利尻町議会議員選挙,北海道,利尻町,20060917.0,2006.0,9.0,17.0,20060912.0,無投票,8.0,8.0,1.0,2373.0,,,,任期満了,,,,,利尻町議会議員選挙（2006年09月17日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.875,0.125,0.0,0.875,0.125,0.0,,,,,,,0.0,1.0,57.25,4.293891009329417,49.0,55.0,57.5,59.0,64.0,57.25,4.293891009329417,49.0,55.0,57.5,59.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,
利尻町議会議員選挙（2010年09月12日投票）,利尻町議会議員選挙,北海道,利尻町,20100912.0,2010.0,9.0,12.0,20100907.0,,8.0,10.0,1.25,,,,,任期満了,,,,,利尻町議会議員選挙（2010年09月12日投票）,1.0,10.0,8.0,1.25,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.75,0.25,0.0,0.7801635991820041,0.2198364008179959,,0.09752044989775051,0.10991820040899795,,1956.0,1.0,61.1,4.158124577258358,53.0,59.0,61.5,63.5,68.0,60.5,3.840572873934304,53.0,58.5,61.5,62.5,66.0,,,,,,,,,,,,,,,,,,,,,,,1956.0,,,,,,,,1956.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,
利尻町議会議員選挙（2014年09月21日投票）,利尻町議会議員選挙,北海道,利尻町,20140921.0,2014.0,9.0,21.0,20140916.0,93.26,8.0,9.0,1.125,1943.0,,,,任期満了,,,,,利尻町議会議員選挙（2014年09月21日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.875,0.0,0.125,0.9272116461366181,,0.07278835386338185,0.11590145576707726,,0.07278835386338185,1786.0,1.0,65.33333333333333,4.320493798938574,57.0,63.0,66.0,68.0,72.0,65.0,4.47213595499958,57.0,62.5,65.5,67.0,72.0,,,,,,,,,,,,,,,,,,,,,,,1786.0,,,,,,,,1786.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,
利尻町議会議員選挙（2018年09月16日投票）,利尻町議会議員選挙,北海道,利尻町,20180916.0,2018.0,9.0,16.0,20180911.0,無投票,8.0,7.0,0.875,,,,,任期満了/定数8人に対し、立候補者7名により無投票当選となりました。,93.26,,,,利尻町議会議員選挙（2018年09月16日投票）,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,68.28571428571429,4.333071682315172,61.0,66.0,69.0,70.0,76.0,68.28571428571429,4.333071682315172,61.0,66.0,69.0,70.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,
剣淵町議会議員選挙（2005年12月04日投票）,剣淵町議会議員選挙,北海道,剣淵町,20051204.0,2005.0,12.0,4.0,20051129.0,86.95,10.0,12.0,1.2,3280.0,,,,任期満了,,,,,剣淵町議会議員選挙（2005年12月04日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.9166666666666666,0.08333333333333333,0.0,0.9,0.1,0.0,0.8678445229681979,0.1321554770318021,,0.07889495663347254,0.1321554770318021,,2830.0,1.0,57.916666666666664,7.994355647719347,45.0,52.75,57.0,62.0,77.0,55.6,5.76541412215983,45.0,52.25,55.0,57.75,67.0,,,,,,,,,,,,,,,,,,,,,,,2830.0,,,,,,,,2830.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
剣淵町議会議員選挙（2009年11月29日投票）,剣淵町議会議員選挙,北海道,剣淵町,20091129.0,2009.0,11.0,29.0,20091124.0,85.98,10.0,11.0,1.1,3132.0,,,-148.0,任期満了,86.95,,,,剣淵町議会議員選挙（2009年11月29日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.9090909090909091,0.0,0.09090909090909091,0.9,0.0,0.1,0.8484281437125748,,0.15157185628742514,0.08484281437125749,,0.15157185628742514,2672.0,1.0,60.18181818181818,5.796835842519949,49.0,56.5,61.0,64.0,71.0,59.1,4.90815647672321,49.0,56.25,59.0,61.75,66.0,,,,,,,,,,,,,,,,,,,,,,,2672.0,,,,,,,,2672.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,
剣淵町議会議員選挙（2013年12月01日投票）,剣淵町議会議員選挙,北海道,剣淵町,20131201.0,2013.0,12.0,1.0,20131126.0,無投票,10.0,9.0,0.9,,,,,任期満了,85.98,,,,剣淵町議会議員選挙（2013年12月01日投票）,1.0,9.0,9.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.2222222222222222,0.0,,,,,,,0.0,1.0,58.0,12.400716825158849,27.0,60.0,61.0,65.0,70.0,58.0,12.400716825158849,27.0,60.0,61.0,65.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
剣淵町議会議員選挙（2017年12月03日投票）,剣淵町議会議員選挙,北海道,剣淵町,20171203.0,2017.0,12.0,3.0,20171128.0,82.94,10.0,11.0,1.1,2767.0,,,,任期満了,,,,,剣淵町議会議員選挙（2017年12月03日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.6363636363636364,0.36363636363636365,0.0,0.6,0.4,0.0,0.683451171011931,0.31654882898806896,,0.097635881573133,0.07913720724701724,,2263.0,0.0,58.27272727272727,11.362545402176792,31.0,55.0,64.0,64.5,70.0,57.2,11.373653766490346,31.0,53.5,62.5,64.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北広島市議会議員補欠選挙（2005年07月10日投票）,北広島市議会議員補欠選挙,北海道,北広島市,20050710.0,2005.0,7.0,10.0,20050703.0,54.52,2.0,4.0,2.0,47577.0,,,,その他,,,,,北広島市議会議員補欠選挙（2005年07月10日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,,0.8142511643108096,0.1857488356891903,,0.27141705477026984,0.1857488356891903,24478.0,3.0,,,,,,,,58.0,0.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,5417.0,,,9916.0,,9145.0,,,,,,,,24478.0,,,,,,,,,,,,,,,,,,0.22130075986600212,,,0.40509845575618925,,0.37360078437780864,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.22130075986600212,,,0.40509845575618925,,0.18680039218890432,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.0,,,,,,,
北広島市議会議員補欠選挙（2009年07月12日投票）,北広島市議会議員補欠選挙,北海道,北広島市,20090712.0,2009.0,7.0,12.0,20090705.0,無投票,1.0,1.0,1.0,49764.0,,,2187.0,その他,54.52,,,,北広島市議会議員補欠選挙（2009年07月12日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
北広島市議会議員選挙（2003年04月27日投票）,北広島市議会議員選挙,北海道,北広島市,20030427.0,2003.0,4.0,27.0,20030420.0,60.18,26.0,27.0,1.0384615384615383,45810.0,,,,任期満了,,,,,北広島市議会議員選挙（2003年04月27日投票）,1.0,27.0,26.0,1.0384615384615385,0.0,0.0,0.0,0.1111111111111111,0.11538461538461539,0.9259259259259259,0.07407407407407407,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9234824433065105,0.07651755669348939,,0.03693929773226042,0.038258778346744696,,27340.0,5.0,,,,,,,,,,,,,,,,,,,3817.34,,,,,,,,,,,,,2385.0,,,2815.99,,17350.67,,971.0,,,,,,27340.0,,,,,0.13962472567666423,,,,,,,,,,,,,0.08723482077542064,,,0.1029989027066569,,0.6346258229700072,,0.035515727871250916,,,,,,1.0,,,,,0.04654157522555474,,,,,,,,,,,,,0.02907827359180688,,,0.03433296756888563,,0.037330930762941604,,0.035515727871250916,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,3.0,,17.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,3.0,,16.0,,1.0,,,,,
北広島市議会議員選挙（2007年04月22日投票）,北広島市議会議員選挙,北海道,北広島市,20070422.0,2007.0,4.0,22.0,20070415.0,59.45,24.0,25.0,1.0416666666666667,48307.0,,,2497.0,任期満了,60.18,,,,北広島市議会議員選挙（2007年04月22日投票）,1.0,25.0,24.0,1.0416666666666667,0.0,0.0,0.0,0.08,0.08333333333333333,0.64,0.32,0.04,0.625,0.3333333333333333,0.041666666666666664,0.6491172539917001,0.32014489695435044,0.0307378490539495,0.040569828374481254,0.040018112119293806,0.0307378490539495,28434.0,6.0,59.16,7.953263481112644,38.0,55.0,60.0,65.0,71.0,58.875,7.991206104212305,38.0,54.5,60.0,65.0,71.0,,,,,4137.9,,,,1963.0,,,,,,,,,2608.1,,,4700.0,,13274.0,,,,,,1751.0,,28434.0,,,,,0.14552648238024898,,,,0.06903706829851586,,,,,,,,,0.09172469578673419,,,0.16529506928325244,,0.46683547865231767,,,,,,0.061581205598930856,,1.0,,,,,0.048508827460083,,,,0.06903706829851586,,,,,,,,,0.030574898595578062,,,0.04132376732081311,,0.038902956554359804,,,,,,0.030790602799465428,,,,,,3.0,,,,1.0,,,,,,,,,3.0,,,4.0,,12.0,,,,,,2.0,,,,,,3.0,,,,1.0,,,,,,,,,3.0,,,4.0,,11.0,,,,,,2.0,
北広島市議会議員選挙（2011年04月24日投票）,北広島市議会議員選挙,北海道,北広島市,20110424.0,2011.0,4.0,24.0,20110417.0,53.19,22.0,24.0,1.0909090909090908,48525.0,,,218.0,任期満了,59.45,,,,北広島市議会議員選挙（2011年04月24日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.20833333333333334,0.22727272727272727,0.7083333333333334,0.25,0.041666666666666664,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.768868849245246,0.17098608116055675,0.060145069594197215,0.04522757936736741,0.028497680193426123,0.060145069594197215,25505.0,7.0,,,,,,,,57.5,10.781929326423912,31.0,52.5,60.5,64.75,74.0,,,,,3937.0,,,,1611.0,,,,,787.0,,,,2480.0,,,2432.0,,13090.0,,,,,,1168.0,,25505.0,,,,,0.1543618898255244,,,,0.06316408547343658,,,,,0.03085669476573221,,,,0.09723583611056656,,,0.09535385218584591,,0.513232699470692,,,,,,0.04579494216820231,,1.0,,,,,0.0514539632751748,,,,0.06316408547343658,,,,,0.03085669476573221,,,,0.032411945370188856,,,0.047676926092922955,,0.039479438420822466,,,,,,0.04579494216820231,,,,,,3.0,,,,1.0,,,,,1.0,,,,3.0,,,2.0,,13.0,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,1.0,,,,3.0,,,2.0,,11.0,,,,,,1.0,
