,municipality,year,prefecture,city,population,salary_chairperson,salary_vicec,salary_council,city_dummy
8852,1475,2016,和歌山県,串本町,17126.0,270000.0,215000.0,200000.0,0
8853,1475,2017,和歌山県,串本町,16745.0,270000.0,215000.0,200000.0,0
8854,1475,2018,和歌山県,串本町,16387.0,270000.0,215000.0,200000.0,0
8855,1475,2019,和歌山県,串本町,15994.0,270000.0,215000.0,200000.0,0
8856,1476,2014,鳥取県,岩美町,,333000.0,248000.0,227000.0,0
8857,1476,2015,鳥取県,岩美町,,333000.0,248000.0,227000.0,0
8858,1476,2016,鳥取県,岩美町,11953.0,333000.0,248000.0,227000.0,0
8859,1476,2017,鳥取県,岩美町,11862.0,333000.0,248000.0,227000.0,0
8860,1476,2018,鳥取県,岩美町,11726.0,333000.0,248000.0,227000.0,0
8861,1476,2019,鳥取県,岩美町,11536.0,333000.0,248000.0,227000.0,0
8862,1477,2014,鳥取県,若桜町,,286000.0,213000.0,198000.0,0
8863,1477,2015,鳥取県,若桜町,,286000.0,213000.0,198000.0,0
8864,1477,2016,鳥取県,若桜町,3468.0,286000.0,213000.0,198000.0,0
8865,1477,2017,鳥取県,若桜町,3383.0,286000.0,213000.0,198000.0,0
8866,1477,2018,鳥取県,若桜町,3288.0,286000.0,213000.0,198000.0,0
8867,1477,2019,鳥取県,若桜町,3191.0,286000.0,213000.0,198000.0,0
8868,1478,2014,鳥取県,智頭町,,330000.0,246000.0,229000.0,0
8869,1478,2015,鳥取県,智頭町,,330000.0,246000.0,229000.0,0
8870,1478,2016,鳥取県,智頭町,7462.0,330000.0,246000.0,229000.0,0
8871,1478,2017,鳥取県,智頭町,7334.0,330000.0,246000.0,229000.0,0
8872,1478,2018,鳥取県,智頭町,7109.0,330000.0,246000.0,229000.0,0
8873,1478,2019,鳥取県,智頭町,6956.0,330000.0,246000.0,229000.0,0
8874,1479,2014,鳥取県,八頭町,,313000.0,233000.0,217000.0,0
8875,1479,2015,鳥取県,八頭町,,313000.0,233000.0,217000.0,0
8876,1479,2016,鳥取県,八頭町,17742.0,313000.0,233000.0,217000.0,0
8877,1479,2017,鳥取県,八頭町,17495.0,313000.0,233000.0,217000.0,0
8878,1479,2018,鳥取県,八頭町,17305.0,313000.0,233000.0,217000.0,0
8879,1479,2019,鳥取県,八頭町,17060.0,313000.0,233000.0,217000.0,0
8880,1480,2014,鳥取県,三朝町,,321000.0,233000.0,217000.0,0
8881,1480,2015,鳥取県,三朝町,,331000.0,240000.0,224000.0,0
8882,1480,2016,鳥取県,三朝町,6720.0,331000.0,240000.0,224000.0,0
8883,1480,2017,鳥取県,三朝町,6620.0,331000.0,240000.0,224000.0,0
8884,1480,2018,鳥取県,三朝町,6530.0,331000.0,240000.0,224000.0,0
8885,1480,2019,鳥取県,三朝町,6414.0,331000.0,240000.0,224000.0,0
8886,1481,2014,鳥取県,湯梨浜町,,307000.0,223000.0,208000.0,0
8887,1481,2015,鳥取県,湯梨浜町,,331000.0,240000.0,224000.0,0
8888,1481,2016,鳥取県,湯梨浜町,17144.0,331000.0,240000.0,224000.0,0
8889,1481,2017,鳥取県,湯梨浜町,17049.0,331000.0,240000.0,224000.0,0
8890,1481,2018,鳥取県,湯梨浜町,16939.0,331000.0,240000.0,224000.0,0
8891,1481,2019,鳥取県,湯梨浜町,16861.0,331000.0,240000.0,224000.0,0
8892,1482,2014,鳥取県,琴浦町,,321000.0,233000.0,217000.0,0
8893,1482,2015,鳥取県,琴浦町,,321000.0,233000.0,217000.0,0
8894,1482,2016,鳥取県,琴浦町,18053.0,331000.0,240000.0,224000.0,0
8895,1482,2017,鳥取県,琴浦町,17876.0,331000.0,240000.0,224000.0,0
8896,1482,2018,鳥取県,琴浦町,17595.0,331000.0,240000.0,224000.0,0
8897,1482,2019,鳥取県,琴浦町,17355.0,331000.0,240000.0,224000.0,0
8898,1483,2014,鳥取県,北栄町,,321070.0,232800.0,217280.0,0
8899,1483,2015,鳥取県,北栄町,,331000.0,240000.0,224000.0,0
8900,1483,2016,鳥取県,北栄町,15469.0,331000.0,240000.0,224000.0,0
8901,1483,2017,鳥取県,北栄町,15288.0,331000.0,240000.0,224000.0,0
8902,1483,2018,鳥取県,北栄町,15156.0,331000.0,240000.0,224000.0,0
8903,1483,2019,鳥取県,北栄町,15006.0,331000.0,240000.0,224000.0,0
8904,1484,2014,鳥取県,日吉津村,,308000.0,229000.0,215000.0,0
8905,1484,2015,鳥取県,日吉津村,,316000.0,235000.0,221000.0,0
8906,1484,2016,鳥取県,日吉津村,3475.0,316000.0,235000.0,221000.0,0
8907,1484,2017,鳥取県,日吉津村,3528.0,316000.0,235000.0,221000.0,0
8908,1484,2018,鳥取県,日吉津村,3555.0,316000.0,235000.0,221000.0,0
8909,1484,2019,鳥取県,日吉津村,3549.0,316000.0,235000.0,221000.0,0
8910,1485,2014,鳥取県,大山町,,308000.0,229000.0,215000.0,0
8911,1485,2015,鳥取県,大山町,,316000.0,235000.0,221000.0,0
8912,1485,2016,鳥取県,大山町,16901.0,316000.0,235000.0,221000.0,0
8913,1485,2017,鳥取県,大山町,16630.0,316000.0,235000.0,221000.0,0
8914,1485,2018,鳥取県,大山町,16436.0,316000.0,235000.0,221000.0,0
8915,1485,2019,鳥取県,大山町,16264.0,316000.0,235000.0,221000.0,0
8916,1486,2014,鳥取県,南部町,,301000.0,224000.0,210000.0,0
8917,1486,2015,鳥取県,南部町,,304000.0,226000.0,212000.0,0
8918,1486,2016,鳥取県,南部町,11187.0,304000.0,226000.0,212000.0,0
8919,1486,2017,鳥取県,南部町,11094.0,316000.0,235000.0,221000.0,0
8920,1486,2018,鳥取県,南部町,10929.0,316000.0,235000.0,221000.0,0
8921,1486,2019,鳥取県,南部町,10781.0,316000.0,235000.0,221000.0,0
8922,1487,2014,鳥取県,伯耆町,,308000.0,229000.0,215000.0,0
8923,1487,2015,鳥取県,伯耆町,,316000.0,235000.0,221000.0,0
8924,1487,2016,鳥取県,伯耆町,11331.0,316000.0,235000.0,221000.0,0
8925,1487,2017,鳥取県,伯耆町,11162.0,316000.0,235000.0,221000.0,0
8926,1487,2018,鳥取県,伯耆町,10990.0,316000.0,235000.0,221000.0,0
8927,1487,2019,鳥取県,伯耆町,10913.0,316000.0,235000.0,221000.0,0
8928,1488,2014,鳥取県,日南町,,297000.0,221000.0,207000.0,0
8929,1488,2015,鳥取県,日南町,,316000.0,235000.0,221000.0,0
8930,1488,2016,鳥取県,日南町,5000.0,316000.0,235000.0,221000.0,0
8931,1488,2017,鳥取県,日南町,4840.0,316000.0,235000.0,221000.0,0
8932,1488,2018,鳥取県,日南町,4667.0,316000.0,235000.0,221000.0,0
8933,1488,2019,鳥取県,日南町,4549.0,316000.0,235000.0,221000.0,0
8934,1489,2014,鳥取県,日野町,,308000.0,229000.0,215000.0,0
8935,1489,2015,鳥取県,日野町,,316000.0,235000.0,221000.0,0
8936,1489,2016,鳥取県,日野町,3369.0,316000.0,235000.0,221000.0,0
8937,1489,2017,鳥取県,日野町,3299.0,316000.0,235000.0,221000.0,0
8938,1489,2018,鳥取県,日野町,3182.0,316000.0,235000.0,221000.0,0
8939,1489,2019,鳥取県,日野町,3095.0,316000.0,235000.0,221000.0,0
8940,1490,2014,鳥取県,江府町,,261800.0,194650.0,182750.0,0
8941,1490,2015,鳥取県,江府町,,316000.0,235000.0,221000.0,0
8942,1490,2016,鳥取県,江府町,3129.0,316000.0,235000.0,221000.0,0
8943,1490,2017,鳥取県,江府町,3068.0,316000.0,235000.0,221000.0,0
8944,1490,2018,鳥取県,江府町,2958.0,316000.0,235000.0,221000.0,0
8945,1490,2019,鳥取県,江府町,2892.0,316000.0,235000.0,221000.0,0
8946,1491,2014,島根県,奥出雲町,,283000.0,232000.0,195000.0,0
8947,1491,2015,島根県,奥出雲町,,283000.0,232000.0,195000.0,0
8948,1491,2016,島根県,奥出雲町,13421.0,283000.0,232000.0,195000.0,0
8949,1491,2017,島根県,奥出雲町,13062.0,283000.0,232000.0,195000.0,0
8950,1491,2018,島根県,奥出雲町,12805.0,283000.0,232000.0,195000.0,0
8951,1491,2019,島根県,奥出雲町,12567.0,283000.0,232000.0,195000.0,0
8952,1492,2014,島根県,飯南町,,298000.0,246000.0,205000.0,0
8953,1492,2015,島根県,飯南町,,298000.0,246000.0,205000.0,0
8954,1492,2016,島根県,飯南町,5104.0,298000.0,246000.0,205000.0,0
8955,1492,2017,島根県,飯南町,5023.0,298000.0,246000.0,205000.0,0
8956,1492,2018,島根県,飯南町,4932.0,298000.0,246000.0,205000.0,0
8957,1492,2019,島根県,飯南町,4834.0,298000.0,246000.0,205000.0,0
8958,1493,2014,島根県,川本町,,273600.0,226800.0,189000.0,0
8959,1493,2015,島根県,川本町,,273600.0,226800.0,189000.0,0
8960,1493,2016,島根県,川本町,3458.0,273600.0,226800.0,189000.0,0
8961,1493,2017,島根県,川本町,3405.0,273600.0,226800.0,189000.0,0
8962,1493,2018,島根県,川本町,3351.0,273600.0,226800.0,189000.0,0
8963,1493,2019,島根県,川本町,3322.0,273600.0,226800.0,189000.0,0
8964,1494,2014,島根県,美郷町,,293300.0,244400.0,204700.0,0
8965,1494,2015,島根県,美郷町,,293300.0,244400.0,204700.0,0
8966,1494,2016,島根県,美郷町,5020.0,293300.0,244400.0,204700.0,0
8967,1494,2017,島根県,美郷町,4877.0,293300.0,244400.0,204700.0,0
8968,1494,2018,島根県,美郷町,4732.0,293300.0,244400.0,204700.0,0
8969,1494,2019,島根県,美郷町,4637.0,293300.0,244400.0,204700.0,0
8970,1495,2014,島根県,邑南町,,304000.0,252000.0,210000.0,0
8971,1495,2015,島根県,邑南町,,304000.0,252000.0,210000.0,0
8972,1495,2016,島根県,邑南町,11272.0,304000.0,252000.0,210000.0,0
8973,1495,2017,島根県,邑南町,11070.0,304000.0,252000.0,210000.0,0
8974,1495,2018,島根県,邑南町,10872.0,304000.0,252000.0,210000.0,0
8975,1495,2019,島根県,邑南町,10661.0,304000.0,252000.0,210000.0,0
8976,1496,2014,島根県,津和野町,,280000.0,236000.0,197000.0,0
8977,1496,2015,島根県,津和野町,,280000.0,236000.0,197000.0,0
8978,1496,2016,島根県,津和野町,7820.0,280000.0,236000.0,197000.0,0
8979,1496,2017,島根県,津和野町,7676.0,280000.0,236000.0,197000.0,0
8980,1496,2018,島根県,津和野町,7514.0,280000.0,236000.0,197000.0,0
8981,1496,2019,島根県,津和野町,7348.0,280000.0,236000.0,197000.0,0
8982,1497,2014,島根県,吉賀町,,259700.0,216000.0,183200.0,0
8983,1497,2015,島根県,吉賀町,,259700.0,216000.0,183200.0,0
8984,1497,2016,島根県,吉賀町,6429.0,288500.0,240000.0,203500.0,0
8985,1497,2017,島根県,吉賀町,6349.0,288500.0,240000.0,203500.0,0
8986,1497,2018,島根県,吉賀町,6314.0,288500.0,240000.0,203500.0,0
8987,1497,2019,島根県,吉賀町,6278.0,288500.0,240000.0,203500.0,0
8988,1498,2014,島根県,海士町,,247000.0,206000.0,171000.0,0
8989,1498,2015,島根県,海士町,,247000.0,206000.0,171000.0,0
8990,1498,2016,島根県,海士町,2346.0,247000.0,206000.0,171000.0,0
8991,1498,2017,島根県,海士町,2300.0,247000.0,206000.0,171000.0,0
8992,1498,2018,島根県,海士町,2291.0,247000.0,206000.0,171000.0,0
8993,1498,2019,島根県,海士町,2271.0,247000.0,206000.0,171000.0,0
8994,1499,2014,島根県,西ノ島町,,236550.0,196650.0,164350.0,0
8995,1499,2015,島根県,西ノ島町,,249000.0,207000.0,173000.0,0
8996,1499,2016,島根県,西ノ島町,2936.0,249000.0,207000.0,173000.0,0
8997,1499,2017,島根県,西ノ島町,2891.0,249000.0,207000.0,173000.0,0
8998,1499,2018,島根県,西ノ島町,2882.0,249000.0,207000.0,173000.0,0
8999,1499,2019,島根県,西ノ島町,2810.0,249000.0,207000.0,173000.0,0
9000,1500,2014,島根県,知夫村,,193000.0,159000.0,133000.0,0
9001,1500,2015,島根県,知夫村,,193000.0,159000.0,133000.0,0
9002,1500,2016,島根県,知夫村,609.0,193000.0,159000.0,133000.0,0
9003,1500,2017,島根県,知夫村,615.0,193000.0,159000.0,133000.0,0
9004,1500,2018,島根県,知夫村,637.0,241000.0,199000.0,167000.0,0
9005,1500,2019,島根県,知夫村,641.0,241000.0,199000.0,167000.0,0
9006,1501,2014,島根県,隠岐の島町,,297000.0,246000.0,205000.0,0
9007,1501,2015,島根県,隠岐の島町,,297000.0,246000.0,205000.0,0
9008,1501,2016,島根県,隠岐の島町,14745.0,297000.0,246000.0,205000.0,0
9009,1501,2017,島根県,隠岐の島町,14551.0,297000.0,246000.0,205000.0,0
9010,1501,2018,島根県,隠岐の島町,14383.0,297000.0,246000.0,205000.0,0
9011,1501,2019,島根県,隠岐の島町,14127.0,297000.0,246000.0,205000.0,0
9012,1502,2014,岡山県,和気町,,312000.0,257000.0,234000.0,0
9013,1502,2015,岡山県,和気町,,312000.0,257000.0,234000.0,0
9014,1502,2016,岡山県,和気町,14628.0,312000.0,257000.0,234000.0,0
9015,1502,2017,岡山県,和気町,14532.0,312000.0,257000.0,234000.0,0
9016,1502,2018,岡山県,和気町,14391.0,312000.0,257000.0,234000.0,0
9017,1502,2019,岡山県,和気町,14198.0,312000.0,257000.0,234000.0,0
9018,1503,2014,岡山県,早島町,,313000.0,257000.0,236000.0,0
9019,1503,2015,岡山県,早島町,,313000.0,257000.0,236000.0,0
9020,1503,2016,岡山県,早島町,12278.0,313000.0,257000.0,236000.0,0
9021,1503,2017,岡山県,早島町,12422.0,313000.0,257000.0,236000.0,0
9022,1503,2018,岡山県,早島町,12496.0,313000.0,257000.0,236000.0,0
9023,1503,2019,岡山県,早島町,12557.0,313000.0,257000.0,236000.0,0
9024,1504,2014,岡山県,里庄町,,340000.0,280000.0,255000.0,0
9025,1504,2015,岡山県,里庄町,,340000.0,280000.0,255000.0,0
9026,1504,2016,岡山県,里庄町,11151.0,340000.0,280000.0,255000.0,0
9027,1504,2017,岡山県,里庄町,11211.0,340000.0,280000.0,255000.0,0
9028,1504,2018,岡山県,里庄町,11168.0,340000.0,280000.0,255000.0,0
9029,1504,2019,岡山県,里庄町,11180.0,340000.0,280000.0,255000.0,0
9030,1505,2014,岡山県,矢掛町,,332000.0,270000.0,250000.0,0
9031,1505,2015,岡山県,矢掛町,,332000.0,270000.0,250000.0,0
9032,1505,2016,岡山県,矢掛町,14686.0,332000.0,270000.0,250000.0,0
9033,1505,2017,岡山県,矢掛町,14489.0,332000.0,270000.0,250000.0,0
9034,1505,2018,岡山県,矢掛町,14357.0,332000.0,270000.0,250000.0,0
9035,1505,2019,岡山県,矢掛町,14248.0,332000.0,270000.0,250000.0,0
9036,1506,2014,岡山県,新庄村,,230000.0,180000.0,160000.0,0
9037,1506,2015,岡山県,新庄村,,230000.0,180000.0,160000.0,0
9038,1506,2016,岡山県,新庄村,961.0,230000.0,180000.0,160000.0,0
9039,1506,2017,岡山県,新庄村,956.0,260000.0,210000.0,190000.0,0
9040,1506,2018,岡山県,新庄村,945.0,260000.0,210000.0,190000.0,0
9041,1506,2019,岡山県,新庄村,918.0,260000.0,210000.0,190000.0,0
9042,1507,2014,岡山県,鏡野町,,318000.0,264000.0,244000.0,0
9043,1507,2015,岡山県,鏡野町,,318000.0,264000.0,244000.0,0
9044,1507,2016,岡山県,鏡野町,13490.0,318000.0,264000.0,244000.0,0
9045,1507,2017,岡山県,鏡野町,13309.0,318000.0,264000.0,244000.0,0
9046,1507,2018,岡山県,鏡野町,13075.0,318000.0,264000.0,244000.0,0
9047,1507,2019,岡山県,鏡野町,12932.0,318000.0,264000.0,244000.0,0
9048,1508,2014,岡山県,勝央町,,300000.0,240000.0,220000.0,0
9049,1508,2015,岡山県,勝央町,,300000.0,240000.0,220000.0,0
9050,1508,2016,岡山県,勝央町,11261.0,300000.0,240000.0,220000.0,0
9051,1508,2017,岡山県,勝央町,11206.0,300000.0,240000.0,220000.0,0
9052,1508,2018,岡山県,勝央町,11108.0,300000.0,240000.0,220000.0,0
9053,1508,2019,岡山県,勝央町,11123.0,300000.0,240000.0,220000.0,0
9054,1509,2014,岡山県,奈義町,,266000.0,221000.0,205000.0,0
9055,1509,2015,岡山県,奈義町,,266000.0,221000.0,205000.0,0
9056,1509,2016,岡山県,奈義町,6187.0,266000.0,221000.0,205000.0,0
9057,1509,2017,岡山県,奈義町,6088.0,266000.0,221000.0,205000.0,0
9058,1509,2018,岡山県,奈義町,5885.0,266000.0,221000.0,205000.0,0
9059,1509,2019,岡山県,奈義町,5831.0,266000.0,221000.0,205000.0,0
9060,1510,2014,岡山県,西粟倉村,,263000.0,220000.0,200000.0,0
9061,1510,2015,岡山県,西粟倉村,,263000.0,220000.0,200000.0,0
9062,1510,2016,岡山県,西粟倉村,1495.0,263000.0,220000.0,200000.0,0
9063,1510,2017,岡山県,西粟倉村,1488.0,263000.0,220000.0,200000.0,0
9064,1510,2018,岡山県,西粟倉村,1465.0,263000.0,220000.0,200000.0,0
9065,1510,2019,岡山県,西粟倉村,1456.0,263000.0,220000.0,200000.0,0
9066,1511,2014,岡山県,久米南町,,270000.0,210000.0,200000.0,0
9067,1511,2015,岡山県,久米南町,,270000.0,210000.0,200000.0,0
9068,1511,2016,岡山県,久米南町,5076.0,270000.0,210000.0,200000.0,0
9069,1511,2017,岡山県,久米南町,4944.0,270000.0,210000.0,200000.0,0
9070,1511,2018,岡山県,久米南町,4913.0,280000.0,240000.0,220000.0,0
9071,1511,2019,岡山県,久米南町,4816.0,280000.0,240000.0,220000.0,0
9072,1512,2014,岡山県,美咲町,,315000.0,262000.0,240000.0,0
9073,1512,2015,岡山県,美咲町,,315000.0,262000.0,240000.0,0
9074,1512,2016,岡山県,美咲町,15035.0,315000.0,262000.0,240000.0,0
9075,1512,2017,岡山県,美咲町,14691.0,315000.0,262000.0,240000.0,0
9076,1512,2018,岡山県,美咲町,14381.0,315000.0,262000.0,240000.0,0
9077,1512,2019,岡山県,美咲町,14198.0,315000.0,262000.0,240000.0,0
9078,1513,2014,岡山県,吉備中央町,,279000.0,226000.0,205000.0,0
9079,1513,2015,岡山県,吉備中央町,,279000.0,226000.0,205000.0,0
9080,1513,2016,岡山県,吉備中央町,12228.0,279000.0,226000.0,205000.0,0
9081,1513,2017,岡山県,吉備中央町,11967.0,315000.0,262000.0,240000.0,0
9082,1513,2018,岡山県,吉備中央町,11632.0,315000.0,262000.0,240000.0,0
9083,1513,2019,岡山県,吉備中央町,11315.0,315000.0,262000.0,240000.0,0
9084,1514,2014,広島県,府中町,,380000.0,300000.0,290000.0,0
9085,1514,2015,広島県,府中町,,380000.0,300000.0,290000.0,0
9086,1514,2016,広島県,府中町,52097.0,380000.0,300000.0,290000.0,0
9087,1514,2017,広島県,府中町,52091.0,380000.0,300000.0,290000.0,0
9088,1514,2018,広島県,府中町,52194.0,380000.0,300000.0,290000.0,0
9089,1514,2019,広島県,府中町,52176.0,380000.0,300000.0,290000.0,0
9090,1515,2014,広島県,海田町,,304950.0,251750.0,241300.0,0
9091,1515,2015,広島県,海田町,,321000.0,265000.0,254000.0,0
9092,1515,2016,広島県,海田町,29344.0,321000.0,265000.0,254000.0,0
9093,1515,2017,広島県,海田町,29734.0,321000.0,265000.0,254000.0,0
9094,1515,2018,広島県,海田町,29999.0,321000.0,265000.0,254000.0,0
9095,1515,2019,広島県,海田町,30024.0,321000.0,265000.0,254000.0,0
9096,1516,2014,広島県,熊野町,,328000.0,271000.0,260000.0,0
9097,1516,2015,広島県,熊野町,,328000.0,271000.0,260000.0,0
9098,1516,2016,広島県,熊野町,24349.0,328000.0,271000.0,260000.0,0
9099,1516,2017,広島県,熊野町,24361.0,328000.0,271000.0,260000.0,0
9100,1516,2018,広島県,熊野町,24253.0,328000.0,271000.0,260000.0,0
9101,1516,2019,広島県,熊野町,24022.0,328000.0,271000.0,260000.0,0
9102,1517,2014,広島県,坂町,,311000.0,257000.0,246000.0,0
9103,1517,2015,広島県,坂町,,311000.0,257000.0,246000.0,0
9104,1517,2016,広島県,坂町,13199.0,311000.0,257000.0,246000.0,0
9105,1517,2017,広島県,坂町,13279.0,311000.0,257000.0,246000.0,0
9106,1517,2018,広島県,坂町,13347.0,311000.0,257000.0,246000.0,0
9107,1517,2019,広島県,坂町,13074.0,311000.0,257000.0,246000.0,0
9108,1518,2014,広島県,安芸太田町,,269000.0,219000.0,200000.0,0
9109,1518,2015,広島県,安芸太田町,,269000.0,219000.0,200000.0,0
9110,1518,2016,広島県,安芸太田町,6735.0,269000.0,219000.0,200000.0,0
9111,1518,2017,広島県,安芸太田町,6559.0,269000.0,219000.0,200000.0,0
9112,1518,2018,広島県,安芸太田町,6341.0,269000.0,219000.0,200000.0,0
9113,1518,2019,広島県,安芸太田町,6175.0,269000.0,219000.0,200000.0,0
9114,1519,2014,広島県,北広島町,,293000.0,246000.0,221000.0,0
9115,1519,2015,広島県,北広島町,,293000.0,246000.0,221000.0,0
9116,1519,2016,広島県,北広島町,19327.0,293000.0,246000.0,221000.0,0
9117,1519,2017,広島県,北広島町,19143.0,293000.0,246000.0,221000.0,0
9118,1519,2018,広島県,北広島町,18870.0,293000.0,246000.0,221000.0,0
9119,1519,2019,広島県,北広島町,18646.0,293000.0,246000.0,221000.0,0
9120,1520,2014,広島県,大崎上島町,,300000.0,240000.0,210000.0,0
9121,1520,2015,広島県,大崎上島町,,289000.0,235000.0,210000.0,0
9122,1520,2016,広島県,大崎上島町,7944.0,289000.0,235000.0,210000.0,0
9123,1520,2017,広島県,大崎上島町,7780.0,289000.0,235000.0,210000.0,0
9124,1520,2018,広島県,大崎上島町,7628.0,289000.0,235000.0,210000.0,0
9125,1520,2019,広島県,大崎上島町,7521.0,289000.0,235000.0,210000.0,0
9126,1521,2014,広島県,世羅町,,280000.0,231000.0,210000.0,0
9127,1521,2015,広島県,世羅町,,280000.0,231000.0,210000.0,0
9128,1521,2016,広島県,世羅町,16976.0,280000.0,231000.0,210000.0,0
9129,1521,2017,広島県,世羅町,16688.0,280000.0,231000.0,210000.0,0
9130,1521,2018,広島県,世羅町,16425.0,280000.0,231000.0,210000.0,0
9131,1521,2019,広島県,世羅町,16145.0,280000.0,231000.0,210000.0,0
9132,1522,2014,広島県,神石高原町,,275000.0,230000.0,210000.0,0
9133,1522,2015,広島県,神石高原町,,285000.0,235000.0,215000.0,0
9134,1522,2016,広島県,神石高原町,9644.0,285000.0,235000.0,215000.0,0
9135,1522,2017,広島県,神石高原町,9411.0,315000.0,265000.0,245000.0,0
9136,1522,2018,広島県,神石高原町,9236.0,315000.0,265000.0,245000.0,0
9137,1522,2019,広島県,神石高原町,8980.0,315000.0,265000.0,245000.0,0
9138,1523,2014,山口県,周防大島町,,282000.0,226000.0,206000.0,0
9139,1523,2015,山口県,周防大島町,,282000.0,226000.0,206000.0,0
9140,1523,2016,山口県,周防大島町,17436.0,282000.0,226000.0,206000.0,0
9141,1523,2017,山口県,周防大島町,16959.0,282000.0,226000.0,206000.0,0
9142,1523,2018,山口県,周防大島町,16533.0,282000.0,226000.0,206000.0,0
9143,1523,2019,山口県,周防大島町,16066.0,282000.0,226000.0,206000.0,0
9144,1524,2014,山口県,和木町,,290000.0,239000.0,216000.0,0
9145,1524,2015,山口県,和木町,,290000.0,239000.0,216000.0,0
9146,1524,2016,山口県,和木町,6542.0,290000.0,239000.0,216000.0,0
9147,1524,2017,山口県,和木町,6523.0,290000.0,239000.0,216000.0,0
9148,1524,2018,山口県,和木町,6465.0,290000.0,239000.0,216000.0,0
9149,1524,2019,山口県,和木町,6445.0,290000.0,239000.0,216000.0,0
9150,1525,2014,山口県,上関町,,254000.0,204000.0,185000.0,0
9151,1525,2015,山口県,上関町,,254000.0,204000.0,185000.0,0
9152,1525,2016,山口県,上関町,3003.0,254000.0,204000.0,185000.0,0
9153,1525,2017,山口県,上関町,2892.0,254000.0,204000.0,185000.0,0
9154,1525,2018,山口県,上関町,2809.0,254000.0,204000.0,185000.0,0
9155,1525,2019,山口県,上関町,2727.0,254000.0,204000.0,185000.0,0
9156,1526,2014,山口県,田布施町,,278000.0,224000.0,205000.0,0
9157,1526,2015,山口県,田布施町,,278000.0,224000.0,205000.0,0
9158,1526,2016,山口県,田布施町,15679.0,278000.0,224000.0,205000.0,0
9159,1526,2017,山口県,田布施町,15543.0,278000.0,224000.0,205000.0,0
9160,1526,2018,山口県,田布施町,15421.0,278000.0,224000.0,205000.0,0
9161,1526,2019,山口県,田布施町,15252.0,278000.0,224000.0,205000.0,0
9162,1527,2014,山口県,平生町,,270000.0,217000.0,199000.0,0
9163,1527,2015,山口県,平生町,,270000.0,217000.0,199000.0,0
9164,1527,2016,山口県,平生町,12409.0,270000.0,217000.0,199000.0,0
9165,1527,2017,山口県,平生町,12235.0,270000.0,217000.0,199000.0,0
9166,1527,2018,山口県,平生町,12005.0,270000.0,217000.0,199000.0,0
9167,1527,2019,山口県,平生町,11857.0,270000.0,217000.0,199000.0,0
9168,1528,2014,山口県,阿武町,,206400.0,168000.0,152000.0,0
9169,1528,2015,山口県,阿武町,,258000.0,210000.0,190000.0,0
9170,1528,2016,山口県,阿武町,3535.0,258000.0,210000.0,190000.0,0
9171,1528,2017,山口県,阿武町,3439.0,258000.0,210000.0,190000.0,0
9172,1528,2018,山口県,阿武町,3342.0,258000.0,210000.0,190000.0,0
9173,1528,2019,山口県,阿武町,3281.0,258000.0,210000.0,190000.0,0
9174,1529,2014,徳島県,勝浦町,,273000.0,234000.0,195000.0,0
9175,1529,2015,徳島県,勝浦町,,273000.0,234000.0,195000.0,0
9176,1529,2016,徳島県,勝浦町,5485.0,273000.0,234000.0,195000.0,0
9177,1529,2017,徳島県,勝浦町,5416.0,273000.0,234000.0,195000.0,0
9178,1529,2018,徳島県,勝浦町,5310.0,273000.0,234000.0,195000.0,0
9179,1529,2019,徳島県,勝浦町,5195.0,273000.0,234000.0,195000.0,0
9180,1530,2014,徳島県,上勝町,,257000.0,218000.0,182000.0,0
9181,1530,2015,徳島県,上勝町,,257000.0,218000.0,182000.0,0
9182,1530,2016,徳島県,上勝町,1654.0,257000.0,218000.0,182000.0,0
9183,1530,2017,徳島県,上勝町,1598.0,257000.0,218000.0,182000.0,0
9184,1530,2018,徳島県,上勝町,1598.0,257000.0,218000.0,182000.0,0
9185,1530,2019,徳島県,上勝町,1525.0,257000.0,218000.0,182000.0,0
9186,1531,2014,徳島県,佐那河内村,,260000.0,222000.0,186000.0,0
9187,1531,2015,徳島県,佐那河内村,,260000.0,222000.0,186000.0,0
9188,1531,2016,徳島県,佐那河内村,2488.0,260000.0,222000.0,186000.0,0
9189,1531,2017,徳島県,佐那河内村,2426.0,260000.0,222000.0,186000.0,0
9190,1531,2018,徳島県,佐那河内村,2378.0,260000.0,222000.0,186000.0,0
9191,1531,2019,徳島県,佐那河内村,2319.0,260000.0,222000.0,186000.0,0
9192,1532,2014,徳島県,石井町,,298000.0,249500.0,203000.0,0
9193,1532,2015,徳島県,石井町,,298000.0,249500.0,203000.0,0
9194,1532,2016,徳島県,石井町,26298.0,298000.0,249500.0,203000.0,0
9195,1532,2017,徳島県,石井町,26149.0,298000.0,249500.0,203000.0,0
9196,1532,2018,徳島県,石井町,25933.0,298000.0,249500.0,203000.0,0
9197,1532,2019,徳島県,石井町,25833.0,298000.0,249500.0,203000.0,0
9198,1533,2014,徳島県,神山町,,284000.0,234000.0,195000.0,0
9199,1533,2015,徳島県,神山町,,284000.0,234000.0,195000.0,0
9200,1533,2016,徳島県,神山町,5707.0,284000.0,234000.0,195000.0,0
9201,1533,2017,徳島県,神山町,5534.0,284000.0,234000.0,195000.0,0
9202,1533,2018,徳島県,神山町,5389.0,284000.0,234000.0,195000.0,0
