,prefecture,municipality,keijyo_syusi_ratio,jissitsu_kousaihi_ratio,kisaiseigen_ratio,zaiseiryoku_index,laspeyres_index,year,syorai_hutan_ratio,muni_code,laspeyres_reference
25146,茨城県,ひたちなか市,95.9,9.3,,0.96,98.8,2018,50.4,082210,
25147,茨城県,鹿嶋市,92.1,6.3,,0.98,98.5,2018,59.4,082228,
25148,茨城県,潮来市,94.5,8.9,,0.5,98,2018,43.6,082236,
25149,茨城県,守谷市,83.2,4,,1,99.3,2018,-,082244,
25150,茨城県,常陸大宮市,92.4,8.1,,0.43,98.1,2018,14.2,082252,
25151,茨城県,那珂市,90.9,3.8,,0.65,98.6,2018,2.7,082261,
25152,茨城県,筑西市,95,8.5,,0.7,98.5,2018,61,082279,
25153,茨城県,坂東市,94.8,7.2,,0.66,99.4,2018,93.4,082287,
25154,茨城県,稲敷市,93.4,8.3,,0.5,97.8,2018,12.4,082295,
25155,茨城県,かすみがうら市,87.2,9.9,,0.61,98.7,2018,55.9,082309,
25156,茨城県,桜川市,88.1,7,,0.49,95.3,2018,61.5,082317,
25157,茨城県,神栖市,79.7,5.8,,1.34,97.8,2018,22,082325,
25158,茨城県,行方市,90.5,7.4,,0.43,97.9,2018,62.2,082333,
25159,茨城県,鉾田市,89.7,7.9,,0.45,98.9,2018,-,082341,
25160,茨城県,つくばみらい市,94.2,7.3,,0.8,97.4,2018,48.9,082350,
25161,茨城県,小美玉市,90.3,7.3,,0.62,98.8,2018,62.4,082368,
25162,茨城県,茨城町,84.8,7.6,,0.58,98,2018,61.1,083020,
25163,茨城県,大洗町,95.9,4.6,,0.72,97,2018,95.6,083097,
25164,茨城県,城里町,89.2,10.9,,0.37,97.5,2018,65.4,083101,
25165,茨城県,東海村,88.4,4.3,,1.44,101.4,2018,-,083411,
25166,茨城県,大子町,87.6,3.3,,0.33,99,2018,23.8,083640,
25167,茨城県,美浦村,91.9,5.4,,0.72,100,2018,35.4,084425,
25168,茨城県,阿見町,92.3,5,,0.92,97.9,2018,-,084433,
25169,茨城県,河内町,86,5.3,,0.37,95.8,2018,15.1,084476,
25170,茨城県,八千代町,94,6.8,,0.62,99,2018,63,085219,
25171,茨城県,五霞町,95.9,8.9,,0.83,96.8,2018,40.7,085421,
25172,茨城県,境町,92.2,15.6,,0.69,96.2,2018,107.3,085464,
25173,茨城県,利根町,93.6,2,,0.43,96.3,2018,-,085642,
25174,栃木県,宇都宮市,92,5.3,,0.99,102.3,2018,-,092011,
25175,栃木県,足利市,92.1,7.4,,0.75,99.8,2018,-,092029,
25176,栃木県,栃木市,96,9.8,,0.74,99.7,2018,43.3,092037,
25177,栃木県,佐野市,87.1,2.3,,0.73,98.4,2018,-,092045,
25178,栃木県,鹿沼市,92.2,3.1,,0.72,99.3,2018,-,092053,
25179,栃木県,日光市,99.8,5.9,,0.6,98.9,2018,62.8,092061,
25180,栃木県,小山市,86.1,5.8,,0.98,99.8,2018,68.1,092088,
25181,栃木県,真岡市,89.2,5.2,,0.84,99.2,2018,-,092096,
25182,栃木県,大田原市,95.5,7.9,,0.64,99.7,2018,58.2,092100,
25183,栃木県,矢板市,92.3,9.1,,0.69,98.8,2018,43.1,092118,
25184,栃木県,那須塩原市,97.5,4.2,,0.81,99.6,2018,-,092134,
25185,栃木県,さくら市,94.7,7.2,,0.76,98.2,2018,-,092142,
25186,栃木県,那須烏山市,93,7,,0.45,99.1,2018,-,092151,
25187,栃木県,下野市,87,3,,0.76,99.6,2018,-,092169,
25188,栃木県,上三川町,87.2,4.4,,1.13,97.7,2018,-,093017,
25189,栃木県,益子町,87.9,7,,0.56,95.8,2018,46.8,093424,
25190,栃木県,茂木町,94.9,10,,0.41,96.4,2018,48.1,093432,
25191,栃木県,市貝町,91.4,7.4,,0.79,98.7,2018,16.8,093441,
25192,栃木県,芳賀町,81.1,2.2,,1.03,100.6,2018,-,093459,
25193,栃木県,壬生町,88.2,6.1,,0.74,98.8,2018,-,093611,
25194,栃木県,野木町,90.8,7.1,,0.86,98.7,2018,17.4,093645,
25195,栃木県,塩谷町,83.7,5.1,,0.46,96.6,2018,-,093840,
25196,栃木県,高根沢町,84.3,3.1,,0.78,97.2,2018,-,093866,
25197,栃木県,那須町,93.5,7.8,,0.77,97.4,2018,46.5,094072,
25198,栃木県,那珂川町,87,7.7,,0.41,96.6,2018,-,094111,
25199,群馬県,前橋市,98,8.2,,0.82,99,2018,64.9,102016,
25200,群馬県,高崎市,94.4,5.8,,0.85,99.6,2018,37.1,102024,
25201,群馬県,桐生市,93.6,4.9,,0.57,99.8,2018,-,102032,
25202,群馬県,伊勢崎市,96.7,5,,0.84,99.2,2018,39.7,102041,
25203,群馬県,太田市,90.5,5.6,,1.04,100.1,2018,35.2,102059,
25204,群馬県,沼田市,95.2,9.2,,0.52,99.2,2018,77.7,102067,
25205,群馬県,館林市,96.8,4.9,,0.85,94.8,2018,99.1,102075,
25206,群馬県,渋川市,95.8,5.9,,0.6,99,2018,22.1,102083,
25207,群馬県,藤岡市,97,10.5,,0.66,99.4,2018,9.4,102091,
25208,群馬県,富岡市,88.1,8.1,,0.65,98.1,2018,-,102105,
25209,群馬県,安中市,96.4,8.2,,0.78,98.2,2018,10.6,102113,
25210,群馬県,みどり市,100.9,3.8,,0.64,97.6,2018,-,102121,
25211,群馬県,榛東村,94.2,10,,0.56,96.3,2018,-,103446,
25212,群馬県,吉岡町,90.9,9.6,,0.69,99,2018,-,103454,
25213,群馬県,上野村,79.3,7.9,,0.99,89.9,2018,-,103667,
25214,群馬県,神流町,98.5,4.8,,0.13,89.7,2018,-,103675,
25215,群馬県,下仁田町,94,9.1,,0.29,97.9,2018,52.6,103829,
25216,群馬県,南牧村,85.9,2.2,,0.14,93.5,2018,-,103837,
25217,群馬県,甘楽町,86.9,6.5,,0.49,98,2018,35.5,103845,
25218,群馬県,中之条町,83.4,7.8,,0.39,97.1,2018,-,104213,
25219,群馬県,長野原町,92.4,9.2,,0.45,98.8,2018,-,104248,
25220,群馬県,嬬恋村,87.3,8.6,,0.45,97.5,2018,-,104256,
25221,群馬県,草津町,98.5,3.5,,0.73,94.1,2018,-,104264,
25222,群馬県,高山村,89.7,5.5,,0.36,97,2018,-,104281,
25223,群馬県,東吾妻町,93.3,11.3,,0.41,98.7,2018,56,104299,
25224,群馬県,片品村,84.5,2.6,,0.25,95.5,2018,1.8,104434,
25225,群馬県,川場村,84.2,9.3,,0.25,96.2,2018,59.6,104442,
25226,群馬県,昭和村,88.6,5.6,,0.44,95.3,2018,-,104485,
25227,群馬県,みなかみ町,95,11.8,,0.43,98.2,2018,-,104493,
25228,群馬県,玉村町,96.1,4.5,,0.77,98.9,2018,7.7,104647,
25229,群馬県,板倉町,91.1,3.6,,0.62,96,2018,3.6,105210,
25230,群馬県,明和町,94.1,6.6,,0.76,98.6,2018,26.1,105228,
25231,群馬県,千代田町,96.8,6.5,,0.8,97,2018,-,105236,
25232,群馬県,大泉町,90.8,2.1,,1.25,98.7,2018,-,105244,
25233,群馬県,邑楽町,93.3,6.7,,0.77,97.7,2018,-,105252,
25234,埼玉県,さいたま市,98.7,5.1,,0.98,102.2,2018,21.2,111007,
25235,埼玉県,川越市,97.9,5.3,,0.97,102.2,2018,68.9,112011,
25236,埼玉県,熊谷市,87.9,1,,0.89,101.6,2018,-,112020,
25237,埼玉県,川口市,94.3,6.1,,0.97,103.3,2018,3.9,112038,
25238,埼玉県,行田市,95.3,4.4,,0.7,99.5,2018,17.3,112062,
25239,埼玉県,秩父市,89.2,1.9,,0.57,99.8,2018,21.9,112071,
25240,埼玉県,所沢市,94,2.4,,0.97,101.3,2018,-,112089,
25241,埼玉県,飯能市,93.9,3.1,,0.78,98.4,2018,35.6,112097,
25242,埼玉県,加須市,91.6,5.5,,0.75,98.5,2018,-,112101,
25243,埼玉県,本庄市,92.6,3.7,,0.76,99.7,2018,-,112119,
25244,埼玉県,東松山市,92.8,3.1,,0.87,99,2018,23.4,112127,
25245,埼玉県,春日部市,93.4,3.9,,0.78,99.4,2018,17.3,112143,
25246,埼玉県,狭山市,91.4,4,,0.91,101.1,2018,3.1,112151,
25247,埼玉県,羽生市,94.2,9.8,,0.8,97.3,2018,91.5,112160,
25248,埼玉県,鴻巣市,92.7,4.5,,0.71,100.6,2018,11.8,112178,
25249,埼玉県,深谷市,85.2,-0.7,,0.77,99.1,2018,-,112186,
25250,埼玉県,上尾市,97.3,4.5,,0.91,103.4,2018,14.4,112194,
25251,埼玉県,草加市,94.8,4.2,,0.92,100.7,2018,6.1,112216,
25252,埼玉県,越谷市,90.2,7.2,,0.93,102.8,2018,23.9,112224,
25253,埼玉県,蕨市,88.1,1.7,,0.87,101.8,2018,-,112232,
25254,埼玉県,戸田市,87.3,5,,1.24,101.3,2018,18.7,112241,
25255,埼玉県,入間市,97.7,0.9,,0.93,102.7,2018,7.1,112259,
25256,埼玉県,朝霞市,94,4.3,,0.99,101.6,2018,26,112275,
25257,埼玉県,志木市,94.5,0.8,,0.85,97.7,2018,-,112283,
25258,埼玉県,和光市,89.5,2.3,,1.04,101.2,2018,51.1,112291,
25259,埼玉県,新座市,95.3,5.8,,0.91,100,2018,51.8,112305,
25260,埼玉県,桶川市,96.2,4.3,,0.82,101.9,2018,46.7,112313,
25261,埼玉県,久喜市,93,6.5,,0.87,96.9,2018,16.6,112321,
25262,埼玉県,北本市,91.8,7.3,,0.82,100.8,2018,34.3,112330,
25263,埼玉県,八潮市,85,6.1,,1.02,103.1,2018,41.4,112348,
25264,埼玉県,富士見市,88.5,2.7,,0.82,99.4,2018,-,112356,
25265,埼玉県,三郷市,95.7,8,,0.95,99.1,2018,72.9,112372,
25266,埼玉県,蓮田市,90.2,5.7,,0.77,100.3,2018,-,112381,
25267,埼玉県,坂戸市,91.1,5.1,,0.83,100.7,2018,30.6,112399,
25268,埼玉県,幸手市,93,3.7,,0.72,100.9,2018,39.8,112402,
25269,埼玉県,鶴ケ島市,93.5,7.7,,0.88,98.2,2018,-,112411,
25270,埼玉県,日高市,94.8,2.1,,0.88,98.3,2018,3.7,112429,
25271,埼玉県,吉川市,97.3,6.5,,0.86,100.4,2018,41.6,112437,
25272,埼玉県,ふじみ野市,96.8,2.1,,0.82,97.8,2018,-,112453,
25273,埼玉県,白岡市,92.5,8.2,,0.85,96.8,2018,1.9,112461,
25274,埼玉県,伊奈町,91.5,8,,0.88,99.7,2018,39.7,113018,
25275,埼玉県,三芳町,92.4,10.4,,1.06,98.4,2018,112.8,113247,
25276,埼玉県,毛呂山町,93.5,6.7,,0.64,96.6,2018,48.3,113263,
25277,埼玉県,越生町,88.9,3.2,,0.54,94.6,2018,7.3,113271,
25278,埼玉県,滑川町,91.6,12.2,,0.92,101.3,2018,54.1,113417,
25279,埼玉県,嵐山町,88.8,9,,0.79,98.4,2018,86.2,113425,
25280,埼玉県,小川町,91.8,6.3,,0.69,101.2,2018,44,113433,
25281,埼玉県,川島町,86.9,4.6,,0.78,100,2018,38.2,113468,
25282,埼玉県,吉見町,89.4,6.4,,0.7,98.5,2018,24.2,113476,
25283,埼玉県,鳩山町,94.6,9.3,,0.61,95.2,2018,109.4,113484,
25284,埼玉県,ときがわ町,87.4,4.6,,0.45,98.9,2018,43,113492,
25285,埼玉県,横瀬町,88.9,7.4,,0.54,96.1,2018,37.2,113611,
25286,埼玉県,皆野町,85.3,6.6,,0.43,91.5,2018,4.5,113620,
25287,埼玉県,長瀞町,91.9,12.6,,0.41,94.4,2018,99.2,113638,
25288,埼玉県,小鹿野町,85.5,8,,0.34,93.3,2018,30.3,113654,
25289,埼玉県,東秩父村,90.4,0.7,,0.2,96.2,2018,-,113697,
25290,埼玉県,美里町,82.3,5.7,,0.69,99,2018,22.3,113816,
25291,埼玉県,神川町,88.1,5.8,,0.52,99.1,2018,2.9,113832,
25292,埼玉県,上里町,86.7,7.7,,0.79,98.1,2018,-,113859,
25293,埼玉県,寄居町,84.9,4.4,,0.83,97.7,2018,40.9,114081,
25294,埼玉県,宮代町,93.7,6.5,,0.64,94.6,2018,14.5,114421,
25295,埼玉県,杉戸町,91.6,8.6,,0.76,96.2,2018,-,114642,
25296,埼玉県,松伏町,88,7.7,,0.64,97.9,2018,22.8,114651,
25297,千葉県,千葉市,98.6,13.8,,0.94,101.3,2018,145.5,121002,
25298,千葉県,銚子市,95.3,13.3,,0.6,98.7,2018,146.5,122025,
25299,千葉県,市川市,89.7,1.3,,1.07,102.1,2018,-,122033,
25300,千葉県,船橋市,96,0,,0.96,100.3,2018,15.7,122041,
25301,千葉県,館山市,96.5,6,,0.58,94.7,2018,45.3,122050,
25302,千葉県,木更津市,93.4,3.3,,0.86,103.2,2018,8.6,122068,
25303,千葉県,松戸市,93,1,,0.9,101.3,2018,2.4,122076,
25304,千葉県,野田市,94.1,5.9,,0.86,99,2018,26.9,122084,
25305,千葉県,茂原市,94.8,10.1,,0.84,101.1,2018,89.9,122106,
25306,千葉県,成田市,84.3,6.7,,1.3,101.1,2018,76,122114,
25307,千葉県,佐倉市,94.1,1.9,,0.92,101.9,2018,-,122122,
25308,千葉県,東金市,92.3,2.8,,0.72,101.7,2018,81.9,122131,
25309,千葉県,旭市,89.7,8.2,,0.49,98.3,2018,-,122157,
25310,千葉県,習志野市,96.3,4.8,,0.94,101.6,2018,36.7,122165,
25311,千葉県,柏市,90.8,2.9,,0.95,102.1,2018,-,122173,
25312,千葉県,勝浦市,94.7,7.3,,0.47,100.8,2018,85.5,122181,
25313,千葉県,市原市,91.2,6.1,,1.03,101.1,2018,39.2,122190,
25314,千葉県,流山市,89.5,2.5,,0.94,101.3,2018,27.1,122203,
25315,千葉県,八千代市,97.1,6.4,,0.95,102.2,2018,18.6,122211,
25316,千葉県,我孫子市,94.8,1,,0.83,100.8,2018,-,122220,
25317,千葉県,鴨川市,96.2,11.4,,0.53,101,2018,97.7,122238,
25318,千葉県,鎌ケ谷市,95.9,2,,0.78,101.8,2018,27.1,122246,
25319,千葉県,君津市,90.1,4.4,,1.02,101,2018,25,122254,
25320,千葉県,富津市,89.8,9.2,,0.92,102.4,2018,68.6,122262,
25321,千葉県,浦安市,86.4,7.4,,1.52,101.1,2018,15.9,122271,
25322,千葉県,四街道市,96.4,3.4,,0.82,100.2,2018,-,122289,
25323,千葉県,袖ケ浦市,94.5,0.7,,1.11,102.4,2018,-,122297,
25324,千葉県,八街市,95.5,6.3,,0.66,99.1,2018,19.9,122301,
25325,千葉県,印西市,84,1.8,,1.02,102,2018,-,122319,
25326,千葉県,白井市,93.8,1.5,,0.9,101.5,2018,40.2,122327,
25327,千葉県,富里市,95.2,6.9,,0.8,98.6,2018,52.2,122335,
25328,千葉県,南房総市,91.1,7.8,,0.32,99.9,2018,-,122343,
25329,千葉県,匝瑳市,91.7,5.7,,0.48,101.5,2018,20,122351,
25330,千葉県,香取市,87.7,8.1,,0.54,100.9,2018,63.7,122360,
25331,千葉県,山武市,91.9,9.1,,0.5,101.4,2018,-,122378,
25332,千葉県,いすみ市,91.6,8,,0.43,100.3,2018,45.9,122386,
25333,千葉県,大網白里市,98.7,7.6,,0.62,100.5,2018,79.9,122394,
25334,千葉県,酒々井町,92.2,2.9,,0.78,100.3,2018,-,123226,
25335,千葉県,栄町,94.4,8.1,,0.58,97.2,2018,31.5,123293,
25336,千葉県,神崎町,91.2,4.3,,0.43,99.4,2018,-,123421,
25337,千葉県,多古町,90.6,3.5,,0.6,100.1,2018,-,123471,
25338,千葉県,東庄町,89.9,6.8,,0.47,101,2018,-,123498,
25339,千葉県,九十九里町,86,6.9,,0.45,101.8,2018,67.1,124036,
25340,千葉県,芝山町,89.5,5.3,,0.98,103.4,2018,-,124095,
25341,千葉県,横芝光町,90.8,6.1,,0.47,100.1,2018,11.9,124109,
25342,千葉県,一宮町,90.8,6,,0.56,100.4,2018,33.7,124214,
25343,千葉県,睦沢町,88.5,4.6,,0.41,99.8,2018,-,124222,
25344,千葉県,長生村,90.3,8.9,,0.54,101.2,2018,37.3,124231,
25345,千葉県,白子町,85.3,2.6,,0.48,100.1,2018,21.8,124249,
25346,千葉県,長柄町,92.5,4.7,,0.59,99.8,2018,-,124265,
25347,千葉県,長南町,86.8,6.8,,0.46,98.8,2018,19,124273,
25348,千葉県,大多喜町,90.3,5.2,,0.43,96.6,2018,21.4,124419,
25349,千葉県,御宿町,93.3,5.4,,0.43,95.7,2018,26.7,124435,
25350,千葉県,鋸南町,92.2,13.7,,0.3,99.8,2018,56.8,124630,
25351,東京都,千代田区,73.7,0.3,,0.9,100.3,2018,-,131016,
25352,東京都,中央区,68.7,0,,0.67,101.6,2018,-,131024,
25353,東京都,港区,72.3,-2.5,,1.27,100.1,2018,-,131032,
25354,東京都,新宿区,80.8,-3.8,,0.66,99.7,2018,-,131041,
25355,東京都,文京区,81.6,-4.5,,0.67,100.8,2018,-,131059,
25356,東京都,台東区,84.5,-1.9,,0.47,99.3,2018,-,131067,
25357,東京都,墨田区,82.1,-0.8,,0.41,99.4,2018,-,131075,
25358,東京都,江東区,77.5,-4.2,,0.49,99.3,2018,-,131083,
25359,東京都,品川区,71.9,-4.5,,0.55,99.8,2018,-,131091,
25360,東京都,目黒区,81.6,-4,,0.78,100.3,2018,-,131105,
25361,東京都,大田区,83.3,-3.9,,0.54,101.3,2018,-,131113,
25362,東京都,世田谷区,79.3,-3.8,,0.73,100.7,2018,-,131121,
25363,東京都,渋谷区,73.3,-3.7,,0.97,98.9,2018,-,131130,
25364,東京都,中野区,77.7,-2.4,,0.51,100.3,2018,-,131148,
25365,東京都,杉並区,81.7,-6.2,,0.63,100.6,2018,-,131156,
25366,東京都,豊島区,81.2,-2.4,,0.54,99.4,2018,-,131164,
25367,東京都,北区,81.6,-3.4,,0.39,99.8,2018,-,131172,
25368,東京都,荒川区,83,1.2,,0.34,98.2,2018,-,131181,
25369,東京都,板橋区,82.6,-3.8,,0.44,99.5,2018,-,131199,
25370,東京都,練馬区,84.3,-4,,0.47,101.6,2018,-,131202,
25371,東京都,足立区,76.4,-3.4,,0.36,100.2,2018,-,131211,
25372,東京都,葛飾区,78.1,-0.1,,0.35,99.2,2018,-,131229,
25373,東京都,江戸川区,76.3,-5.8,,0.41,99,2018,-,131237,
25374,東京都,八王子市,88.1,-0.6,,0.95,98.7,2018,-,132012,
25375,東京都,立川市,91.1,2.8,,1.18,99.9,2018,-,132021,
25376,東京都,武蔵野市,84.2,-0.4,,1.52,102,2018,-,132039,
25377,東京都,三鷹市,89.4,2.3,,1.17,99.6,2018,2.5,132047,
25378,東京都,青梅市,99.6,2.7,,0.87,100.3,2018,-,132055,
25379,東京都,府中市,83.9,3,,1.22,100.2,2018,-,132063,
25380,東京都,昭島市,90.9,0.2,,0.98,99.9,2018,-,132071,
25381,東京都,調布市,95.8,0.5,,1.22,100.9,2018,6.8,132080,
25382,東京都,町田市,91.3,-0.3,,0.98,100.8,2018,-,132098,
25383,東京都,小金井市,96.4,2.5,,1.05,100.5,2018,7.6,132101,
25384,東京都,小平市,92.7,1.2,,0.97,100.2,2018,-,132110,
25385,東京都,日野市,97.7,-2.3,,0.97,99,2018,1,132128,
25386,東京都,東村山市,93.1,3.4,,0.82,101,2018,0.3,132136,
25387,東京都,国分寺市,96.8,-1,,1.02,101.4,2018,-,132144,
25388,東京都,国立市,96.2,-0.8,,1.03,100.1,2018,-,132152,
25389,東京都,福生市,93.1,-3.2,,0.78,102.5,2018,-,132187,
25390,東京都,狛江市,91.3,2,,0.89,101.2,2018,14.3,132195,
25391,東京都,東大和市,94.4,-2.7,,0.86,100.6,2018,-,132209,
25392,東京都,清瀬市,93.1,3.6,,0.69,101.2,2018,21.9,132217,
25393,東京都,東久留米市,94.5,0.2,,0.84,100.8,2018,-,132225,
25394,東京都,武蔵村山市,94.6,-0.2,,0.83,98.9,2018,-,132233,
25395,東京都,多摩市,90.3,0.6,,1.13,100.4,2018,-,132241,
25396,東京都,稲城市,89.1,2.7,,0.96,100.7,2018,33.7,132250,
25397,東京都,羽村市,100.7,2,,1,102.4,2018,7.7,132276,
25398,東京都,あきる野市,98.6,8.6,,0.74,99.1,2018,45.5,132284,
25399,東京都,西東京市,95.3,0.8,,0.91,100.2,2018,25.2,132292,
25400,東京都,瑞穂町,90.2,0.8,,1.03,101.2,2018,-,133035,
25401,東京都,日の出町,109.7,5.3,,0.7,98,2018,-,133051,
25402,東京都,檜原村,81.6,5.2,,0.16,96.9,2018,-,133078,
25403,東京都,奥多摩町,76.9,5.9,,0.31,95.9,2018,-,133086,
25404,東京都,大島町,97.2,12,,0.34,90.1,2018,131.9,133612,
25405,東京都,利島村,76.9,2.8,,0.14,96.3,2018,-,133621,
25406,東京都,新島村,86.8,6.8,,0.22,89.9,2018,-,133639,
25407,東京都,神津島村,82.2,1.6,,0.23,96.5,2018,-,133647,
25408,東京都,三宅村,86,3.9,,0.24,89.5,2018,-,133817,
25409,東京都,御蔵島村,71,2.4,,0.12,83.8,2018,-,133825,
25410,東京都,八丈町,87.2,12.5,,0.3,89.6,2018,17.5,134015,
25411,東京都,青ヶ島村,88.2,-0.3,,0.15,81,2018,-,134023,
25412,東京都,小笠原村,84.6,8.4,,0.25,91.2,2018,-,134210,
25413,神奈川県,横浜市,97.7,11.2,,0.97,100.5,2018,138.5,141003,
25414,神奈川県,川崎市,99.8,7.3,,1.01,101.3,2018,120.4,141305,
25415,神奈川県,相模原市,98.1,2.7,,0.9,99.5,2018,33.3,141500,
25416,神奈川県,横須賀市,102.1,6.4,,0.82,101.1,2018,36.5,142018,
25417,神奈川県,平塚市,96.5,2,,0.97,101.7,2018,23.2,142034,
25418,神奈川県,鎌倉市,99.7,0.6,,1.08,99.9,2018,-,142042,
25419,神奈川県,藤沢市,90.5,1.6,,1.05,101.6,2018,42.4,142051,
25420,神奈川県,小田原市,93.1,3,,0.97,98.9,2018,-,142069,
25421,神奈川県,茅ヶ崎市,97.7,0.5,,0.95,99.8,2018,48.9,142077,
25422,神奈川県,逗子市,92.5,6.2,,0.87,99.4,2018,53.6,142085,
25423,神奈川県,三浦市,103.2,16,,0.62,97,2018,156.8,142107,
25424,神奈川県,秦野市,95,2.2,,0.9,100.8,2018,26.7,142115,
25425,神奈川県,厚木市,86.4,2.4,,1.21,100.4,2018,35.8,142123,
25426,神奈川県,大和市,98.4,0.6,,0.97,98.2,2018,29.6,142131,
25427,神奈川県,伊勢原市,97.3,7.3,,0.98,100.1,2018,64.7,142140,
25428,神奈川県,海老名市,92.6,1.4,,1.03,101.7,2018,26.3,142158,
25429,神奈川県,座間市,97.6,0.6,,0.9,102.4,2018,24.6,142166,
25430,神奈川県,南足柄市,98.7,5.8,,0.91,102.5,2018,53.5,142174,
25431,神奈川県,綾瀬市,96.6,7.9,,0.93,100.8,2018,55.4,142182,
25432,神奈川県,葉山町,96.1,-1.3,,0.9,101.7,2018,-,143014,
25433,神奈川県,寒川町,95,3.2,,1.06,100,2018,-,143219,
25434,神奈川県,大磯町,89.2,5.8,,0.87,98.4,2018,76.8,143413,
25435,神奈川県,二宮町,94,6.5,,0.77,96.9,2018,32.4,143421,
25436,神奈川県,中井町,86.2,2.8,,1.01,98.2,2018,-,143618,
25437,神奈川県,大井町,83.1,-1.4,,0.84,97.2,2018,-,143626,
25438,神奈川県,松田町,92.3,5.6,,0.65,98.8,2018,61.7,143634,
25439,神奈川県,山北町,87,7.3,,0.6,100.2,2018,57.6,143642,
25440,神奈川県,開成町,92.1,6.2,,0.92,99.6,2018,28.4,143669,
25441,神奈川県,箱根町,93.7,11.6,,1.42,100.1,2018,83.9,143821,
25442,神奈川県,真鶴町,95.3,9.7,,0.48,91.4,2018,153,143839,
25443,神奈川県,湯河原町,96.3,2.5,,0.72,98.4,2018,43.4,143847,
25444,神奈川県,愛川町,90.3,-2.8,,1,100.2,2018,-,144011,
25445,神奈川県,清川村,89.9,-3.5,,0.98,93.6,2018,-,144029,
25446,新潟県,新潟市,93.6,10.6,,0.71,98.6,2018,138,151009,
25447,新潟県,長岡市,91.2,5.8,,0.61,96.8,2018,68.1,152021,
25448,新潟県,三条市,94.7,15.4,,0.59,94.2,2018,111.6,152048,
25449,新潟県,柏崎市,94.8,13.1,,0.7,98.4,2018,1.8,152056,
25450,新潟県,新発田市,91.5,7.7,,0.5,96,2018,66.6,152064,
25451,新潟県,小千谷市,87,8.6,,0.56,94.5,2018,69.3,152081,
25452,新潟県,加茂市,98.6,11.3,,0.43,94.9,2018,121.9,152099,
25453,新潟県,十日町市,98.4,11.5,,0.34,96.4,2018,116.6,152102,
25454,新潟県,見附市,92.8,7.5,,0.55,96.1,2018,123.6,152111,
25455,新潟県,村上市,92.4,12.9,,0.35,93.5,2018,121,152129,
25456,新潟県,燕市,90.5,12.5,,0.64,95.6,2018,135.8,152137,
25457,新潟県,糸魚川市,93.8,12.8,,0.46,94,2018,86,152161,
25458,新潟県,妙高市,81.7,8.2,,0.44,93.4,2018,3.8,152170,
25459,新潟県,五泉市,87.7,10.5,,0.44,94.9,2018,94.1,152188,
25460,新潟県,上越市,94.7,12,,0.63,98.9,2018,85.2,152226,
25461,新潟県,阿賀野市,88.2,10.6,,0.41,95.3,2018,147.9,152234,
25462,新潟県,佐渡市,91.9,13.6,,0.23,92.3,2018,127.4,152242,
25463,新潟県,魚沼市,88.4,6.5,,0.29,93.2,2018,26.8,152251,
25464,新潟県,南魚沼市,93.7,15.5,,0.41,92.8,2018,126.3,152269,
25465,新潟県,胎内市,96.4,11.9,,0.49,93.4,2018,164.3,152277,
25466,新潟県,聖籠町,91.9,8.5,,1.11,96.7,2018,44.2,153079,
25467,新潟県,弥彦村,84.6,14.8,,0.42,95.2,2018,89.4,153427,
25468,新潟県,田上町,83.8,11.1,,0.41,93,2018,42.8,153613,
25469,新潟県,阿賀町,92.5,10.1,,0.19,91.4,2018,103,153851,
25470,新潟県,出雲崎町,86.1,7.8,,0.23,94,2018,-,154059,
25471,新潟県,湯沢町,91.7,5.4,,0.99,92.8,2018,31.3,154610,
25472,新潟県,津南町,87,9.9,,0.27,93.9,2018,84.4,154822,
25473,新潟県,刈羽村,76.3,-3.2,,1.27,96.5,2018,-,155047,
25474,新潟県,関川村,88.4,9.3,,0.24,92.5,2018,47.3,155811,
25475,新潟県,粟島浦村,85.2,6.6,,0.09,84.9,2018,-,155861,
25476,富山県,富山市,89.5,9.6,,0.83,100.8,2018,118.9,162019,
25477,富山県,高岡市,87.4,14.7,,0.75,99.1,2018,172.3,162027,
25478,富山県,魚津市,91.1,13.3,,0.69,97.8,2018,126.1,162043,
25479,富山県,氷見市,89.6,11.2,,0.46,97.3,2018,65.9,162051,
25480,富山県,滑川市,85.1,8.6,,0.76,99.3,2018,7.9,162060,
25481,富山県,黒部市,86.1,11.3,,0.69,99,2018,111.4,162078,
25482,富山県,砺波市,84.9,11.9,,0.59,98.4,2018,46.5,162086,
25483,富山県,小矢部市,88,15.1,,0.6,92.8,2018,174.4,162094,
25484,富山県,南砺市,86.7,3.7,,0.36,96.2,2018,-,162108,
25485,富山県,射水市,85.9,9.8,,0.64,95.2,2018,90.2,162116,
25486,富山県,舟橋村,92,10.8,,0.36,89.6,2018,116.5,163210,
25487,富山県,上市町,83.1,15.6,,0.46,93.6,2018,110.4,163228,
25488,富山県,立山町,87,13.7,,0.47,98.3,2018,124.3,163236,
25489,富山県,入善町,85.5,13.1,,0.55,96.3,2018,33.6,163422,
25490,富山県,朝日町,94.9,12.8,,0.38,94.4,2018,33.9,163431,
25491,石川県,金沢市,89.6,7.1,,0.87,99.4,2018,58.6,172014,
25492,石川県,七尾市,94.9,16.6,,0.43,94.2,2018,111.7,172022,
25493,石川県,小松市,91.2,15.6,,0.71,98.9,2018,150.6,172031,
25494,石川県,輪島市,96.8,10.1,,0.23,97.8,2018,86.7,172049,
