,ori_id,level_1,start_date,end_date,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1,ele_dt,ele_1y,ele_2y,ele_3y,count_jyorei,salary_am_kokuji,salary_ch_kokuji,salary_vc_kokuji,salary_mayor_kokuji,salary_vice_mayor_kokuji,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai,pref_muni,municipality,salary_mayor_f1,salary_am_f1,mayor_apply_f1,am_apply_f1,am_apply_f1_dt,may_apply_f1_dt,salary_am_start,nendo_start,salary_mayor_start
1177,962,ele_2y,2009-04-22,2010-04-22,兵庫県西宮市議会議員選挙（2007年04月22日投票）,兵庫県,西宮市,20070422.0,2009,4.0,22.0,2007-04-15,兵庫県西宮市,兵庫県西宮市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,6555.0,8189.0,7372.0,10088.0,8687.0,西宮市,兵庫県,28,2009,20090401,3554.0,41.6,3470.0,15514.0,1307.0,40.5,3397.0,15818.0,西宮市,183000.0,168600.0,155400.0,211.0,245.0,12610.0,10220.0,8620.0,7760.0,6900.0,8620.0,21.4.1,19.6.1,21.4.1,中核市,兵庫県西宮市,西宮市,10854.0,6870.0,22.4.1,21.8.1,2009-08-01,2010-04-01,6900.0,2009-04-01,12610.0
1178,962,ele_3y,2010-04-22,2011-04-17,兵庫県西宮市議会議員選挙（2007年04月22日投票）,兵庫県,西宮市,20070422.0,2010,4.0,22.0,2007-04-15,兵庫県西宮市,兵庫県西宮市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,6555.0,8189.0,7372.0,10088.0,8687.0,西宮市,兵庫県,28,2010,20100401,3533.0,40.8,3407.0,13598.0,1316.0,39.5,3315.0,13285.0,西宮市,186700.0,172100.0,158200.0,204.0,223.0,10854.0,9058.0,8270.0,7480.0,6870.0,7856.0,22.4.1,21.8.1,22.4.1,中核市,兵庫県西宮市,西宮市,10854.0,6870.0,22.4.1,21.8.1,2009-08-01,2010-04-01,6870.0,2010-04-01,10854.0
1179,963,ele_2y,2009-04-22,2010-04-22,大阪府高石市議会議員選挙（2007年04月22日投票）,大阪府,高石市,20070422.0,2009,4.0,22.0,2007-04-15,大阪府高石市,大阪府高石市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,5200.0,5800.0,5500.0,4350.0,7600.0,高石市,大阪府,27,2009,20090401,452.0,45.2,3519.0,13257.0,250.0,45.9,3593.0,13676.0,高石市,185800.0,172200.0,155700.0,20.0,40.0,8700.0,7600.0,5800.0,5500.0,5200.0,6800.0,19.4.27,5.1.1,15.4.1,Ⅱ−３,大阪府高石市,高石市,8700.0,5200.0,19.4.27,5.1.1,1993-01-01,2007-04-27,5200.0,2009-04-01,8700.0
1180,963,ele_3y,2010-04-22,2011-04-17,大阪府高石市議会議員選挙（2007年04月22日投票）,大阪府,高石市,20070422.0,2010,4.0,22.0,2007-04-15,大阪府高石市,大阪府高石市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,5200.0,5800.0,5500.0,4350.0,7600.0,高石市,大阪府,27,2010,20100401,438.0,44.6,3442.0,11822.0,243.0,45.5,3522.0,12174.0,高石市,178800.0,161600.0,149800.0,23.0,32.0,8700.0,7600.0,5800.0,5500.0,5200.0,6800.0,19.4.27,5.1.1,15.4.1,Ⅱ−３,大阪府高石市,高石市,8700.0,5200.0,19.4.27,5.1.1,1993-01-01,2007-04-27,5200.0,2010-04-01,8700.0
1181,964,ele_2y,2009-04-22,2010-04-22,埼玉県川口市議会議員選挙（2007年04月22日投票）,埼玉県,川口市,20070422.0,2009,4.0,22.0,2007-04-15,埼玉県川口市,埼玉県川口市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,6210.0,7280.0,6640.0,10772.0,8855.0,川口市,埼玉県,11,2009,20090401,3902.0,41.3,3420.0,12287.0,1420.0,43.2,3537.0,12972.0,川口市,,,,259.0,305.0,10772.0,8855.0,7280.0,6640.0,6210.0,7652.0,18.4.1,7.12.1,18.4.1,特例市,埼玉県川口市,川口市,10772.0,6210.0,18.4.1,7.12.1,1995-12-01,2006-04-01,6210.0,2009-04-01,10772.0
1182,964,ele_3y,2010-04-22,2011-04-17,埼玉県川口市議会議員選挙（2007年04月22日投票）,埼玉県,川口市,20070422.0,2010,4.0,22.0,2007-04-15,埼玉県川口市,埼玉県川口市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,6210.0,7280.0,6640.0,10772.0,8855.0,川口市,埼玉県,11,2010,20100401,3847.0,40.8,3362.0,10914.0,1383.0,42.6,3473.0,11539.0,川口市,,,,286.0,325.0,10772.0,8855.0,7280.0,6640.0,6210.0,7652.0,18.4.1,7.12.1,18.4.1,特例市,埼玉県川口市,川口市,10772.0,6210.0,15.4.1,7.12.1,1995-12-01,2003-04-01,6210.0,2010-04-01,10772.0
1183,965,ele_2y,2009-04-22,2010-04-18,栃木県栃木市議会議員選挙（2007年04月22日投票）,栃木県,栃木市,20070422.0,2009,4.0,22.0,2007-04-15,栃木県栃木市,栃木県栃木市,2009,2010-04-18,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4200.0,5350.0,4450.0,10070.0,8170.0,栃木市,栃木県,9,2009,20090401,591.0,44.9,3431.0,10905.0,390.0,44.3,3554.0,11338.0,栃木市,172200.0,152800.0,140100.0,18.0,24.0,10070.0,8170.0,5350.0,4450.0,4200.0,6650.0,16.4.1,9.9.1,16.4.1,Ⅱ−１,栃木県栃木市,栃木市,10200.0,4200.0,22.3.29,22.3.29,2010-03-29,2010-03-29,4200.0,2009-04-01,10070.0
1184,966,ele_2y,2009-04-22,2010-04-22,徳島県小松島市議会議員選挙（2007年04月22日投票）,徳島県,小松島市,20070422.0,2009,4.0,22.0,2007-04-15,徳島県小松島市,徳島県小松島市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3910.0,4720.0,4170.0,6600.0,6327.0,小松島市,徳島県,36,2009,20090401,447.0,42.5,2994.0,10458.0,222.0,41.5,2999.0,10542.0,小松島市,167034.0,148216.0,135897.0,21.0,34.0,6600.0,6327.0,4720.0,4170.0,3910.0,5949.0,18.4.1,14.4.1,19.4.1,Ⅰ−１,徳島県小松島市,小松島市,6600.0,3910.0,18.4.1,14.4.1,2002-04-01,2006-04-01,3910.0,2009-04-01,6600.0
1185,966,ele_3y,2010-04-22,2011-04-17,徳島県小松島市議会議員選挙（2007年04月22日投票）,徳島県,小松島市,20070422.0,2010,4.0,22.0,2007-04-15,徳島県小松島市,徳島県小松島市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3910.0,4720.0,4170.0,6600.0,6327.0,小松島市,徳島県,36,2010,20100401,440.0,42.2,2967.0,9409.0,220.0,41.0,2954.0,9470.0,小松島市,167034.0,148216.0,135897.0,23.0,24.0,6600.0,6327.0,4720.0,4170.0,3910.0,5949.0,18.4.1,14.4.1,19.4.1,Ⅰ−１,徳島県小松島市,小松島市,6600.0,3910.0,18.4.1,14.4.1,2002-04-01,2006-04-01,3910.0,2010-04-01,6600.0
1186,967,ele_2y,2009-04-22,2010-04-22,茨城県結城市議会議員選挙（2007年04月22日投票）,茨城県,結城市,20070422.0,2009,4.0,22.0,2007-04-15,茨城県結城市,茨城県結城市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3610.0,4180.0,3750.0,6800.0,6100.0,結城市,茨城県,8,2009,20090401,380.0,43.9,3369.0,11234.0,284.0,43.8,3367.0,11278.0,結城市,172200.0,152800.0,140100.0,10.0,13.0,6800.0,6100.0,4180.0,3750.0,3610.0,5900.0,16.4.1,19.4.30,16.4.1,Ⅱ−０,茨城県結城市,結城市,6800.0,3610.0,16.4.1,19.4.30,2007-04-30,2004-04-01,3610.0,2009-04-01,6800.0
1187,967,ele_3y,2010-04-22,2011-04-17,茨城県結城市議会議員選挙（2007年04月22日投票）,茨城県,結城市,20070422.0,2010,4.0,22.0,2007-04-15,茨城県結城市,茨城県結城市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3610.0,4180.0,3750.0,6800.0,6100.0,結城市,茨城県,8,2010,20100401,377.0,42.4,3241.0,10010.0,284.0,42.3,3239.0,10032.0,結城市,172200.0,152800.0,140100.0,13.0,29.0,6800.0,6100.0,4180.0,3750.0,3610.0,5900.0,16.4.1,19.4.30,16.4.1,Ⅱ−０,茨城県結城市,結城市,6800.0,3610.0,16.4.1,19.4.30,2007-04-30,2004-04-01,3610.0,2010-04-01,6800.0
1188,968,ele_2y,2009-04-22,2010-04-22,和歌山県新宮市議会議員選挙（2007年04月22日投票）,和歌山県,新宮市,20070422.0,2009,4.0,22.0,2007-04-15,和歌山県新宮市,和歌山県新宮市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3520.0,4070.0,3740.0,7000.0,5940.0,新宮市,和歌山県,30,2009,20090401,653.0,41.8,3443.0,10906.0,246.0,45.1,3469.0,11605.0,新宮市,172200.0,152800.0,140100.0,36.0,51.0,7000.0,5940.0,4070.0,3740.0,3520.0,5350.0,18.10.1,17.10.1,19.12.23,Ⅰ−３,和歌山県新宮市,新宮市,7000.0,3520.0,18.10.1,17.10.1,2005-10-01,2006-10-01,3520.0,2009-04-01,7000.0
1189,968,ele_3y,2010-04-22,2011-04-17,和歌山県新宮市議会議員選挙（2007年04月22日投票）,和歌山県,新宮市,20070422.0,2010,4.0,22.0,2007-04-15,和歌山県新宮市,和歌山県新宮市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3520.0,4070.0,3740.0,7000.0,5940.0,新宮市,和歌山県,30,2010,20100401,650.0,41.8,3417.0,9773.0,239.0,44.6,3395.0,10277.0,新宮市,172200.0,152800.0,140100.0,41.0,45.0,7000.0,5940.0,4070.0,3740.0,3520.0,5350.0,18.10.1,17.10.1,19.12.23,Ⅰ−３,和歌山県新宮市,新宮市,7000.0,3520.0,18.10.1,17.10.1,2005-10-01,2006-10-01,3520.0,2010-04-01,7000.0
1190,969,ele_2y,2009-04-22,2010-04-22,宮城県多賀城市議会議員選挙（2007年04月22日投票）,宮城県,多賀城市,20070422.0,2009,4.0,22.0,2007-04-15,宮城県多賀城市,宮城県多賀城市,2009,2011-09-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3840.0,4810.0,4120.0,8676.0,7410.0,多賀城市,宮城県,4,2009,20090401,456.0,44.6,3224.0,10846.0,315.0,44.3,3255.0,11194.0,多賀城市,172200.0,152800.0,140100.0,11.0,28.0,8676.0,7410.0,4810.0,4120.0,3840.0,6242.0,12.4.1,9.1.1,12.4.1,Ⅱ−３,宮城県多賀城市,多賀城市,8676.0,3840.0,12.4.1,9.1.1,1997-01-01,2000-04-01,3840.0,2009-04-01,8676.0
1191,969,ele_3y,2010-04-22,2011-04-22,宮城県多賀城市議会議員選挙（2007年04月22日投票）,宮城県,多賀城市,20070422.0,2010,4.0,22.0,2007-04-15,宮城県多賀城市,宮城県多賀城市,2010,2011-09-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3840.0,4810.0,4120.0,8676.0,7410.0,多賀城市,宮城県,4,2010,20100401,451.0,44.0,3139.0,9631.0,319.0,43.6,3157.0,9839.0,多賀城市,172200.0,152800.0,140100.0,21.0,27.0,8676.0,7410.0,4810.0,4120.0,3840.0,6242.0,12.4.1,9.1.1,12.4.1,Ⅱ−３,宮城県多賀城市,多賀城市,8676.0,3840.0,12.4.1,9.1.1,1997-01-01,2000-04-01,3840.0,2010-04-01,8676.0
1192,970,ele_2y,2009-04-22,2010-04-22,山形県米沢市議会議員選挙（2007年04月22日投票）,山形県,米沢市,20070422.0,2009,4.0,22.0,2007-04-15,山形県米沢市,山形県米沢市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4450.0,5200.0,4750.0,9090.0,7600.0,米沢市,山形県,6,2009,20090401,1127.0,41.2,3272.0,10201.0,430.0,42.2,3249.0,10184.0,米沢市,172200.0,152800.0,140100.0,38.0,45.0,8181.0,6840.0,5200.0,4750.0,4450.0,6021.0,20.4.1,8.4.1,20.4.1,Ⅱ−１,山形県米沢市,米沢市,8180.0,4450.0,20.4.1,8.4.1,1996-04-01,2008-04-01,4450.0,2009-04-01,8181.0
1193,970,ele_3y,2010-04-22,2011-04-17,山形県米沢市議会議員選挙（2007年04月22日投票）,山形県,米沢市,20070422.0,2010,4.0,22.0,2007-04-15,山形県米沢市,山形県米沢市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4450.0,5200.0,4750.0,9090.0,7600.0,米沢市,山形県,6,2010,20100401,1108.0,41.2,3239.0,9359.0,421.0,42.1,3221.0,9355.0,米沢市,172200.0,152800.0,140100.0,47.0,63.0,8180.0,6840.0,5200.0,4750.0,4450.0,6021.0,20.4.1,8.4.1,20.4.1,Ⅱ−１,山形県米沢市,米沢市,8181.0,4450.0,20.4.1,8.4.1,1996-04-01,2008-04-01,4450.0,2010-04-01,8180.0
1194,971,ele_2y,2009-04-22,2010-04-22,北海道網走市議会議員選挙（2007年04月22日投票）,北海道,網走市,20070422.0,2009,4.0,22.0,2007-04-15,北海道網走市,北海道網走市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3800.0,4710.0,4150.0,7600.0,6840.0,網走市,北海道,1,2009,20090401,363.0,42.5,3293.0,10332.0,242.0,42.3,3279.0,10412.0,網走市,172200.0,152800.0,140100.0,7.0,16.0,7600.0,6840.0,4710.0,4150.0,3800.0,6118.0,18.12.1,7.4.1,18.12.1,Ⅰ−１,北海道網走市,網走市,7600.0,3800.0,18.12.1,7.4.1,1995-04-01,2006-12-01,3800.0,2009-04-01,7600.0
1195,971,ele_3y,2010-04-22,2011-04-17,北海道網走市議会議員選挙（2007年04月22日投票）,北海道,網走市,20070422.0,2010,4.0,22.0,2007-04-15,北海道網走市,北海道網走市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,3800.0,4710.0,4150.0,7600.0,6840.0,網走市,北海道,1,2010,20100401,359.0,42.1,3250.0,9444.0,244.0,41.3,3206.0,9490.0,網走市,172200.0,152800.0,140100.0,16.0,16.0,7600.0,6840.0,4710.0,4150.0,3800.0,6118.0,18.12.1,7.4.1,18.12.1,Ⅰ−１,北海道網走市,網走市,7600.0,3800.0,18.12.1,7.4.1,1995-04-01,2006-12-01,3800.0,2010-04-01,7600.0
1196,972,ele_2y,2009-04-22,2010-04-22,宮崎県宮崎市議会議員選挙（2007年04月22日投票）,宮崎県,宮崎市,20070422.0,2009,4.0,22.0,2007-04-15,宮崎県宮崎市,宮崎県宮崎市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,5920.0,7010.0,6350.0,10700.0,8540.0,宮崎市,宮崎県,45,2009,20090401,2548.0,43.6,3471.0,11730.0,1328.0,42.8,3447.0,11679.0,宮崎市,172200.0,152800.0,140100.0,62.0,104.0,10700.0,8540.0,7010.0,6350.0,5920.0,7250.0,15.12.1,15.12.1,15.12.1,中核市,宮崎県宮崎市,宮崎市,10530.0,5830.0,21.12.1,21.12.1,2009-12-01,2009-12-01,5920.0,2009-04-01,10700.0
1197,972,ele_3y,2010-04-22,2011-04-17,宮崎県宮崎市議会議員選挙（2007年04月22日投票）,宮崎県,宮崎市,20070422.0,2010,4.0,22.0,2007-04-15,宮崎県宮崎市,宮崎県宮崎市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,5920.0,7010.0,6350.0,10700.0,8540.0,宮崎市,宮崎県,45,2010,20100401,2662.0,43.1,3396.0,10258.0,1444.0,42.4,3382.0,10234.0,宮崎市,172200.0,152800.0,140100.0,86.0,125.0,10530.0,8400.0,6960.0,6250.0,5830.0,7130.0,21.12.1,21.12.1,21.12.1,中核市,宮崎県宮崎市,宮崎市,10530.0,5830.0,21.12.1,21.12.1,2009-12-01,2009-12-01,5830.0,2010-04-01,10530.0
1198,973,ele_2y,2009-04-22,2010-04-22,東京都羽村市議会議員選挙（2007年04月22日投票）,東京都,羽村市,20070422.0,2009,4.0,22.0,2007-04-15,東京都羽村市,東京都羽村市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4300.0,5200.0,4500.0,8850.0,7650.0,羽村市,東京都,13,2009,20090401,367.0,42.2,3411.0,13885.0,266.0,42.1,3464.0,14223.0,羽村市,181200.0,154800.0,142700.0,11.0,13.0,8850.0,7650.0,5200.0,4500.0,4300.0,7150.0,7.7.1,7.7.1,7.7.1,Ⅱ−２,東京都羽村市,羽村市,7523.0,4300.0,22.1.1,7.7.1,1995-07-01,2010-01-01,4300.0,2009-04-01,8850.0
1199,973,ele_3y,2010-04-22,2011-04-17,東京都羽村市議会議員選挙（2007年04月22日投票）,東京都,羽村市,20070422.0,2010,4.0,22.0,2007-04-15,東京都羽村市,東京都羽村市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4300.0,5200.0,4500.0,8850.0,7650.0,羽村市,東京都,13,2010,20100401,360.0,42.2,3375.0,12510.0,262.0,42.1,3424.0,12830.0,羽村市,181200.0,154800.0,142700.0,12.0,16.0,7523.0,6885.0,5200.0,4500.0,4300.0,6435.0,22.1.1,7.7.1,22.1.1,Ⅱ−２,東京都羽村市,羽村市,7523.0,4300.0,22.1.1,7.7.1,1995-07-01,2010-01-01,4300.0,2010-04-01,7523.0
1200,974,ele_2y,2009-04-22,2010-04-22,宮城県塩竈市議会議員選挙（2007年04月22日投票）,宮城県,塩竈市,20070422.0,2009,4.0,22.0,2007-04-15,宮城県塩竈市,宮城県塩竈市,2009,2011-09-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4090.0,4980.0,4370.0,7912.0,6601.0,塩竈市,宮城県,4,2009,20090401,666.0,44.1,3324.0,11108.0,298.0,44.8,3416.0,11590.0,塩竈市,172200.0,152800.0,140100.0,19.0,48.0,6923.0,5796.0,4980.0,4370.0,4090.0,5115.0,21.3.1,8.10.1,21.3.1,Ⅱ−３,宮城県塩竈市,塩竈市,7912.0,4090.0,22.4.1,8.10.1,1996-10-01,2010-04-01,4090.0,2009-04-01,6923.0
1201,974,ele_3y,2010-04-22,2011-04-22,宮城県塩竈市議会議員選挙（2007年04月22日投票）,宮城県,塩竈市,20070422.0,2010,4.0,22.0,2007-04-15,宮城県塩竈市,宮城県塩竈市,2010,2011-09-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4090.0,4980.0,4370.0,7912.0,6601.0,塩竈市,宮城県,4,2010,20100401,656.0,43.8,3249.0,10013.0,278.0,44.6,3358.0,10413.0,塩竈市,172200.0,152800.0,140100.0,22.0,47.0,7912.0,6601.0,4980.0,4370.0,4090.0,5797.0,22.4.1,8.10.1,22.4.1,Ⅱ−３,宮城県塩竈市,塩竈市,9890.0,4090.0,23.4.1,8.10.1,1996-10-01,2011-04-01,4090.0,2010-04-01,7912.0
1202,975,ele_2y,2009-04-22,2010-04-22,岐阜県関市議会議員選挙（2007年04月22日投票）,岐阜県,関市,20070422.0,2009,4.0,22.0,2007-04-15,岐阜県関市,岐阜県関市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4160.0,4680.0,4370.0,9470.0,7595.0,関市,岐阜県,21,2009,20090401,823.0,44.1,3338.0,10916.0,464.0,44.3,3449.0,11384.0,関市,172200.0,152800.0,140100.0,36.0,63.0,9470.0,7280.0,4680.0,4370.0,4160.0,6630.0,8.4.1,8.4.1,15.4.1,Ⅱ−２,岐阜県関市,関市,9470.0,4160.0,8.4.1,8.4.1,1996-04-01,1996-04-01,4160.0,2009-04-01,9470.0
1203,975,ele_3y,2010-04-22,2011-04-17,岐阜県関市議会議員選挙（2007年04月22日投票）,岐阜県,関市,20070422.0,2010,4.0,22.0,2007-04-15,岐阜県関市,岐阜県関市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4160.0,4680.0,4370.0,9470.0,7595.0,関市,岐阜県,21,2010,20100401,798.0,44.3,3339.0,9809.0,450.0,44.2,3423.0,10209.0,関市,172200.0,152800.0,140100.0,30.0,49.0,9470.0,6910.0,4680.0,4370.0,4160.0,6630.0,8.4.1,8.4.1,15.4.1,Ⅱ−２,岐阜県関市,関市,9470.0,4160.0,8.4.1,8.4.1,1996-04-01,1996-04-01,4160.0,2010-04-01,9470.0
1204,976,ele_2y,2009-04-22,2010-04-22,愛知県半田市議会議員選挙（2007年04月22日投票）,愛知県,半田市,20070422.0,2009,4.0,22.0,2007-04-15,愛知県半田市,愛知県半田市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4510.0,5360.0,4860.0,10520.0,8660.0,半田市,愛知県,23,2009,20090401,1307.0,40.4,3190.0,11117.0,361.0,44.1,3538.0,12888.0,半田市,178800.0,158700.0,144500.0,81.0,94.0,10520.0,8660.0,5360.0,4860.0,4510.0,7680.0,18.4.1,16.4.1,18.4.1,Ⅲ−２,愛知県半田市,半田市,9430.0,4500.0,22.4.1,22.4.1,2010-04-01,2010-04-01,4510.0,2009-04-01,10520.0
1205,976,ele_3y,2010-04-22,2011-04-17,愛知県半田市議会議員選挙（2007年04月22日投票）,愛知県,半田市,20070422.0,2010,4.0,22.0,2007-04-15,愛知県半田市,愛知県半田市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4510.0,5360.0,4860.0,10520.0,8660.0,半田市,愛知県,23,2010,20100401,1302.0,40.2,3152.0,9902.0,355.0,43.6,3467.0,11434.0,半田市,178800.0,158700.0,144500.0,119.0,101.0,9430.0,8200.0,5340.0,4850.0,4500.0,7270.0,22.4.1,22.4.1,22.4.1,Ⅲ−２,愛知県半田市,半田市,9430.0,4500.0,23.4.1,23.4.1,2011-04-01,2011-04-01,4500.0,2010-04-01,9430.0
1206,977,ele_2y,2009-04-22,2010-04-22,宮城県女川町議会議員選挙（2007年04月22日投票）,宮城県,女川町,20070422.0,2009,4.0,22.0,2007-04-17,宮城県女川町,宮城県女川町,2009,2011-11-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2400.0,3190.0,2580.0,8740.0,6560.0,女川町,宮城県,4,2009,20090401,274.0,40.3,2827.0,9032.0,112.0,42.0,3056.0,10181.0,女川町,172200.0,152800.0,140100.0,15.0,15.0,8740.0,6560.0,3190.0,2580.0,2400.0,5240.0,18.4.1,18.4.1,18.4.1,Ⅲ−１,宮城県女川町,女川町,8710.0,2400.0,21.12.1,18.4.1,2006-04-01,2009-12-01,2400.0,2009-04-01,8740.0
1207,977,ele_3y,2010-04-22,2011-04-22,宮城県女川町議会議員選挙（2007年04月22日投票）,宮城県,女川町,20070422.0,2010,4.0,22.0,2007-04-17,宮城県女川町,宮城県女川町,2010,2011-11-04,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,2400.0,3190.0,2580.0,8740.0,6560.0,女川町,宮城県,4,2010,20100401,265.0,40.2,2791.0,8229.0,105.0,41.4,3004.0,9228.0,女川町,172200.0,152800.0,140100.0,10.0,24.0,8710.0,6530.0,3180.0,2570.0,2400.0,5230.0,21.12.1,18.4.1,21.12.1,Ⅲ−１,宮城県女川町,女川町,8700.0,2400.0,22.12.1,18.4.1,2006-04-01,2010-12-01,2400.0,2010-04-01,8710.0
1208,978,ele_2y,2009-04-22,2010-04-22,静岡県沼津市議会議員選挙（2007年04月22日投票）,静岡県,沼津市,20070422.0,2009,4.0,22.0,2007-04-15,静岡県沼津市,静岡県沼津市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4930.0,6000.0,5370.0,10050.0,8000.0,沼津市,静岡県,22,2009,20090401,2015.0,41.9,3436.0,11779.0,736.0,42.1,3401.0,12116.0,沼津市,178800.0,161600.0,149800.0,103.0,124.0,10050.0,8000.0,6000.0,5370.0,4930.0,6930.0,19.4.1,19.4.1,19.4.1,特例市,静岡県沼津市,沼津市,10050.0,4930.0,19.4.1,19.4.1,2007-04-01,2007-04-01,4930.0,2009-04-01,10050.0
1209,978,ele_3y,2010-04-22,2011-04-17,静岡県沼津市議会議員選挙（2007年04月22日投票）,静岡県,沼津市,20070422.0,2010,4.0,22.0,2007-04-15,静岡県沼津市,静岡県沼津市,2010,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4930.0,6000.0,5370.0,10050.0,8000.0,沼津市,静岡県,22,2010,20100401,2015.0,41.6,3386.0,10593.0,738.0,41.3,3328.0,10711.0,沼津市,178800.0,161600.0,149800.0,121.0,131.0,10050.0,8000.0,6000.0,5370.0,4930.0,6930.0,19.4.1,19.4.1,19.4.1,特例市,静岡県沼津市,沼津市,10050.0,4930.0,19.4.1,19.4.1,2007-04-01,2007-04-01,4930.0,2010-04-01,10050.0
1210,979,ele_2y,2009-04-22,2010-04-22,愛知県常滑市議会議員選挙（2007年04月22日投票）,愛知県,常滑市,20070422.0,2009,4.0,22.0,2007-04-15,愛知県常滑市,愛知県常滑市,2009,2011-04-17,2007-04-22,2008-04-22 00:00:00,2009-04-22 00:00:00,2010-04-22 00:00:00,0.0,4420.0,5250.0,4710.0,10890.0,8950.0,常滑市,愛知県,23,2009,20090401,913.0,43.1,3077.0,11751.0,283.0,47.4,3484.0,13303.0,常滑市,175224.0,152586.0,141610.0,44.0,69.0,7623.0,6265.0,5250.0,4710.0,4420.0,6171.0,16.4.1,16.4.1,16.4.1,Ⅱ−１,愛知県常滑市,常滑市,7623.0,4420.0,21.4.1,16.4.1,2004-04-01,2009-04-01,4420.0,2009-04-01,7623.0
