,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1
1076,北海道帯広市議会議員選挙（2007年04月22日投票）,北海道,帯広市,20070422.0,2007,4.0,22.0,2007-04-15,北海道帯広市,北海道帯広市,2007.0,2011-04-17
1077,茨城県土浦市議会議員選挙（2007年04月22日投票）,茨城県,土浦市,20070422.0,2007,4.0,22.0,2007-04-15,茨城県土浦市,茨城県土浦市,2007.0,2011-04-17
1078,東京都武蔵村山市議会議員選挙（2007年04月22日投票）,東京都,武蔵村山市,20070422.0,2007,4.0,22.0,2007-04-15,東京都武蔵村山市,東京都武蔵村山市,2007.0,2011-04-17
1079,北海道ニセコ町議会議員選挙（2007年04月22日投票）,北海道,ニセコ町,20070422.0,2007,4.0,22.0,2007-04-17,北海道ニセコ町,北海道ニセコ町,2007.0,2011-04-19
1080,群馬県高崎市議会議員選挙（2007年04月22日投票）,群馬県,高崎市,20070422.0,2007,4.0,22.0,2007-04-15,群馬県高崎市,群馬県高崎市,2007.0,2011-04-17
1081,香川県坂出市議会議員選挙（2007年04月22日投票）,香川県,坂出市,20070422.0,2007,4.0,22.0,2007-04-15,香川県坂出市,香川県坂出市,2007.0,2011-04-17
1082,青森県八戸市議会議員選挙（2007年04月22日投票）,青森県,八戸市,20070422.0,2007,4.0,22.0,2007-04-15,青森県八戸市,青森県八戸市,2007.0,2011-04-17
1083,京都府宇治市議会議員選挙（2007年04月22日投票）,京都府,宇治市,20070422.0,2007,4.0,22.0,2007-04-15,京都府宇治市,京都府宇治市,2007.0,2011-04-17
1084,群馬県藤岡市議会議員選挙（2007年04月22日投票）,群馬県,藤岡市,20070422.0,2007,4.0,22.0,2007-04-15,群馬県藤岡市,群馬県藤岡市,2007.0,2011-04-17
1085,熊本県合志市議会議員選挙（2007年04月22日投票）,熊本県,合志市,20070422.0,2007,4.0,22.0,2007-04-15,熊本県合志市,熊本県合志市,2007.0,2011-04-17
1086,埼玉県鴻巣市議会議員選挙（2007年04月22日投票）,埼玉県,鴻巣市,20070422.0,2007,4.0,22.0,2007-04-15,埼玉県鴻巣市,埼玉県鴻巣市,2007.0,2011-04-17
1087,千葉県印西市議会議員選挙（2007年04月22日投票）,千葉県,印西市,20070422.0,2007,4.0,22.0,2007-04-15,千葉県印西市,千葉県印西市,2007.0,2011-04-17
1088,茨城県常総市議会議員選挙（2007年04月22日投票）,茨城県,常総市,20070422.0,2007,4.0,22.0,2007-04-15,茨城県常総市,茨城県常総市,2007.0,2011-04-17
1089,大阪府岸和田市議会議員選挙（2007年04月22日投票）,大阪府,岸和田市,20070422.0,2007,4.0,22.0,2007-04-15,大阪府岸和田市,大阪府岸和田市,2007.0,2011-04-17
1090,大阪府門真市議会議員選挙（2007年04月22日投票）,大阪府,門真市,20070422.0,2007,4.0,22.0,2007-04-15,大阪府門真市,大阪府門真市,2007.0,2011-04-17
1091,香川県さぬき市議会議員選挙（2007年04月22日投票）,香川県,さぬき市,20070422.0,2007,4.0,22.0,2007-04-15,香川県さぬき市,香川県さぬき市,2007.0,2011-04-17
1092,大阪府枚方市議会議員選挙（2007年04月22日投票）,大阪府,枚方市,20070422.0,2007,4.0,22.0,2007-04-15,大阪府枚方市,大阪府枚方市,2007.0,2011-04-17
1093,埼玉県越谷市議会議員選挙（2007年04月22日投票）,埼玉県,越谷市,20070422.0,2007,4.0,22.0,2007-04-15,埼玉県越谷市,埼玉県越谷市,2007.0,2011-04-17
1094,奈良県大和郡山市議会議員選挙（2007年04月22日投票）,奈良県,大和郡山市,20070422.0,2007,4.0,22.0,2007-04-15,奈良県大和郡山市,奈良県大和郡山市,2007.0,2011-04-17
1095,千葉県勝浦市議会議員選挙（2007年04月22日投票）,千葉県,勝浦市,20070422.0,2007,4.0,22.0,2007-04-15,千葉県勝浦市,千葉県勝浦市,2007.0,2011-04-17
1096,東京都文京区議会議員選挙（2007年04月22日投票）,東京都,文京区,20070422.0,2007,4.0,22.0,2007-04-15,東京都文京区,東京都文京区,2007.0,2011-04-17
1097,茨城県日立市議会議員選挙（2007年04月22日投票）,茨城県,日立市,20070422.0,2007,4.0,22.0,2007-04-15,茨城県日立市,茨城県日立市,2007.0,2011-04-17
1098,東京都府中市議会議員選挙（2007年04月22日投票）,東京都,府中市,20070422.0,2007,4.0,22.0,2007-04-15,東京都府中市,東京都府中市,2007.0,2011-04-17
1099,東京都東大和市議会議員選挙（2007年04月22日投票）,東京都,東大和市,20070422.0,2007,4.0,22.0,2007-04-15,東京都東大和市,東京都東大和市,2007.0,2011-04-17
1100,千葉県船橋市議会議員選挙（2007年04月22日投票）,千葉県,船橋市,20070422.0,2007,4.0,22.0,2007-04-15,千葉県船橋市,千葉県船橋市,2007.0,2011-04-17
1101,千葉県佐倉市議会議員選挙（2007年04月22日投票）,千葉県,佐倉市,20070422.0,2007,4.0,22.0,2007-04-15,千葉県佐倉市,千葉県佐倉市,2007.0,2011-04-17
1102,福島県須賀川市議会議員選挙（2007年04月22日投票）,福島県,須賀川市,20070422.0,2007,4.0,22.0,2007-04-15,福島県須賀川市,福島県須賀川市,2007.0,2011-08-28
1103,京都府八幡市議会議員選挙（2007年04月22日投票）,京都府,八幡市,20070422.0,2007,4.0,22.0,2007-04-15,京都府八幡市,京都府八幡市,2007.0,2011-04-17
1104,長崎県大村市議会議員選挙（2007年04月22日投票）,長崎県,大村市,20070422.0,2007,4.0,22.0,2007-04-15,長崎県大村市,長崎県大村市,2007.0,2011-04-17
1105,千葉県習志野市議会議員選挙（2007年04月22日投票）,千葉県,習志野市,20070422.0,2007,4.0,22.0,2007-04-15,千葉県習志野市,千葉県習志野市,2007.0,2011-04-17
1106,茨城県古河市議会議員選挙（2007年04月22日投票）,茨城県,古河市,20070422.0,2007,4.0,22.0,2007-04-15,茨城県古河市,茨城県古河市,2007.0,2011-04-17
1107,宮城県七ヶ浜町議会議員選挙（2007年04月22日投票）,宮城県,七ヶ浜町,20070422.0,2007,4.0,22.0,2007-04-17,宮城県七ヶ浜町,宮城県七ヶ浜町,2007.0,2011-09-07
1108,埼玉県久喜市議会議員選挙（2007年04月22日投票）,埼玉県,久喜市,20070422.0,2007,4.0,22.0,2007-04-15,埼玉県久喜市,埼玉県久喜市,2007.0,2010-04-18
1109,東京都大田区議会議員選挙（2007年04月22日投票）,東京都,大田区,20070422.0,2007,4.0,22.0,2007-04-15,東京都大田区,東京都大田区,2007.0,2011-04-17
1110,富山県舟橋村議会議員選挙（2007年04月22日投票）,富山県,舟橋村,20070422.0,2007,4.0,22.0,2007-04-17,富山県舟橋村,富山県舟橋村,2007.0,2011-04-19
1111,長野県北相木村議会議員選挙（2007年04月22日投票）,長野県,北相木村,20070422.0,2007,4.0,22.0,2007-04-17,長野県北相木村,長野県北相木村,2007.0,2011-04-19
1112,福岡県大木町議会議員選挙（2007年04月22日投票）,福岡県,大木町,20070422.0,2007,4.0,22.0,2007-04-17,福岡県大木町,福岡県大木町,2007.0,2011-04-19
1113,静岡県小山町議会議員選挙（2007年04月22日投票）,静岡県,小山町,20070422.0,2007,4.0,22.0,2007-04-17,静岡県小山町,静岡県小山町,2007.0,2011-04-19
1114,岐阜県富加町議会議員選挙（2007年04月22日投票）,岐阜県,富加町,20070422.0,2007,4.0,22.0,2007-04-17,岐阜県富加町,岐阜県富加町,2007.0,2011-04-19
1115,石川県志賀町議会議員選挙（2007年04月22日投票）,石川県,志賀町,20070422.0,2007,4.0,22.0,2007-04-17,石川県志賀町,石川県志賀町,2007.0,2011-04-19
1116,岐阜県坂祝町議会議員選挙（2007年04月22日投票）,岐阜県,坂祝町,20070422.0,2007,4.0,22.0,2007-04-17,岐阜県坂祝町,岐阜県坂祝町,2007.0,2011-04-19
1117,高知県田野町議会議員選挙（2007年04月22日投票）,高知県,田野町,20070422.0,2007,4.0,22.0,2007-04-17,高知県田野町,高知県田野町,2007.0,2011-04-19
1118,石川県川北町議会議員選挙（2007年04月22日投票）,石川県,川北町,20070422.0,2007,4.0,22.0,2007-04-17,石川県川北町,石川県川北町,2007.0,2011-04-19
1120,静岡県東伊豆町議会議員選挙（2007年04月22日投票）,静岡県,東伊豆町,20070422.0,2007,4.0,22.0,2007-04-17,静岡県東伊豆町,静岡県東伊豆町,2007.0,2011-04-19
1121,愛知県幸田町議会議員選挙（2007年04月22日投票）,愛知県,幸田町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県幸田町,愛知県幸田町,2007.0,2011-04-19
1122,石川県内灘町議会議員選挙（2007年04月22日投票）,石川県,内灘町,20070422.0,2007,4.0,22.0,2007-04-17,石川県内灘町,石川県内灘町,2007.0,2011-04-19
1123,愛知県東栄町議会議員選挙（2007年04月22日投票）,愛知県,東栄町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県東栄町,愛知県東栄町,2007.0,2011-04-19
1124,愛知県東浦町議会議員選挙（2007年04月22日投票）,愛知県,東浦町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県東浦町,愛知県東浦町,2007.0,2011-04-19
1125,静岡県富士宮市議会議員選挙（2007年04月22日投票）,静岡県,富士宮市,20070422.0,2007,4.0,22.0,2007-04-15,静岡県富士宮市,静岡県富士宮市,2007.0,2011-04-17
1126,福島県南会津町議会議員選挙（2007年04月22日投票）,福島県,南会津町,20070422.0,2007,4.0,22.0,2007-04-17,福島県南会津町,福島県南会津町,2007.0,2011-04-19
1128,高知県大川村議会議員選挙（2007年04月22日投票）,高知県,大川村,20070422.0,2007,4.0,22.0,2007-04-17,高知県大川村,高知県大川村,2007.0,2011-04-19
1129,静岡県清水町議会議員選挙（2007年04月22日投票）,静岡県,清水町,20070422.0,2007,4.0,22.0,2007-04-17,静岡県清水町,静岡県清水町,2007.0,2011-04-19
1130,長野県下諏訪町議会議員選挙（2007年04月22日投票）,長野県,下諏訪町,20070422.0,2007,4.0,22.0,2007-04-17,長野県下諏訪町,長野県下諏訪町,2007.0,2011-04-19
1131,長野県下條村議会議員選挙（2007年04月22日投票）,長野県,下條村,20070422.0,2007,4.0,22.0,2007-04-17,長野県下條村,長野県下條村,2007.0,2011-04-19
1132,愛知県大口町議会議員選挙（2007年04月22日投票）,愛知県,大口町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県大口町,愛知県大口町,2007.0,2011-04-19
1133,栃木県益子町議会議員選挙（2007年04月22日投票）,栃木県,益子町,20070422.0,2007,4.0,22.0,2007-04-17,栃木県益子町,栃木県益子町,2007.0,2011-04-19
1134,福岡県水巻町議会議員選挙（2007年04月22日投票）,福岡県,水巻町,20070422.0,2007,4.0,22.0,2007-04-17,福岡県水巻町,福岡県水巻町,2007.0,2011-04-19
1135,福島県葛尾村議会議員選挙（2007年04月22日投票）,福島県,葛尾村,20070422.0,2007,4.0,22.0,2007-04-17,福島県葛尾村,福島県葛尾村,2007.0,2011-11-10
1136,愛知県東郷町議会議員選挙（2007年04月22日投票）,愛知県,東郷町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県東郷町,愛知県東郷町,2007.0,2011-04-19
1137,山形県西川町議会議員選挙（2007年04月22日投票）,山形県,西川町,20070422.0,2007,4.0,22.0,2007-04-17,山形県西川町,山形県西川町,2007.0,2011-04-19
1138,愛知県武豊町議会議員選挙（2007年04月22日投票）,愛知県,武豊町,20070422.0,2007,4.0,22.0,2007-04-17,愛知県武豊町,愛知県武豊町,2007.0,2011-04-19
1139,長野県木島平村議会議員選挙（2007年04月22日投票）,長野県,木島平村,20070422.0,2007,4.0,22.0,2007-04-17,長野県木島平村,長野県木島平村,2007.0,2011-04-19
1140,長野県朝日村議会議員選挙（2007年04月22日投票）,長野県,朝日村,20070422.0,2007,4.0,22.0,2007-04-17,長野県朝日村,長野県朝日村,2007.0,2011-04-19
1141,福井県池田町議会議員選挙（2007年04月22日投票）,福井県,池田町,20070422.0,2007,4.0,22.0,2007-04-17,福井県池田町,福井県池田町,2007.0,2011-04-19
1142,長野県泰阜村議会議員選挙（2007年04月22日投票）,長野県,泰阜村,20070422.0,2007,4.0,22.0,2007-04-17,長野県泰阜村,長野県泰阜村,2007.0,2011-04-19
1143,長野県軽井沢町議会議員選挙（2007年04月22日投票）,長野県,軽井沢町,20070422.0,2007,4.0,22.0,2007-04-17,長野県軽井沢町,長野県軽井沢町,2007.0,2011-04-19
1144,長野県立科町議会議員選挙（2007年04月22日投票）,長野県,立科町,20070422.0,2007,4.0,22.0,2007-04-17,長野県立科町,長野県立科町,2007.0,2011-04-19
1145,栃木県芳賀町議会議員選挙（2007年04月22日投票）,栃木県,芳賀町,20070422.0,2007,4.0,22.0,2007-04-17,栃木県芳賀町,栃木県芳賀町,2007.0,2011-04-19
1146,宮崎県都農町議会議員選挙（2007年04月22日投票）,宮崎県,都農町,20070422.0,2007,4.0,22.0,2007-04-17,宮崎県都農町,宮崎県都農町,2007.0,2011-04-19
1147,島根県知夫村議会議員選挙（2007年04月22日投票）,島根県,知夫村,20070422.0,2007,4.0,22.0,2007-04-17,島根県知夫村,島根県知夫村,2007.0,2011-04-19
1148,岡山県西粟倉村議会議員選挙（2007年04月22日投票）,岡山県,西粟倉村,20070422.0,2007,4.0,22.0,2007-04-17,岡山県西粟倉村,岡山県西粟倉村,2007.0,2011-04-19
1149,奈良県上北山村議会議員選挙（2007年04月22日投票）,奈良県,上北山村,20070422.0,2007,4.0,22.0,2007-04-17,奈良県上北山村,奈良県上北山村,2007.0,2011-04-19
1150,奈良県三宅町議会議員選挙（2007年04月22日投票）,奈良県,三宅町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県三宅町,奈良県三宅町,2007.0,2011-04-19
1151,宮崎県諸塚村議会議員選挙（2007年04月22日投票）,宮崎県,諸塚村,20070422.0,2007,4.0,22.0,2007-04-17,宮崎県諸塚村,宮崎県諸塚村,2007.0,2011-04-19
1152,奈良県三郷町議会議員選挙（2007年04月22日投票）,奈良県,三郷町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県三郷町,奈良県三郷町,2007.0,2011-04-19
1153,熊本県産山村議会議員選挙（2007年04月22日投票）,熊本県,産山村,20070422.0,2007,4.0,22.0,2007-04-17,熊本県産山村,熊本県産山村,2007.0,2011-04-19
1154,熊本県高森町議会議員選挙（2007年04月22日投票）,熊本県,高森町,20070422.0,2007,4.0,22.0,2007-04-17,熊本県高森町,熊本県高森町,2007.0,2011-04-19
1155,奈良県上牧町議会議員選挙（2007年04月22日投票）,奈良県,上牧町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県上牧町,奈良県上牧町,2007.0,2011-04-19
1156,奈良県大淀町議会議員選挙（2007年04月22日投票）,奈良県,大淀町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県大淀町,奈良県大淀町,2007.0,2011-04-19
1157,奈良県川西町議会議員選挙（2007年04月22日投票）,奈良県,川西町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県川西町,奈良県川西町,2007.0,2011-04-19
1158,福島県西郷村議会議員選挙（2007年04月22日投票）,福島県,西郷村,20070422.0,2007,4.0,22.0,2007-04-17,福島県西郷村,福島県西郷村,2007.0,2011-08-23
1159,福島県磐梯町議会議員選挙（2007年04月22日投票）,福島県,磐梯町,20070422.0,2007,4.0,22.0,2007-04-17,福島県磐梯町,福島県磐梯町,2007.0,2011-06-21
1160,山形県白鷹町議会議員選挙（2007年04月22日投票）,山形県,白鷹町,20070422.0,2007,4.0,22.0,2007-04-17,山形県白鷹町,山形県白鷹町,2007.0,2011-04-19
1161,山形県金山町議会議員選挙（2007年04月22日投票）,山形県,金山町,20070422.0,2007,4.0,22.0,2007-04-17,山形県金山町,山形県金山町,2007.0,2011-04-19
1162,高知県三原村議会議員選挙（2007年04月22日投票）,高知県,三原村,20070422.0,2007,4.0,22.0,2007-04-17,高知県三原村,高知県三原村,2007.0,2011-04-19
1163,岐阜県垂井町議会議員選挙（2007年04月22日投票）,岐阜県,垂井町,20070422.0,2007,4.0,22.0,2007-04-17,岐阜県垂井町,岐阜県垂井町,2007.0,2011-04-19
1164,山形県河北町議会議員選挙（2007年04月22日投票）,山形県,河北町,20070422.0,2007,4.0,22.0,2007-04-17,山形県河北町,山形県河北町,2007.0,2011-04-19
1165,福島県北塩原村議会議員選挙（2007年04月22日投票）,福島県,北塩原村,20070422.0,2007,4.0,22.0,2007-04-17,福島県北塩原村,福島県北塩原村,2007.0,2011-04-19
1166,大分県姫島村議会議員選挙（2007年04月22日投票）,大分県,姫島村,20070422.0,2007,4.0,22.0,2007-04-17,大分県姫島村,大分県姫島村,2007.0,2011-04-19
1167,奈良県河合町議会議員選挙（2007年04月22日投票）,奈良県,河合町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県河合町,奈良県河合町,2007.0,2011-04-19
1168,長野県川上村議会議員選挙（2007年04月22日投票）,長野県,川上村,20070422.0,2007,4.0,22.0,2007-04-17,長野県川上村,長野県川上村,2007.0,2011-04-19
1169,岐阜県大野町議会議員選挙（2007年04月22日投票）,岐阜県,大野町,20070422.0,2007,4.0,22.0,2007-04-17,岐阜県大野町,岐阜県大野町,2007.0,2011-04-19
1170,奈良県安堵町議会議員選挙（2007年04月22日投票）,奈良県,安堵町,20070422.0,2007,4.0,22.0,2007-04-17,奈良県安堵町,奈良県安堵町,2007.0,2011-04-19
1171,高知県奈半利町議会議員選挙（2007年04月22日投票）,高知県,奈半利町,20070422.0,2007,4.0,22.0,2007-04-17,高知県奈半利町,高知県奈半利町,2007.0,2011-04-19
