,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_世直し連合,得票数_公明党,得票数_国民民主党,得票数_尊王義塾蒼龍社,得票数_市役所を改革する会,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自動車販売・修理業,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_世直し連合,得票率_公明党,得票率_国民民主党,得票率_尊王義塾蒼龍社,得票率_市役所を改革する会,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自動車販売・修理業,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_世直し連合,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_尊王義塾蒼龍社,一人あたり得票率_市役所を改革する会,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自動車販売・修理業,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_世直し連合,立候補者数_公明党,立候補者数_国民民主党,立候補者数_尊王義塾蒼龍社,立候補者数_市役所を改革する会,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自動車販売・修理業,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_世直し連合,当選者数_公明党,当選者数_国民民主党,当選者数_尊王義塾蒼龍社,当選者数_市役所を改革する会,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自動車販売・修理業,当選者数_自由民主党
鹿児島市議会議員選挙（2016年04月17日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20160417.0,2016.0,4.0,17.0,20160410.0,42.29,50.0,56.0,1.12,481329.0,,,1998.0,任期満了,47.83,,,,鹿児島市議会議員選挙（2016年04月17日投票）,1.0,56.0,50.0,1.12,0.0,0.0,0.0,0.125,0.1,0.8571428571428571,0.125,0.017857142857142856,0.9,0.08,0.02,0.8741782168362904,0.10885112100928161,0.016970662154428048,0.01821204618408938,0.015550160144183088,0.016970662154428048,200935.0,0.0,56.857142857142854,10.804146974043563,33.0,48.0,59.0,65.0,74.0,57.1,10.317460927960909,36.0,48.0,59.0,65.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鹿児島市議会議員選挙（2020年04月19日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20200419.0,2020.0,4.0,19.0,20200412.0,37.32,45.0,60.0,1.3333333333333333,,,,,任期満了,42.29,,,,鹿児島市議会議員選挙（2020年04月19日投票）,1.0,60.0,45.0,1.3333333333333333,0.0,0.0,0.0,0.18333333333333332,0.2,0.7,0.3,0.0,0.8666666666666667,0.13333333333333333,0.0,0.7907092122730386,0.20929078772696147,,0.01882640981602473,0.011627265984831194,,180513.99399999998,10.0,56.21666666666667,11.448568566516174,32.0,47.5,56.5,67.0,76.0,57.644444444444446,11.335598902093166,32.0,48.0,60.0,67.0,76.0,2044.0,,24728.818,9052.481,,394.941,940.0,9958.921,,,32210.781000000003,14801.296,5050.975,,81331.781,180513.994,0.011323221843952996,,0.13699114097492074,0.05014836135086568,,0.002187869157667632,0.005207352511406955,0.05516980029814198,,,0.178439246100776,0.08199528286986991,0.027981071650323132,,0.45055665324207494,1.0,0.011323221843952996,,0.022831856829153455,0.01671612045028856,,0.002187869157667632,0.005207352511406955,0.018389933432713994,,,0.012745660435769714,0.02049882071746748,0.013990535825161566,,0.018022266129683,1.0,,6.0,3.0,,1.0,1.0,3.0,,,14.0,4.0,2.0,,25.0,0.0,,6.0,2.0,,0.0,0.0,3.0,,,7.0,4.0,2.0,,21.0
鹿屋市議会議員選挙（2006年04月23日投票）,鹿屋市議会議員選挙,鹿児島県,鹿屋市,20060423.0,2006.0,4.0,23.0,20060416.0,70.99,0.0,52.0,,81893.0,,,,その他,,,,,鹿屋市議会議員選挙（2006年04月23日投票）,4.0,52.0,34.0,1.5294117647058822,0.0,0.0,0.0,0.038461538461538464,0.058823529411764705,0.75,0.25,0.0,0.7058823529411765,0.29411764705882354,0.0,0.736045182079623,0.263954817920377,,0.018872953386657,0.020304216763105922,,57722.0,5.0,56.63461538461539,7.359005070069036,38.0,51.75,57.0,62.0,67.0,56.44117647058823,7.133974952010762,42.0,52.5,57.0,62.0,67.0,,,3239.0,,,,,1970.0,,,48714.0,2201.0,,,1598.0,57722.0,,,0.056113786771075154,,,,,0.03412910155573265,,,0.8439416513634316,0.038131041890440386,,,0.02768441841932019,1.0,,,0.028056893385537577,,,,,0.017064550777866325,,,0.01834655763833547,0.038131041890440386,,,0.02768441841932019,,,2.0,,,,,2.0,,,46.0,1.0,,,1.0,,,2.0,,,,,1.0,,,29.0,1.0,,,1.0
鹿屋市議会議員選挙（2010年04月25日投票）,鹿屋市議会議員選挙,鹿児島県,鹿屋市,20100425.0,2010.0,4.0,25.0,20100418.0,68.37,30.0,43.0,1.4333333333333331,82146.0,,,253.0,任期満了,70.99,,,,鹿屋市議会議員選挙（2010年04月25日投票）,1.0,43.0,30.0,1.4333333333333333,0.0,0.0,0.0,0.09302325581395349,0.03333333333333333,0.6046511627906976,0.32558139534883723,0.06976744186046512,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.6360610313433372,0.3023138651984598,0.061625103458202886,0.024463885820897587,0.0215938475141757,0.020541701152734296,55578.0,6.0,,,,,,,,,,,,,,,,,4178.0,,,,,1066.0,,2928.0,42730.0,3133.0,,,1543.0,55578.0,,,0.07517362985353918,,,,,0.019180251178523875,,0.0526827161826622,0.7688293929252582,0.05637122602468603,,,0.027762783835330526,1.0,,,0.03758681492676959,,,,,0.019180251178523875,,0.017560905394220734,0.022612629203684065,0.028185613012343014,,,0.027762783835330526,,,2.0,,,,,1.0,,3.0,34.0,2.0,,,1.0,,,2.0,,,,,0.0,,1.0,24.0,2.0,,,1.0
鹿屋市議会議員選挙（2014年04月20日投票）,鹿屋市議会議員選挙,鹿児島県,鹿屋市,20140420.0,2014.0,4.0,20.0,20140413.0,56.82,28.0,31.0,1.1071428571428572,,,,,任期満了,68.37,,,,鹿屋市議会議員選挙（2014年04月20日投票）,1.0,31.0,28.0,1.1071428571428572,0.0,0.0,0.0,0.0967741935483871,0.10714285714285714,0.6451612903225806,0.25806451612903225,0.0967741935483871,0.6785714285714286,0.21428571428571427,0.10714285714285714,0.6531382301977884,0.24734341088880546,0.09951835891340619,0.03265691150988942,0.030917926361100682,0.03317278630446873,46091.998,6.0,57.806451612903224,9.20875934636537,37.0,51.5,59.0,65.0,75.0,57.964285714285715,9.563629551801013,37.0,51.75,59.5,65.0,75.0,,,4118.0,,,,,1635.0,,1626.0,32472.551,2968.0,,,3272.447,46091.998,,,0.08934305690111329,,,,,0.03547253473368631,,0.0352772730746018,0.7045160203296026,0.06439295601809233,,,0.07099815894290372,1.0,,,0.04467152845055664,,,,,0.03547253473368631,,0.0352772730746018,0.030631131318678374,0.03219647800904617,,,0.03549907947145186,,,2.0,,,,,1.0,,1.0,23.0,2.0,,,2.0,,,2.0,,,,,1.0,,1.0,20.0,2.0,,,2.0
鹿屋市議会議員選挙（2018年04月22日投票）,鹿屋市議会議員選挙,鹿児島県,鹿屋市,20180422.0,2018.0,4.0,22.0,20180415.0,53.72,28.0,31.0,1.1071428571428572,,,,,任期満了,56.82,,,,鹿屋市議会議員選挙（2018年04月22日投票）,1.0,31.0,28.0,1.1071428571428572,0.0,0.0,0.0,0.16129032258064516,0.14285714285714285,0.6129032258064516,0.3225806451612903,0.06451612903225806,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.6324318155882689,0.31703754422001595,0.050530640191715166,0.03328588503096152,0.031703754422001594,0.025265320095857583,43815.0,5.0,58.32258064516129,9.616474764104446,37.0,54.5,60.0,65.0,77.0,57.5,9.741296481621793,37.0,53.0,58.5,64.25,77.0,,,3969.0,,,,,1508.0,,,33224.0,3315.0,,,1799.0,43815.0,,,0.0905854159534406,,,,,0.03441743695081593,,,0.7582791281524592,0.07565902088325915,,,0.0410589980600251,1.0,,,0.0452927079767203,,,,,0.03441743695081593,,,0.030331165126098368,0.03782951044162958,,,0.0410589980600251,,,2.0,,,,,1.0,,,25.0,2.0,,,1.0,,,2.0,,,,,1.0,,,22.0,2.0,,,1.0
龍郷町議会議員選挙（2008年08月31日投票）,龍郷町議会議員選挙,鹿児島県,龍郷町,20080831.0,2008.0,8.0,31.0,20080826.0,88.52,12.0,13.0,1.0833333333333333,4940.0,,,,任期満了,,,,,龍郷町議会議員選挙（2008年08月31日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8296449976947903,0.17035500230520978,,0.08296449976947903,0.05678500076840326,,4338.0,1.0,61.07692307692308,5.511687420822417,51.0,57.0,62.0,64.0,71.0,61.416666666666664,5.6044377257867914,51.0,59.0,62.5,64.25,71.0,,,,,,,,,,,4338.0,,,,,4338.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,12.0,,,,
龍郷町議会議員選挙（2012年08月26日投票）,龍郷町議会議員選挙,鹿児島県,龍郷町,20120826.0,2012.0,8.0,26.0,20120821.0,87.29,10.0,16.0,1.6,,,,,任期満了,88.52,,,,龍郷町議会議員選挙（2012年08月26日投票）,1.0,16.0,10.0,1.6,0.0,0.0,0.0,0.0625,0.0,0.4375,0.5625,0.0,0.5,0.5,0.0,0.46170333569907734,0.5382966643009227,,0.06595761938558248,0.0598107404778803,,4227.0,1.0,59.6875,6.497295110274736,49.0,54.5,60.5,64.0,71.0,59.6,6.78527818147495,51.0,53.5,58.5,64.0,71.0,,,,,,,,,,,4227.0,,,,,4227.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,10.0,,,,
龍郷町議会議員選挙（2016年08月28日投票）,龍郷町議会議員選挙,鹿児島県,龍郷町,20160828.0,2016.0,8.0,28.0,20160823.0,82.28,10.0,11.0,1.1,4854.0,,,,任期満了,87.29,,,,龍郷町議会議員選挙（2016年08月28日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.7,0.3,0.0,0.6555471316654031,0.34445286833459693,,0.09364959023791473,0.08611321708364923,,3957.0,0.0,58.45454545454545,8.658822472575025,38.0,55.5,59.0,60.5,75.0,58.3,9.06697303403953,38.0,55.25,58.0,60.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
龍郷町議会議員選挙（2020年08月30日投票）,龍郷町議会議員選挙,鹿児島県,龍郷町,20200830.0,2020.0,8.0,30.0,20200825.0,81.13,10.0,11.0,1.1,,,,,任期満了,82.28,,,,龍郷町議会議員選挙（2020年08月30日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.5454545454545454,0.45454545454545453,0.0,0.6,0.4,0.0,0.5729246487867178,0.4270753512132823,,0.09548744146445297,0.08541507024265646,,3915.0,1.0,60.36363636363637,6.595766235351657,42.0,59.5,62.0,63.5,68.0,59.6,6.437390775772433,42.0,59.25,61.5,63.0,66.0,,,,,,,,,,,3915.0,,,,,3915.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,10.0,,,,
政党名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHKから国民を守る党,世直し連合,公明党,国民民主党,尊王義塾蒼龍社,市役所を改革する会,幸福実現党,日本共産党,日本維新の会,民主党,無所属,社会民主党,立憲民主党,自動車販売・修理業,自由民主党,sum_v,NHKから国民を守る党,世直し連合,公明党,国民民主党,尊王義塾蒼龍社,市役所を改革する会,幸福実現党,日本共産党,日本維新の会,民主党,無所属,社会民主党,立憲民主党,自動車販売・修理業,自由民主党,sum_v,NHKから国民を守る党,世直し連合,公明党,国民民主党,尊王義塾蒼龍社,市役所を改革する会,幸福実現党,日本共産党,日本維新の会,民主党,無所属,社会民主党,立憲民主党,自動車販売・修理業,自由民主党,NHKから国民を守る党,世直し連合,公明党,国民民主党,尊王義塾蒼龍社,市役所を改革する会,幸福実現党,日本共産党,日本維新の会,民主党,無所属,社会民主党,立憲民主党,自動車販売・修理業,自由民主党,NHKから国民を守る党,世直し連合,公明党,国民民主党,尊王義塾蒼龍社,市役所を改革する会,幸福実現党,日本共産党,日本維新の会,民主党,無所属,社会民主党,立憲民主党,自動車販売・修理業,自由民主党
