,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_たちあがれ日本,得票数_みんなの党,得票数_公明党,得票数_地域政党きずな庄原,得票数_希望の党,得票数_幸福実現党,得票数_新社会党,得票数_新社民,得票数_日本共産党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_社民党,得票数_福山維新の会,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_たちあがれ日本,得票率_みんなの党,得票率_公明党,得票率_地域政党きずな庄原,得票率_希望の党,得票率_幸福実現党,得票率_新社会党,得票率_新社民,得票率_日本共産党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_社民党,得票率_福山維新の会,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_たちあがれ日本,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_地域政党きずな庄原,一人あたり得票率_希望の党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_新社民,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_福山維新の会,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_たちあがれ日本,立候補者数_みんなの党,立候補者数_公明党,立候補者数_地域政党きずな庄原,立候補者数_希望の党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_新社民,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社民党,立候補者数_福山維新の会,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_たちあがれ日本,当選者数_みんなの党,当選者数_公明党,当選者数_地域政党きずな庄原,当選者数_希望の党,当選者数_幸福実現党,当選者数_新社会党,当選者数_新社民,当選者数_日本共産党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_社民党,当選者数_福山維新の会,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党
海田町議会議員選挙（2013年03月24日投票）,海田町議会議員選挙,広島県,海田町,20130324.0,2013.0,3.0,24.0,20130319.0,44.76,16.0,17.0,1.0625,22129.0,,,52.0,任期満了,53.46,,,,海田町議会議員選挙（2013年03月24日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.875,0.0625,0.0625,0.8298958546048602,0.1035327751684705,0.0665713702266694,0.059278275328918585,0.05176638758423525,0.0665713702266694,9794.0,3.0,58.94117647058823,10.729127963222876,36.0,58.0,63.0,64.0,74.0,60.375,9.346623721965061,40.0,59.5,63.0,65.0,74.0,,,,1280.0,,,,,,856.0,,,,,7658.0,,,,,,,9794.0,,,,0.1306922605676945,,,,,,0.0874004492546457,,,,,0.7819072901776598,,,,,,,1.0,,,,0.06534613028384725,,,,,,0.04370022462732285,,,,,0.06014671462905075,,,,,,,,,,2.0,,,,,,2.0,,,,,13.0,,,,,,,,,,2.0,,,,,,2.0,,,,,12.0,,,,,,
海田町議会議員選挙（2017年03月26日投票）,海田町議会議員選挙,広島県,海田町,20170326.0,2017.0,3.0,26.0,20170321.0,37.31,16.0,17.0,1.0625,23433.0,,,1304.0,任期満了,44.76,,,,海田町議会議員選挙（2017年03月26日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.17647058823529413,0.1875,0.7647058823529411,0.23529411764705882,0.0,0.8125,0.1875,0.0,0.7922543352601156,0.2077456647398844,,0.06094264117385505,0.0519364161849711,,8650.0,0.0,62.76470588235294,10.702003175682501,43.0,62.0,67.0,68.0,78.0,62.8125,11.029612130532968,43.0,58.25,67.0,69.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海田町議会議員選挙（2021年03月21日投票）,海田町議会議員選挙,広島県,海田町,20210321.0,2021.0,3.0,21.0,20210316.0,36.52,16.0,17.0,1.0625,23857.0,11733.0,12124.0,424.0,任期満了,37.31,,,,海田町議会議員選挙（2021年03月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.29411764705882354,0.3125,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.8125,0.125,0.0625,0.7286210892236384,0.1541135573580533,0.11726535341830822,0.052044363515974176,0.07705677867902665,0.11726535341830822,8630.0,3.0,65.29411764705883,11.033450241037627,47.0,55.0,68.0,72.0,82.0,65.25,11.37156541554416,47.0,53.75,69.5,72.0,82.0,,,,1094.0,,,,,,767.0,,,,,6769.0,,,,,,,8630.0,,,,0.12676709154113558,,,,,,0.08887601390498262,,,,,0.7843568945538818,,,,,,,1.0,,,,0.06338354577056779,,,,,,0.04443800695249131,,,,,0.060335145734913984,,,,,,,,,,2.0,,,,,,2.0,,,,,13.0,,,,,,,,,,2.0,,,,,,1.0,,,,,13.0,,,,,,
熊野町議会議員選挙（2007年04月22日投票）,熊野町議会議員選挙,広島県,熊野町,20070422.0,2007.0,4.0,22.0,20070417.0,64.98,16.0,18.0,1.125,20754.0,,,,任期満了,,,,,熊野町議会議員選挙（2007年04月22日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,0.8888888888888888,0.1111111111111111,0.0,0.9375,0.0625,0.0,0.9406842970267444,0.05931570297325564,,0.058792768564171524,0.02965785148662782,,13386.0,4.0,60.94444444444444,10.726251401855285,41.0,53.0,62.5,66.5,83.0,61.4375,9.759410522669901,43.0,55.0,62.5,65.5,83.0,,,,1171.0,,,,,,511.0,,,859.0,,10845.0,,,,,,,13386.0,,,,0.08747945614821455,,,,,,0.03817421186314059,,,0.06417152248617959,,0.8101748095024652,,,,,,,1.0,,,,0.08747945614821455,,,,,,0.03817421186314059,,,0.06417152248617959,,0.05401165396683102,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,15.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,13.0,,,,,,
熊野町議会議員選挙（2011年04月24日投票）,熊野町議会議員選挙,広島県,熊野町,20110424.0,2011.0,4.0,24.0,20110419.0,65.04,16.0,19.0,1.1875,20267.0,,,-487.0,任期満了,64.98,,,,熊野町議会議員選挙（2011年04月24日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.625,0.25,0.125,0.5577055449330784,0.3463097514340344,0.09598470363288719,0.050700504084825314,0.0577182919056724,0.047992351816443596,13075.0,4.0,,,,,,,,,,,,,,,,,,1201.0,,,,,,337.0,,,624.0,,10913.0,,,,,,,13075.0,,,,0.0918546845124283,,,,,,0.025774378585086043,,,0.04772466539196941,,0.8346462715105163,,,,,,,1.0,,,,0.0918546845124283,,,,,,0.025774378585086043,,,0.04772466539196941,,0.05216539196940727,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,16.0,,,,,,,,,,1.0,,,,,,0.0,,,1.0,,14.0,,,,,,
熊野町議会議員選挙（2015年04月26日投票）,熊野町議会議員選挙,広島県,熊野町,20150426.0,2015.0,4.0,26.0,20150421.0,58.4,16.0,17.0,1.0625,,,,,任期満了,65.04,,,,熊野町議会議員選挙（2015年04月26日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7058823529411765,0.29411764705882354,0.0,0.75,0.25,0.0,0.7654694937256599,0.2345305062743401,,0.06378912447713832,0.04690610125486802,,11555.0,3.0,58.35294117647059,10.86787590302717,35.0,55.0,59.0,65.0,75.0,59.8125,9.448668887732282,37.0,55.75,60.0,65.75,75.0,,,,1054.0,,,,,,,,,524.0,,9977.0,,,,,,,11555.0,,,,0.09121592384249243,,,,,,,,,0.04534833405452185,,0.8634357421029857,,,,,,,1.0,,,,0.09121592384249243,,,,,,,,,0.04534833405452185,,0.057562382806865715,,,,,,,,,,1.0,,,,,,,,,1.0,,15.0,,,,,,,,,,1.0,,,,,,,,,1.0,,14.0,,,,,,
熊野町議会議員選挙（2019年04月21日投票）,熊野町議会議員選挙,広島県,熊野町,20190421.0,2019.0,4.0,21.0,20190416.0,57.46,16.0,17.0,1.0625,,,,,任期満了,58.4,,,,熊野町議会議員選挙（2019年04月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.7136699507389163,0.28633004926108374,,0.054897688518378174,0.07158251231527094,,11368.0,2.0,61.0,9.145876602247014,41.0,53.0,60.0,68.0,76.0,60.5625,9.253166687680494,41.0,53.0,60.0,68.25,76.0,,,,1038.0,,,,,,,,,,,10330.0,,,,,,,11368.0,,,,0.09130893736805067,,,,,,,,,,,0.9086910626319493,,,,,,,1.0,,,,0.09130893736805067,,,,,,,,,,,0.05679319141449683,,,,,,,,,,1.0,,,,,,,,,,,16.0,,,,,,,,,,1.0,,,,,,,,,,,15.0,,,,,,
神石高原町議会議員選挙（2008年11月30日投票）,神石高原町議会議員選挙,広島県,神石高原町,20081130.0,2008.0,11.0,30.0,20081125.0,85.34,14.0,15.0,1.0714285714285714,9827.0,,,,任期満了,,,,,神石高原町議会議員選挙（2008年11月30日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.13333333333333333,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8453422850977101,0.15465771490228988,,0.06502632962290078,0.07732885745114494,,8341.0,2.0,60.0,6.521758454077652,49.0,56.0,61.0,66.0,68.0,60.285714285714285,6.659349726175237,49.0,56.75,61.5,66.0,68.0,,,,542.0,,,,,,,,,,,7799.0,,,,,,,8341.0,,,,0.06498021819925669,,,,,,,,,,,0.9350197818007433,,,,,,,1.0,,,,0.06498021819925669,,,,,,,,,,,0.06678712727148166,,,,,,,,,,1.0,,,,,,,,,,,14.0,,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,
神石高原町議会議員選挙（2012年11月25日投票）,神石高原町議会議員選挙,広島県,神石高原町,20121125.0,2012.0,11.0,25.0,20121120.0,78.22,14.0,15.0,1.0714285714285714,9141.0,,,-686.0,任期満了,85.34,,,,神石高原町議会議員選挙（2012年11月25日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.6834765459923933,0.23876602338357514,0.07775743062403155,0.06834765459923933,0.059691505845893784,0.07775743062403155,7099.0,2.0,,,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,6591.0,,,,,,,7099.0,,,,0.07155937455979715,,,,,,,,,,,0.9284406254402029,,,,,,,1.0,,,,0.07155937455979715,,,,,,,,,,,0.06631718753144307,,,,,,,,,,1.0,,,,,,,,,,,14.0,,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,
神石高原町議会議員選挙（2016年11月20日投票）,神石高原町議会議員選挙,広島県,神石高原町,20161120.0,2016.0,11.0,20.0,20161115.0,無投票,14.0,12.0,0.8571428571428571,,,,,任期満了,78.22,,,,神石高原町議会議員選挙（2016年11月20日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神石高原町議会議員選挙（2020年11月22日投票）,神石高原町議会議員選挙,広島県,神石高原町,20201122.0,2020.0,11.0,22.0,20201117.0,79.42,10.0,12.0,1.2,,,,,任期満了,,,,,神石高原町議会議員選挙（2020年11月22日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.8333333333333334,0.16666666666666666,0.0,0.9,0.1,0.0,0.8473142824570945,0.15268571754290558,,0.08473142824570945,0.07634285877145279,,6034.998,2.0,63.583333333333336,7.376294613301601,53.0,58.5,61.5,68.5,78.0,63.9,7.2034713853808015,53.0,59.5,61.5,67.75,78.0,,,,520.0,,,,,,,,,,,5514.998,,,,,,,6034.998,,,,0.08616407163680917,,,,,,,,,,,0.9138359283631908,,,,,,,1.0,,,,0.08616407163680917,,,,,,,,,,,0.0830759934875628,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,
福山市議会議員増員選挙（2005年02月20日投票）,福山市議会議員増員選挙,広島県,福山市,20050220.0,2005.0,2.0,20.0,20050213.0,,1.0,3.0,3.0,10155.0,,,,その他,,,,,福山市議会議員増員選挙（2005年02月20日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,6806.0,2.0,47.0,12.328828005937952,33.0,39.0,45.0,54.0,63.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,,,,,,,,,,835.0,,,,,5971.0,,,,,,,6806.0,,,,,,,,,,0.12268586541287099,,,,,0.877314134587129,,,,,,,1.0,,,,,,,,,,0.12268586541287099,,,,,0.4386570672935645,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,
福山市議会議員増員選挙（2006年03月19日投票）,福山市議会議員増員選挙,広島県,福山市,20060319.0,2006.0,3.0,19.0,20060312.0,100.0,4.0,6.0,1.5,33275.0,,,23120.0,その他,,,,,福山市議会議員増員選挙（2006年03月19日投票）,1.0,6.0,4.0,1.5,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.16666666666666666,,17157.0,2.0,55.0,9.643650760992955,42.0,46.5,57.5,60.25,69.0,57.75,9.41740410091868,43.0,54.25,59.5,63.0,69.0,,,,,,,,,,2659.0,,,,,14498.0,,,,,,,17157.0,,,,,,,,,,0.15498047444191876,,,,,0.8450195255580812,,,,,,,1.0,,,,,,,,,,0.15498047444191876,,,,,0.16900390511161625,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,
福山市議会議員選挙（2004年04月11日投票）,福山市議会議員選挙,広島県,福山市,20040411.0,2004.0,4.0,11.0,20040404.0,54.34,0.0,47.0,,320639.0,,,,任期満了,,,,,福山市議会議員選挙（2004年04月11日投票）,3.0,47.0,41.0,1.146341463414634,0.0,0.0,0.0,0.0851063829787234,0.0975609756097561,0.723404255319149,0.2553191489361702,0.02127659574468085,0.8292682926829268,0.17073170731707318,0.0,0.7775768739846832,0.20985147365978182,0.012571652355534924,0.022869908058373037,0.01748762280498182,0.012571652355534924,172360.0,4.0,54.744680851063826,8.433641057923241,28.0,51.0,56.0,59.0,75.0,54.09756097560975,8.138450976387487,28.0,51.0,54.0,58.0,75.0,,,,26639.84,,,,6904.23,,12274.900000000001,,,,,126541.03,,,,,,,172360.0,,,,0.15455929449988395,,,,0.0400570317939197,,0.07121663959155257,,,,,0.7341670341146438,,,,,,,1.0,,,,0.025759882416647326,,,,0.02002851589695985,,0.017804159897888142,,,,,0.02097620097470411,,,,,,,,,,6.0,,,,2.0,,4.0,,,,,35.0,,,,,,,,,,6.0,,,,2.0,,4.0,,,,,29.0,,,,,,
福山市議会議員選挙（2008年04月06日投票）,福山市議会議員選挙,広島県,福山市,20080406.0,2008.0,4.0,6.0,20080330.0,53.87,46.0,51.0,1.108695652173913,369768.0,,,49129.0,任期満了,54.34,,,,福山市議会議員選挙（2008年04月06日投票）,1.0,51.0,46.0,1.108695652173913,0.0,0.0,0.0,0.11764705882352941,0.10869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0196078431372549,,,197330.0,3.0,57.35294117647059,9.156211926319585,32.0,53.0,58.0,61.5,79.0,56.82608695652174,8.745941537864457,32.0,53.0,58.0,61.0,79.0,,,,31339.0,,,,,,13485.0,,,,,152506.0,,,,,,,197330.0,,,,0.15881518268889677,,,,,,0.06833730299498303,,,,,0.7728475143161202,,,,,,,1.0,,,,0.022687883241270967,,,,,,0.017084325748745757,,,,,0.019321187857903006,,,,,,,,,,7.0,,,,,,4.0,,,,,40.0,,,,,,,,,,7.0,,,,,,4.0,,,,,35.0,,,,,,
福山市議会議員選挙（2012年04月08日投票）,福山市議会議員選挙,広島県,福山市,20120408.0,2012.0,4.0,8.0,20120401.0,48.54,40.0,49.0,1.225,377142.0,,,7374.0,任期満了,53.87,,,,福山市議会議員選挙（2012年04月08日投票）,1.0,49.0,40.0,1.225,0.0,0.0,0.0,0.14285714285714285,0.1,0.7346938775510204,0.2653061224489796,0.0,0.825,0.175,0.0,0.7911273682235979,0.20887263177640217,,0.021975760228433273,0.016067125521261705,,181254.0,4.0,56.734693877551024,8.726631793384517,36.0,52.0,59.0,64.0,72.0,57.925,8.518766049141155,36.0,53.75,60.0,64.0,72.0,,,2476.0,29369.0,,,,,,11225.0,,,,,138184.0,,,,,,,181254.0,,,0.013660388184536618,0.16203228618402904,,,,,,0.06192966775905635,,,,,0.762377657872378,,,,,,,1.0,,,0.013660388184536618,0.02314746945486129,,,,,,0.015482416939764088,,,,,0.020604801564118324,,,,,,,,,1.0,7.0,,,,,,4.0,,,,,37.0,,,,,,,,,0.0,7.0,,,,,,4.0,,,,,29.0,,,,,,
福山市議会議員選挙（2016年04月10日投票）,福山市議会議員選挙,広島県,福山市,20160410.0,2016.0,4.0,10.0,20160403.0,44.69,40.0,44.0,1.1,372767.0,,,-4375.0,任期満了,48.54,,,,福山市議会議員選挙（2016年04月10日投票）,1.0,44.0,40.0,1.1,0.0,0.0,0.0,0.11363636363636363,0.1,0.7045454545454546,0.29545454545454547,0.0,0.75,0.25,0.0,0.7495007464153719,0.25049925358462805,,0.024177443432753933,0.019269173352663697,,164451.999,0.0,58.06818181818182,10.406286839460266,25.0,53.0,60.0,65.5,73.0,58.775,9.47757221022346,34.0,53.0,60.5,67.25,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福山市議会議員選挙（2020年04月05日投票）,福山市議会議員選挙,広島県,福山市,20200405.0,2020.0,4.0,5.0,20200329.0,38.34,38.0,46.0,1.2105263157894737,,,,,任期満了,44.69,,,,福山市議会議員選挙（2020年04月05日投票）,1.0,46.0,38.0,1.2105263157894737,0.0,0.0,0.0,0.10869565217391304,0.13157894736842105,0.6304347826086957,0.3695652173913043,0.0,0.6842105263157895,0.3157894736842105,0.0,0.6849930887578412,0.31500691124215874,,0.02362045133647728,0.01852981830836228,,143997.993,6.0,56.130434782608695,12.096727361333821,27.0,45.25,58.5,65.75,77.0,57.13157894736842,11.38829281746825,27.0,47.25,59.0,65.75,77.0,1398.0,,,23509.379999999997,,,,,,10828.0,,,,,101609.618,,,3452.995,3200.0,,,143997.993,0.009708468645115076,,,0.1632618587954903,,,,,,0.07519549248162091,,,,,0.7056321819707585,,,0.023979466158254026,0.02222253194876126,,,1.0,0.009708468645115076,,,0.02332312268507004,,,,,,0.018798873120405228,,,,,0.02276232845066963,,,0.011989733079127013,0.02222253194876126,,,1.0,,,7.0,,,,,,4.0,,,,,31.0,,,2.0,1.0,,,0.0,,,7.0,,,,,,3.0,,,,,26.0,,,1.0,1.0,,
竹原市議会議員補欠選挙（2013年12月22日投票）,竹原市議会議員補欠選挙,広島県,竹原市,20131222.0,2013.0,12.0,22.0,20131215.0,,2.0,4.0,2.0,,,,,その他,,,,,竹原市議会議員補欠選挙（2013年12月22日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,,0.8004487449165615,0.19955125508343852,,0.2668162483055205,0.19955125508343852,14262.0,1.0,64.0,17.52141546793523,47.0,47.0,61.0,78.0,87.0,47.0,0.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,14262.0,,,,,,,14262.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
竹原市議会議員選挙（2006年11月12日投票）,竹原市議会議員選挙,広島県,竹原市,20061112.0,2006.0,11.0,12.0,20061105.0,74.21,16.0,20.0,1.25,25532.0,,,,任期満了,,,,,竹原市議会議員選挙（2006年11月12日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.05,0.0625,0.65,0.35,0.0,0.6875,0.3125,0.0,0.677784870730929,0.3222151292690712,,0.052137297748533,0.04603073275272446,,18798.0,4.0,60.4,9.178235124467012,45.0,54.5,58.5,68.25,80.0,59.5,9.260129588726068,45.0,54.5,57.5,65.75,80.0,,,,1388.0,,,,,,944.0,,,,,15266.0,1200.0,,,,,,18798.0,,,,0.0738376423023726,,,,,,0.05021810830939462,,,,,0.8121076710288329,0.06383657835939993,,,,,,1.0,,,,0.0738376423023726,,,,,,0.05021810830939462,,,,,0.04777103947228428,0.06383657835939993,,,,,,,,,1.0,,,,,,1.0,,,,,17.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,13.0,1.0,,,,,
竹原市議会議員選挙（2010年11月14日投票）,竹原市議会議員選挙,広島県,竹原市,20101114.0,2010.0,11.0,14.0,20101107.0,69.4,14.0,15.0,1.0714285714285714,24577.0,,,-955.0,任期満了,74.21,,,,竹原市議会議員選挙（2010年11月14日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.6804537934294493,0.2612266603639801,0.05831954620657055,0.06804537934294494,0.06530666509099503,0.05831954620657055,16924.0,4.0,56.13333333333333,8.59353762363841,34.0,53.0,59.0,61.5,69.0,56.357142857142854,8.852821526473457,34.0,53.0,59.5,61.75,69.0,,,,1580.0,,,,,,697.0,,,,,13225.0,1422.0,,,,,,16924.0,,,,0.09335854407941385,,,,,,0.04118411722996927,,,,,0.7814346490191444,0.08402268967147246,,,,,,1.0,,,,0.09335854407941385,,,,,,0.04118411722996927,,,,,0.0651195540849287,0.08402268967147246,,,,,,,,,1.0,,,,,,1.0,,,,,12.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,11.0,1.0,,,,,
竹原市議会議員選挙（2014年11月09日投票）,竹原市議会議員選挙,広島県,竹原市,20141109.0,2014.0,11.0,9.0,20141102.0,66.57,14.0,17.0,1.2142857142857142,,,,,任期満了,69.4,,,,竹原市議会議員選挙（2014年11月09日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7666666666666667,0.15064599483204133,0.082687338501292,0.05897435897435898,0.050215331610680446,0.082687338501292,15480.0,4.0,,,,,,,,,,,,,,,,,,1346.0,,,,,,733.0,,,,,12060.0,1341.0,,,,,,15480.0,,,,0.08695090439276486,,,,,,0.04735142118863049,,,,,0.7790697674418605,0.08662790697674419,,,,,,1.0,,,,0.08695090439276486,,,,,,0.04735142118863049,,,,,0.055647840531561465,0.08662790697674419,,,,,,,,,1.0,,,,,,1.0,,,,,14.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,11.0,1.0,,,,,
竹原市議会議員選挙（2018年11月11日投票）,竹原市議会議員選挙,広島県,竹原市,20181111.0,2018.0,11.0,11.0,20181104.0,62.45,14.0,18.0,1.2857142857142858,22418.0,,,,任期満了,66.57,,,,竹原市議会議員選挙（2018年11月11日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.767379679144385,0.11981500216794334,0.11280531868767163,0.06394830659536542,0.029953750541985836,0.056402659343835815,13838.0,3.0,57.77777777777778,11.438509788116612,30.0,51.25,61.0,64.75,80.0,60.714285714285715,9.145089013302412,42.0,54.0,61.5,66.5,80.0,,,,1281.0,,,,,,656.0,,,,,11901.0,,,,,,,13838.0,,,,0.09257118080647492,,,,,,0.04740569446451799,,,,,0.8600231247290071,,,,,,,1.0,,,,0.09257118080647492,,,,,,0.04740569446451799,,,,,0.053751445295562944,,,,,,,,,,1.0,,,,,,1.0,,,,,16.0,,,,,,,,,,1.0,,,,,,1.0,,,,,12.0,,,,,,
政党名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHKから国民を守る党,たちあがれ日本,みんなの党,公明党,地域政党きずな庄原,希望の党,幸福実現党,新社会党,新社民,日本共産党,日本維新の会,次世代の党,民主党,民進党,無所属,社会民主党,社民党,福山維新の会,立憲民主党,維新の党,自由民主党,sum_v,NHKから国民を守る党,たちあがれ日本,みんなの党,公明党,地域政党きずな庄原,希望の党,幸福実現党,新社会党,新社民,日本共産党,日本維新の会,次世代の党,民主党,民進党,無所属,社会民主党,社民党,福山維新の会,立憲民主党,維新の党,自由民主党,sum_v,NHKから国民を守る党,たちあがれ日本,みんなの党,公明党,地域政党きずな庄原,希望の党,幸福実現党,新社会党,新社民,日本共産党,日本維新の会,次世代の党,民主党,民進党,無所属,社会民主党,社民党,福山維新の会,立憲民主党,維新の党,自由民主党,NHKから国民を守る党,たちあがれ日本,みんなの党,公明党,地域政党きずな庄原,希望の党,幸福実現党,新社会党,新社民,日本共産党,日本維新の会,次世代の党,民主党,民進党,無所属,社会民主党,社民党,福山維新の会,立憲民主党,維新の党,自由民主党,NHKから国民を守る党,たちあがれ日本,みんなの党,公明党,地域政党きずな庄原,希望の党,幸福実現党,新社会党,新社民,日本共産党,日本維新の会,次世代の党,民主党,民進党,無所属,社会民主党,社民党,福山維新の会,立憲民主党,維新の党,自由民主党
