,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_プロジェク：くまもと再生,得票数_公明党,得票数_国の冨源党,得票数_国民新党,得票数_国民民主党,得票数_幸福実現党,得票数_新社会党,得票数_日本共和党,得票数_日本共産党,得票数_日本森海党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_プロジェク：くまもと再生,得票率_公明党,得票率_国の冨源党,得票率_国民新党,得票率_国民民主党,得票率_幸福実現党,得票率_新社会党,得票率_日本共和党,得票率_日本共産党,得票率_日本森海党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_プロジェク：くまもと再生,一人あたり得票率_公明党,一人あたり得票率_国の冨源党,一人あたり得票率_国民新党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本共和党,一人あたり得票率_日本共産党,一人あたり得票率_日本森海党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_プロジェク：くまもと再生,立候補者数_公明党,立候補者数_国の冨源党,立候補者数_国民新党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本共和党,立候補者数_日本共産党,立候補者数_日本森海党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,当選者数_プロジェク：くまもと再生,当選者数_公明党,当選者数_国の冨源党,当選者数_国民新党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本共和党,当選者数_日本共産党,当選者数_日本森海党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党
熊本市議会議員選挙（2015年04月12日投票）,熊本市議会議員選挙,熊本県,熊本市,20150412.0,2015.0,4.0,12.0,20150403.0,46.47,48.0,59.0,1.2291666666666667,463519.0,,,-107760.0,任期満了,44.03,,,,熊本市議会議員選挙（2015年04月12日投票）,5.0,59.0,48.0,1.2291666666666667,0.1694915254237288,0.2,0.0,0.13559322033898305,0.125,0.711864406779661,0.2542372881355932,0.03389830508474576,0.8333333333333334,0.125,0.041666666666666664,0.8176938341399346,0.15005639070909532,0.032249775150970064,0.024049818651174545,0.011542799285315024,0.016124887575485032,210141.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,9753.0,,,,,,3762.0,,13515.0,,,,,,,,,,,,0.7216426193118757,,,,,,0.2783573806881243,,1.0,,,,,,,,,,,,0.36082130965593784,,,,,,0.2783573806881243,,,7.0,,,,,,,5.0,,,2.0,,,28.0,,,1.0,16.0,,7.0,,,,,,,3.0,,,2.0,,,20.0,,,1.0,15.0
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市,20190407.0,2019.0,4.0,7.0,20190329.0,41.66,48.0,62.0,1.2916666666666667,593764.0,,,130245.0,任期満了,46.47,,,,熊本市議会議員選挙（2019年04月07日投票）,5.0,62.0,48.0,1.2916666666666667,0.0,0.0,0.0,0.14516129032258066,0.10416666666666667,,,,,,,,,,,,,241457.998,7.0,56.37096774193548,10.897223486220554,29.0,48.0,58.0,65.0,74.0,56.5625,10.493859811813763,34.0,47.75,58.0,65.0,74.0,,34943.411,,,6028.0,1363.0,,,16559.0,,,,,,99898.0,,3600.0,,79066.587,241457.998,,0.14471838286342456,,,0.024965004472537706,0.005644874103528349,,,0.06857921517265293,,,,,,0.41372827086887387,,0.014909425365151914,,0.32745482715383073,1.0,,0.01808979785792807,,,0.012482502236268853,0.005644874103528349,,,0.013715843034530587,,,,,,0.013790942362295796,,0.014909425365151914,,0.021830321810255383,,8.0,,,2.0,1.0,,,5.0,,,,,,30.0,,1.0,,15.0,,8.0,,,0.0,0.0,,,2.0,,,,,,23.0,,1.0,,14.0
玉名市議会議員選挙（2005年11月13日投票）,玉名市議会議員選挙,熊本県,玉名市,20051113.0,2005.0,11.0,13.0,20051106.0,84.38,30.0,37.0,1.2333333333333334,58122.0,,,,任期満了,,,,,玉名市議会議員選挙（2005年11月13日投票）,1.0,37.0,30.0,1.2333333333333334,0.0,0.0,0.0,0.08108108108108109,0.06666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.02702702702702703,,47957.0,6.0,58.270270270270274,6.5662883861582895,47.0,53.0,57.0,61.0,72.0,58.833333333333336,7.0525803000666984,47.0,53.25,58.5,64.5,72.0,,2053.0,,,,,,,2117.0,,,489.0,,,40505.0,1384.0,,,1409.0,47957.0,,0.04280918322664053,,,,,,,0.04414371207540088,,,0.010196634485059532,,,0.844610797172467,0.028859186354442522,,,0.029380486685989533,1.0,,0.04280918322664053,,,,,,,0.02207185603770044,,,0.010196634485059532,,,0.027245509586208614,0.028859186354442522,,,0.029380486685989533,,1.0,,,,,,,2.0,,,1.0,,,31.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,0.0,,,26.0,1.0,,,1.0
玉名市議会議員選挙（2009年10月25日投票）,玉名市議会議員選挙,熊本県,玉名市,20091025.0,2009.0,10.0,25.0,20091018.0,81.46,26.0,32.0,1.2307692307692308,57341.0,,,-781.0,任期満了,84.38,,,,玉名市議会議員選挙（2009年10月25日投票）,1.0,32.0,26.0,1.2307692307692308,0.0,0.0,0.0,0.125,0.07692307692307693,0.84375,0.15625,0.0,0.9230769230769231,0.07692307692307693,0.0,0.8843009349858665,0.1156990650141335,,0.03275188648095802,0.0231398130028267,,45990.0,3.0,60.03125,8.618600433800141,33.0,55.0,60.0,65.0,75.0,60.92307692307692,7.1086246474756445,44.0,57.0,60.0,65.0,75.0,,2165.0,,,,,,,1802.0,,,,,,42023.0,,,,,45990.0,,0.047075451185040224,,,,,,,0.039182430963252884,,,,,,0.9137421178517069,,,,,1.0,,0.047075451185040224,,,,,,,0.039182430963252884,,,,,,0.030458070595056896,,,,,,1.0,,,,,,,1.0,,,,,,30.0,,,,,,1.0,,,,,,,1.0,,,,,,24.0,,,,
玉名市議会議員選挙（2013年10月20日投票）,玉名市議会議員選挙,熊本県,玉名市,20131020.0,2013.0,10.0,20.0,20131013.0,,24.0,29.0,1.2083333333333333,,,,,任期満了,81.46,,,,玉名市議会議員選挙（2013年10月20日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.034482758620689655,0.041666666666666664,0.6206896551724138,0.3448275862068966,0.034482758620689655,0.6666666666666666,0.3333333333333333,0.0,0.6130412626512847,0.3685332767121995,0.018425460636515914,0.03405784792507137,0.036853327671219946,0.018425460636515914,42387.0,4.0,58.86206896551724,9.811056879801077,31.0,53.0,61.0,65.0,76.0,59.25,10.349114293825664,31.0,54.5,61.0,65.25,76.0,,2008.0,,,,,,,1509.0,,322.0,,,,38548.0,,,,,42387.0,,0.047373015311298276,,,,,,,0.035600537900771466,,0.007596668789959186,,,,0.9094297779979711,,,,,1.0,,0.047373015311298276,,,,,,,0.035600537900771466,,0.007596668789959186,,,,0.03497806838453735,,,,,,1.0,,,,,,,1.0,,1.0,,,,26.0,,,,,,1.0,,,,,,,1.0,,0.0,,,,22.0,,,,
玉名市議会議員選挙（2017年10月22日投票）,玉名市議会議員選挙,熊本県,玉名市,20171022.0,2017.0,10.0,22.0,20171015.0,73.93,24.0,25.0,1.0416666666666667,55873.0,,,,任期満了,,,,,玉名市議会議員選挙（2017年10月22日投票）,1.0,25.0,22.0,1.1363636363636365,0.0,0.0,0.0,0.08,0.09090909090909091,0.64,0.36,0.0,0.7272727272727273,0.2727272727272727,0.0,0.6901014591024386,0.30989854089756147,,0.04313134119390241,0.03443317121084016,,39819.0,0.0,57.48,11.72389013936927,35.0,49.0,59.0,66.0,78.0,59.13636363636363,11.04657682289551,35.0,52.25,61.5,67.5,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玉東町議会議員選挙（2007年04月22日投票）,玉東町議会議員選挙,熊本県,玉東町,20070422.0,2007.0,4.0,22.0,20070417.0,87.32,10.0,11.0,1.1,4653.0,,,,任期満了,,,,,玉東町議会議員選挙（2007年04月22日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.7,0.2,0.1,0.6958353991075855,0.19633118492811105,0.10783341596430342,0.08697942488844819,0.09816559246405553,0.10783341596430342,4034.0,1.0,58.27272727272727,7.0978986530702315,46.0,56.5,57.0,61.5,73.0,57.6,7.102112361825882,46.0,56.25,57.0,58.0,73.0,,,,,,,,,,,,,,,4034.0,,,,,4034.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,10.0,,,,
玉東町議会議員選挙（2011年04月24日投票）,玉東町議会議員選挙,熊本県,玉東町,20110424.0,2011.0,4.0,24.0,20110419.0,84.48,10.0,12.0,1.2,4607.0,,,-46.0,任期満了,87.32,,,,玉東町議会議員選挙（2011年04月24日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.8,0.2,0.0,0.821216041397154,0.17878395860284604,,0.091246226821906,0.059594652867615346,,3865.0,2.0,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,3752.0,,,,,3865.0,,,,,,,,,0.02923673997412678,,,,,,0.9707632600258732,,,,,1.0,,,,,,,,,0.02923673997412678,,,,,,0.08825120545689756,,,,,,,,,,,,,1.0,,,,,,11.0,,,,,,,,,,,,,0.0,,,,,,10.0,,,,
玉東町議会議員選挙（2015年04月26日投票）,玉東町議会議員選挙,熊本県,玉東町,20150426.0,2015.0,4.0,26.0,20150421.0,84.71,10.0,13.0,1.3,,,,,任期満了,84.48,,,,玉東町議会議員選挙（2015年04月26日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.7,0.2,0.1,0.6133155792276964,0.29720372836218373,0.08948069241011984,0.08761651131824234,0.05944074567243675,0.08948069241011984,3755.0,2.0,60.23076923076923,4.963774093815901,49.0,57.0,61.0,64.0,66.0,61.0,4.242640687119285,54.0,57.5,62.5,64.75,66.0,,,,,,,,,88.0,,,,,,3667.0,,,,,3755.0,,,,,,,,,0.02343541944074567,,,,,,0.9765645805592543,,,,,1.0,,,,,,,,,0.02343541944074567,,,,,,0.0813803817132712,,,,,,,,,,,,,1.0,,,,,,12.0,,,,,,,,,,,,,0.0,,,,,,10.0,,,,
玉東町議会議員選挙（2019年04月21日投票）,玉東町議会議員選挙,熊本県,玉東町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,10.0,10.0,1.0,,,,,任期満了,84.71,,,,玉東町議会議員選挙（2019年04月21日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0.9,0.1,0.0,,,,,,,0.0,1.0,63.4,5.31413210223457,53.0,59.5,64.0,68.0,70.0,63.4,5.31413210223457,53.0,59.5,64.0,68.0,70.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,,,,
球磨村議会議員再選挙（2016年03月06日投票）,球磨村議会議員再選挙,熊本県,球磨村,20160306.0,2016.0,3.0,6.0,20160301.0,無投票,1.0,1.0,1.0,,,,,失職/犬童数元議員の公選法違反罪による有罪判決が確定して失職のため,,,,,球磨村議会議員再選挙（2016年03月06日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
球磨村議会議員補欠選挙（2020年03月22日投票）,球磨村議会議員補欠選挙,熊本県,球磨村,20200322.0,2020.0,3.0,22.0,20200317.0,無投票,1.0,1.0,1.0,,,,,辞職/松谷浩一氏の村長選出馬による辞職のため,,,,,球磨村議会議員補欠選挙（2020年03月22日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
球磨村議会議員選挙（2006年04月23日投票）,球磨村議会議員選挙,熊本県,球磨村,20060423.0,2006.0,4.0,23.0,20060418.0,90.01,12.0,13.0,1.0833333333333333,4153.0,,,,任期満了,,,,,球磨村議会議員選挙（2006年04月23日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.8461538461538461,0.15384615384615385,0.0,0.9166666666666666,0.08333333333333333,0.0,0.8796769851951548,0.12032301480484522,,0.07997063501774135,0.06016150740242261,,3715.0,1.0,60.84615384615385,7.512514214461441,46.0,55.0,65.0,67.0,70.0,61.5,7.455423082115014,46.0,55.0,65.0,67.0,70.0,,,,,,,,,,,,,,,3715.0,,,,,3715.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,12.0,,,,
球磨村議会議員選挙（2010年04月25日投票）,球磨村議会議員選挙,熊本県,球磨村,20100425.0,2010.0,4.0,25.0,20100418.0,88.22,11.0,12.0,1.0909090909090908,3845.0,,,-308.0,任期満了,90.01,,,,球磨村議会議員選挙（2010年04月25日投票）,1.0,12.0,11.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.08333333333333333,,,3357.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
球磨村議会議員選挙（2014年04月27日投票）,球磨村議会議員選挙,熊本県,球磨村,20140427.0,2014.0,4.0,27.0,20140422.0,85.4,10.0,11.0,1.1,,,,,任期満了,88.22,,,,球磨村議会議員選挙（2014年04月27日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.7,0.3,0.0,0.6537039546272817,0.3462960453727183,,0.09338627923246881,0.08657401134317957,,3047.999,1.0,59.90909090909091,8.436442005905587,38.0,58.0,62.0,63.0,73.0,59.7,8.820997676000147,38.0,56.5,62.0,63.0,73.0,,,,,,,,,,,,,,,3047.999,,,,,3047.999,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,10.0,,,,
球磨村議会議員選挙（2018年04月22日投票）,球磨村議会議員選挙,熊本県,球磨村,20180422.0,2018.0,4.0,22.0,20180417.0,84.89,10.0,11.0,1.1,,,,,任期満了,85.4,,,,球磨村議会議員選挙（2018年04月22日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.8,0.2,0.0,0.7857919536063791,0.21420804639362087,,0.08731021706737546,0.10710402319681044,,2759.0,1.0,61.09090909090909,7.48883466422508,42.0,58.5,62.0,67.0,70.0,61.0,7.848566748139434,42.0,58.25,62.5,67.0,70.0,,,,,,,,,,,,,,,2759.0,,,,,2759.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,10.0,,,,
産山村議会議員補欠選挙（2005年11月06日投票）,産山村議会議員補欠選挙,熊本県,産山村,20051106.0,2005.0,11.0,6.0,20051101.0,無投票,1.0,1.0,1.0,1434.0,,,,その他,,,,,産山村議会議員補欠選挙（2005年11月06日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
産山村議会議員選挙（2003年04月27日投票）,産山村議会議員選挙,熊本県,産山村,20030427.0,2003.0,4.0,27.0,20030422.0,無投票,10.0,10.0,1.0,1462.0,,,,任期満了,,,,,産山村議会議員選挙（2003年04月27日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.7,0.3,0.0,,,,,,,0.0,1.0,59.3,7.416872656315464,42.0,54.5,62.0,65.0,66.0,59.3,7.416872656315464,42.0,54.5,62.0,65.0,66.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,,,,
産山村議会議員選挙（2007年04月22日投票）,産山村議会議員選挙,熊本県,産山村,20070422.0,2007.0,4.0,22.0,20070417.0,93.56,8.0,9.0,1.125,1414.0,,,-48.0,任期満了,,,,,産山村議会議員選挙（2007年04月22日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.375,0.5,0.125,0.4257575757575758,0.4734848484848485,0.10075757575757575,0.10643939393939394,0.11837121212121213,0.10075757575757575,1320.0,1.0,60.55555555555556,5.356431463641755,55.0,57.0,57.0,64.0,70.0,59.375,4.442338910979215,55.0,56.5,57.0,62.5,68.0,,,,,,,,,,,,,,,1320.0,,,,,1320.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,8.0,,,,
産山村議会議員選挙（2011年04月24日投票）,産山村議会議員選挙,熊本県,産山村,20110424.0,2011.0,4.0,24.0,20110419.0,91.62,8.0,9.0,1.125,1373.0,,,-41.0,任期満了,93.56,,,,産山村議会議員選挙（2011年04月24日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5,0.375,0.125,0.5447284345047924,0.3274760383386581,0.12779552715654952,0.10894568690095847,0.10915867944621938,0.12779552715654952,1252.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.0,,,,,1252.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,8.0,,,,
産山村議会議員選挙（2015年04月26日投票）,産山村議会議員選挙,熊本県,産山村,20150426.0,2015.0,4.0,26.0,20150421.0,91.23,8.0,9.0,1.125,,,,,任期満了,91.62,,,,産山村議会議員選挙（2015年04月26日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.75,0.125,0.125,0.75,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.14285714285714285,1204.0,1.0,61.77777777777778,9.342588004256848,41.0,63.0,63.0,65.0,78.0,59.75,7.8222439235810075,41.0,60.75,63.0,64.25,65.0,,,,,,,,,,,,,,,1204.0,,,,,1204.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,8.0,,,,
産山村議会議員選挙（2019年04月21日投票）,産山村議会議員選挙,熊本県,産山村,20190421.0,2019.0,4.0,21.0,20190416.0,89.87,8.0,9.0,1.125,,,,,任期満了,91.23,,,,産山村議会議員選挙（2019年04月21日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5,0.375,0.125,0.49734513274336284,0.3938053097345133,0.1088495575221239,0.09946902654867257,0.13126843657817108,0.1088495575221239,1130.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,,,,,1130.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,8.0,,,,
甲佐町議会議員補欠選挙（2007年08月19日投票）,甲佐町議会議員補欠選挙,熊本県,甲佐町,20070819.0,2007.0,8.0,19.0,20070814.0,78.78,1.0,2.0,2.0,9754.0,,,,その他,,,,,甲佐町議会議員補欠選挙（2007年08月19日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,7136.0,1.0,46.5,5.5,41.0,43.75,46.5,49.25,52.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,,,,,7136.0,,,,,7136.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,
甲佐町議会議員選挙（2007年02月18日投票）,甲佐町議会議員選挙,熊本県,甲佐町,20070218.0,2007.0,2.0,18.0,20070213.0,84.32,12.0,13.0,1.0833333333333333,9826.0,,,,任期満了,,,,,甲佐町議会議員選挙（2007年02月18日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.6153846153846154,0.38461538461538464,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5457436399217221,0.4542563600782779,,0.06821795499021527,0.09085127201565558,,8176.0,2.0,58.92307692307692,7.849169857737906,40.0,55.0,61.0,64.0,71.0,60.5,5.86657196893268,48.0,55.75,62.0,64.25,71.0,,,,,,,,,1099.0,,,,,,7077.0,,,,,8176.0,,,,,,,,,0.1344178082191781,,,,,,0.865582191780822,,,,,1.0,,,,,,,,,0.1344178082191781,,,,,,0.0721318493150685,,,,,,,,,,,,,1.0,,,,,,12.0,,,,,,,,,,,,,1.0,,,,,,11.0,,,,
甲佐町議会議員選挙（2011年02月13日投票）,甲佐町議会議員選挙,熊本県,甲佐町,20110213.0,2011.0,2.0,13.0,20110208.0,78.66,12.0,13.0,1.0833333333333333,9597.0,,,-229.0,任期満了,84.32,,,,甲佐町議会議員選挙（2011年02月13日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.7388099705172876,0.2611900294827124,,0.07388099705172876,0.08706334316090414,,7462.0,2.0,,,,,,,,,,,,,,,,,,,,,,,605.0,,,,,,6857.0,,,,,7462.0,,,,,,,,,0.08107745912623962,,,,,,0.9189225408737604,,,,,1.0,,,,,,,,,0.08107745912623962,,,,,,0.0765768784061467,,,,,,,,,,,,,1.0,,,,,,12.0,,,,,,,,,,,,,1.0,,,,,,11.0,,,,
甲佐町議会議員選挙（2015年02月15日投票）,甲佐町議会議員選挙,熊本県,甲佐町,20150215.0,2015.0,2.0,15.0,20150210.0,,12.0,13.0,1.0833333333333333,,,,,任期満了,78.66,,,,甲佐町議会議員選挙（2015年02月15日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.75,0.16666666666666666,0.08333333333333333,0.7611364934323244,0.1690462592804112,0.06981724728726442,0.07611364934323243,0.0845231296402056,0.06981724728726442,7004.0,2.0,61.30769230769231,11.013171243034513,31.0,59.0,64.0,69.0,72.0,60.833333333333336,11.334558757279535,31.0,58.25,62.5,69.5,72.0,,,,,,,,,720.0,,,,,,6284.0,,,,,7004.0,,,,,,,,,0.10279840091376356,,,,,,0.8972015990862364,,,,,1.0,,,,,,,,,0.10279840091376356,,,,,,0.07476679992385303,,,,,,,,,,,,,1.0,,,,,,12.0,,,,,,,,,,,,,1.0,,,,,,11.0,,,,
甲佐町議会議員選挙（2019年02月17日投票）,甲佐町議会議員選挙,熊本県,甲佐町,20190217.0,2019.0,2.0,17.0,20190212.0,74.39,12.0,14.0,1.1666666666666667,,,,,任期満了,,,,,甲佐町議会議員選挙（2019年02月17日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5,0.4166666666666667,0.08333333333333333,0.5364409463835247,0.40555721395603217,0.05800183966044326,0.06705511829794059,0.08111144279120644,0.05800183966044326,6585.998,2.0,58.57142857142857,9.947823062030677,35.0,53.5,61.5,65.75,71.0,57.083333333333336,9.894934169676029,35.0,51.0,59.5,65.25,68.0,,,,,,,,,885.0,,,,,,5700.998,,,,,6585.998,,,,,,,,,0.13437598978924684,,,,,,0.8656240102107532,,,,,1.0,,,,,,,,,0.06718799489462342,,,,,,0.07213533418422943,,,,,,,,,,,,,2.0,,,,,,12.0,,,,,,,,,,,,,2.0,,,,,,10.0,,,,
