,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_かりゆしクラブ,得票数_公務員を変える,得票数_公明党,得票数_命どぅ宝！琉球の自己決定権の会,得票数_幸福実現党,得票数_政党そうぞう,得票数_新しい風・にぬふぁぶし,得票数_日本共産党,得票数_日本社会党,得票数_日本維新の会,得票数_民主党,得票数_沖縄社会大衆党,得票数_無所属,得票数_社会民主党,得票数_社会民主党（沖縄県連合）,得票数_立憲民主党,得票数_自由民主党,得票数_sum_v,得票率_　,得票率_かりゆしクラブ,得票率_公務員を変える,得票率_公明党,得票率_命どぅ宝！琉球の自己決定権の会,得票率_幸福実現党,得票率_政党そうぞう,得票率_新しい風・にぬふぁぶし,得票率_日本共産党,得票率_日本社会党,得票率_日本維新の会,得票率_民主党,得票率_沖縄社会大衆党,得票率_無所属,得票率_社会民主党,得票率_社会民主党（沖縄県連合）,得票率_立憲民主党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_かりゆしクラブ,一人あたり得票率_公務員を変える,一人あたり得票率_公明党,一人あたり得票率_命どぅ宝！琉球の自己決定権の会,一人あたり得票率_幸福実現党,一人あたり得票率_政党そうぞう,一人あたり得票率_新しい風・にぬふぁぶし,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_沖縄社会大衆党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社会民主党（沖縄県連合）,一人あたり得票率_立憲民主党,一人あたり得票率_自由民主党,立候補者数_　,立候補者数_かりゆしクラブ,立候補者数_公務員を変える,立候補者数_公明党,立候補者数_命どぅ宝！琉球の自己決定権の会,立候補者数_幸福実現党,立候補者数_政党そうぞう,立候補者数_新しい風・にぬふぁぶし,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_沖縄社会大衆党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社会民主党（沖縄県連合）,立候補者数_立憲民主党,立候補者数_自由民主党,当選者数_　,当選者数_かりゆしクラブ,当選者数_公務員を変える,当選者数_公明党,当選者数_命どぅ宝！琉球の自己決定権の会,当選者数_幸福実現党,当選者数_政党そうぞう,当選者数_新しい風・にぬふぁぶし,当選者数_日本共産党,当選者数_日本社会党,当選者数_日本維新の会,当選者数_民主党,当選者数_沖縄社会大衆党,当選者数_無所属,当選者数_社会民主党,当選者数_社会民主党（沖縄県連合）,当選者数_立憲民主党,当選者数_自由民主党
読谷村議会議員選挙（1998年09月13日投票）,読谷村議会議員選挙,沖縄県,読谷村,19980913.0,1998.0,9.0,13.0,19980908.0,98.93,22.0,29.0,1.318181818181818,25347.0,,,,任期満了,,,,,読谷村議会議員選挙（1998年09月13日投票）,1.0,29.0,22.0,1.3181818181818181,0.0,0.0,0.0,0.034482758620689655,0.045454545454545456,0.6551724137931034,0.3103448275862069,0.034482758620689655,0.8181818181818182,0.18181818181818182,0.0,0.6981888227347777,0.27331615550107574,0.028495021764146693,0.03674678014393567,0.03036846172234175,0.028495021764146693,19987.0,3.0,54.206896551724135,6.5040004153668045,44.0,49.0,52.0,59.0,68.0,54.54545454545455,7.03709181104132,44.0,48.25,52.5,59.75,68.0,,,,927.0,,,,,1539.77,,,,,17520.23,,,,,19987.0,,,,0.04638014709561215,,,,,0.07703857507379797,,,,,0.8765812778305898,,,,,1.0,,,,0.04638014709561215,,,,,0.03851928753689898,,,,,0.033714664531945764,,,,,,,,1.0,,,,,2.0,,,,,26.0,,,,,,,,1.0,,,,,2.0,,,,,19.0,,,,
読谷村議会議員選挙（2002年09月08日投票）,読谷村議会議員選挙,沖縄県,読谷村,20020908.0,2002.0,9.0,8.0,20020903.0,74.45,22.0,27.0,1.2272727272727273,26686.0,,,1339.0,任期満了,98.93,,,,読谷村議会議員選挙（2002年09月08日投票）,1.0,27.0,22.0,1.2272727272727273,0.0,0.0,0.0,0.037037037037037035,0.0,0.48148148148148145,0.48148148148148145,0.037037037037037035,0.5454545454545454,0.4090909090909091,0.045454545454545456,0.5140327100422887,0.44628878585621845,0.03967850410149284,0.03954097769556067,0.034329906604324494,0.03967850410149284,19627.0,3.0,53.851851851851855,4.843504269398527,44.0,51.0,53.0,55.5,65.0,54.22727272727273,5.213024058520232,44.0,52.0,54.0,56.75,65.0,,,,1181.17,,,,,1502.31,,,,,16943.52,,,,,19627.0,,,,0.0601808732867988,,,,,0.07654302746216946,,,,,0.8632760992510318,,,,,1.0,,,,0.0601808732867988,,,,,0.03827151373108473,,,,,0.03596983746879299,,,,,,,,1.0,,,,,2.0,,,,,24.0,,,,,,,,1.0,,,,,2.0,,,,,19.0,,,,
読谷村議会議員選挙（2006年09月10日投票）,読谷村議会議員選挙,沖縄県,読谷村,20060910.0,2006.0,9.0,10.0,20060905.0,63.21,19.0,20.0,1.0526315789473684,28140.0,,,1454.0,任期満了,74.45,,,,読谷村議会議員選挙（2006年09月10日投票）,1.0,20.0,19.0,1.0526315789473684,0.0,0.0,0.0,0.05,0.05263157894736842,0.9,0.1,0.0,0.8947368421052632,0.10526315789473684,0.0,0.907879701594,0.092120298406,,0.05043776119966667,0.046060149203,,17563.99,3.0,56.7,5.64003546088143,44.0,52.75,57.0,60.25,66.0,56.26315789473684,5.446796308629581,44.0,52.5,57.0,59.0,66.0,,,,1493.0,,,,,858.0,,,,,15212.99,,,,,17563.989999999998,,,,0.08500346447475773,,,,,0.04884994810404698,,,,,0.8661465874211954,,,,,1.0,,,,0.08500346447475773,,,,,0.04884994810404698,,,,,0.04811925485673308,,,,,,,,1.0,,,,,1.0,,,,,18.0,,,,,,,,1.0,,,,,1.0,,,,,17.0,,,,
読谷村議会議員選挙（2010年09月12日投票）,読谷村議会議員選挙,沖縄県,読谷村,20100912.0,2010.0,9.0,12.0,20100907.0,61.9,19.0,22.0,1.1578947368421053,29565.0,,,1425.0,任期満了,63.21,,,,読谷村議会議員選挙（2010年09月12日投票）,1.0,22.0,19.0,1.1578947368421053,0.0,0.0,0.0,0.09090909090909091,0.10526315789473684,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.7608713670018786,0.17497789811028844,0.0641507348878329,0.04475713923540463,0.04374447452757211,0.0641507348878329,18098.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
読谷村議会議員選挙（2014年09月07日投票）,読谷村議会議員選挙,沖縄県,読谷村,20140907.0,2014.0,9.0,7.0,20140902.0,60.37,19.0,21.0,1.1052631578947372,,,,,任期満了,61.9,,,,読谷村議会議員選挙（2014年09月07日投票）,1.0,21.0,19.0,1.105263157894737,0.0,0.0,0.0,0.09523809523809523,0.10526315789473684,0.7142857142857143,0.2857142857142857,0.0,0.7368421052631579,0.2631578947368421,0.0,0.6971914278083648,0.3028085721916352,,0.046479428520557656,0.05046809536527253,,18084.99,3.0,60.19047619047619,6.276327767845869,41.0,57.0,60.0,65.0,69.0,60.31578947368421,6.553846854119923,41.0,56.5,60.0,65.0,69.0,,,,1122.0,,,,,872.0,,,,,16090.990000000002,,,,,18084.99,,,,0.06204039924821633,,,,,0.048216780877401645,,,,,0.889742819874382,,,,,1.0,,,,0.06204039924821633,,,,,0.048216780877401645,,,,,0.046828569467072735,,,,,,,,1.0,,,,,1.0,,,,,19.0,,,,,,,,1.0,,,,,1.0,,,,,17.0,,,,
読谷村議会議員選挙（2018年09月09日投票）,読谷村議会議員選挙,沖縄県,読谷村,20180909.0,2018.0,9.0,9.0,20180904.0,53.79,19.0,21.0,1.1052631578947372,31855.0,,,,任期満了,60.37,,,,読谷村議会議員選挙（2018年09月09日投票）,1.0,21.0,19.0,1.105263157894737,0.0,0.0,0.0,0.14285714285714285,0.15789473684210525,0.7142857142857143,0.23809523809523808,0.0,0.7894736842105263,0.15789473684210525,0.0,0.7592185018447217,0.18376212631217828,,0.05061456678964812,0.036752425262435655,,16888.997,3.0,60.38095238095238,10.223577747056721,29.0,60.0,63.0,66.0,71.0,61.73684210526316,7.758473162754028,40.0,60.0,63.0,67.0,71.0,,,,1248.0,,,,,2175.559,,,,,13465.438,,,,,16888.997,,,,0.07389426382158751,,,,,0.12881516883447847,,,,,0.7972905673439341,,,,,1.0,,,,0.07389426382158751,,,,,0.06440758441723923,,,,,0.04429392040799634,,,,,,,,1.0,,,,,2.0,,,,,18.0,,,,,,,,1.0,,,,,2.0,,,,,16.0,,,,
豊見城市議会議員再選挙（2003年02月23日投票）,豊見城市議会議員再選挙,沖縄県,豊見城市,20030223.0,2003.0,2.0,23.0,20030216.0,58.02,24.0,28.0,1.1666666666666667,36411.0,,,,その他,,,,,豊見城市議会議員再選挙（2003年02月23日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.10714285714285714,0.125,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.9166666666666666,0.08333333333333333,0.0,0.8637578282903234,0.10800575231533566,0.02823641939434094,0.0375546881865358,0.027001438078833914,0.02823641939434094,20888.980000000003,5.0,52.357142857142854,8.864915943982636,30.0,47.0,54.0,59.0,68.0,51.458333333333336,8.925521304414412,30.0,46.75,54.0,59.0,66.0,,,,816.47,,,,,3619.15,,,,204.0,15464.51,,,,784.85,20888.98,,,,0.03908615930504984,,,,,0.1732564251581456,,,,0.009765914850796928,0.7403190581828314,,,,0.03757244250317632,1.0,,,,0.03908615930504984,,,,,0.03465128503162912,,,,0.009765914850796928,0.03701595290914157,,,,0.03757244250317632,,,,1.0,,,,,5.0,,,,1.0,20.0,,,,1.0,,,,1.0,,,,,5.0,,,,0.0,17.0,,,,1.0
豊見城市議会議員選挙（1998年09月20日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,19980920.0,1998.0,9.0,20.0,19980915.0,74.29,24.0,26.0,1.0833333333333333,33583.0,,,,その他,,,,,豊見城市議会議員選挙（1998年09月20日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.625,0.2916666666666667,0.08333333333333333,0.5566846839212402,0.31843606373439143,0.12487925234436845,0.03711231226141601,0.03980450796679893,0.041626417448122816,24544.99,5.0,52.34615384615385,8.543744034682774,35.0,45.5,52.5,59.25,66.0,51.916666666666664,8.611603928550258,35.0,45.0,52.5,57.75,66.0,,,,2642.83,,,,,4458.0599999999995,,,,,15293.0,505.0,,,1646.1,24544.989999999998,,,,0.10767288966098582,,,,,0.18162810414671182,,,,,0.6230599401344226,0.020574463464845576,,,0.06706460259303426,1.0,,,,0.05383644483049291,,,,,0.03632562082934236,,,,,0.03665058471378956,0.020574463464845576,,,0.06706460259303426,,,,2.0,,,,,5.0,,,,,17.0,1.0,,,1.0,,,,2.0,,,,,5.0,,,,,16.0,0.0,,,1.0
豊見城市議会議員選挙（2002年09月22日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,20020922.0,2002.0,9.0,22.0,20020915.0,73.51,24.0,26.0,1.0833333333333333,36026.0,,,2443.0,任期満了,74.29,,,,豊見城市議会議員選挙（2002年09月22日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.7307692307692307,0.2692307692307692,0.0,0.75,0.25,0.0,0.6703092404151944,0.3296907595848056,,0.03527943370606286,0.04709867994068651,,24403.99,4.0,52.76923076923077,9.548691784370224,30.0,47.5,54.0,59.0,68.0,51.958333333333336,9.36518004216802,30.0,46.75,54.0,59.0,66.0,,,,1071.56,,,,,4222.09,,,,,18209.43,,,,900.91,24403.99,,,,0.04390921320652893,,,,,0.17300818431740056,,,,,0.746166098248688,,,,0.036916504227382484,1.0,,,,0.04390921320652893,,,,,0.03460163686348011,,,,,0.03927189990782568,,,,0.036916504227382484,,,,1.0,,,,,5.0,,,,,19.0,,,,1.0,,,,1.0,,,,,5.0,,,,,17.0,,,,1.0
豊見城市議会議員選挙（2007年02月04日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,20070204.0,2007.0,2.0,4.0,20070128.0,57.93,24.0,28.0,1.1666666666666667,39313.0,,,3287.0,任期満了,73.51,,,,豊見城市議会議員選挙（2007年02月04日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.125,0.6785714285714286,0.21428571428571427,0.10714285714285714,0.7083333333333334,0.16666666666666666,0.125,0.6885904183508839,0.1924523132131737,0.11895726843594256,0.03624160096583599,0.032075385535528946,0.03965242281198086,22554.990000000005,5.0,55.464285714285715,9.21753818565899,34.0,50.75,58.0,63.0,70.0,55.375,8.71690168580557,34.0,50.75,58.0,62.25,70.0,,,,1049.39,,,,,4122.45,,,,,15354.15,932.0,,,1097.0,22554.989999999998,,,,0.04652584638698577,,,,,0.1827733020497903,,,,,0.680742930943441,0.04132123312845628,,,0.048636687491326755,1.0,,,,0.04652584638698577,,,,,0.03655466040995806,,,,,0.03403714654717205,0.04132123312845628,,,0.048636687491326755,,,,1.0,,,,,5.0,,,,,20.0,1.0,,,1.0,,,,1.0,,,,,5.0,,,,,16.0,1.0,,,1.0
豊見城市議会議員選挙（2011年02月13日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,20110213.0,2011.0,2.0,13.0,20110206.0,51.08,24.0,26.0,1.0833333333333333,42536.0,,,3223.0,任期満了,57.93,,,,豊見城市議会議員選挙（2011年02月13日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.11538461538461539,0.125,0.5,0.46153846153846156,0.038461538461538464,0.5416666666666666,0.4166666666666667,0.041666666666666664,0.5077111188345595,0.46883937507066265,0.023449506094777882,0.039054701448812276,0.03906994792255522,0.023449506094777882,21492.989999999998,5.0,52.53846153846154,10.771153674481203,29.0,46.25,54.5,61.0,69.0,53.25,10.879070119576703,29.0,47.5,55.0,61.5,69.0,,,,2249.0,,,,,4180.74,,,611.0,,13414.25,1038.0,,,,21492.989999999998,,,,0.10463876826816558,,,,,0.19451644466405094,,,0.02842787346013747,,0.6241220974838774,0.04829481612376873,,,,1.0,,,,0.05231938413408279,,,,,0.038903288932810184,,,0.02842787346013747,,0.03671306455787514,0.04829481612376873,,,,,,,2.0,,,,,5.0,,,1.0,,17.0,1.0,,,,,,,2.0,,,,,5.0,,,1.0,,15.0,1.0,,,
豊見城市議会議員選挙（2015年02月08日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,20150208.0,2015.0,2.0,8.0,20150201.0,49.42,24.0,28.0,1.1666666666666667,,,,,任期満了,51.08,,,,豊見城市議会議員選挙（2015年02月08日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.6428571428571429,0.35714285714285715,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6727756790724037,0.3272243209275963,,0.03737642661513354,0.03272243209275963,,21912.979999999996,4.0,51.5,12.06085758618705,28.0,42.25,53.0,61.25,69.0,50.0,12.298373876248844,28.0,39.25,52.0,59.5,69.0,,,,1952.7,,,,,4100.51,,,,,14899.19,,,,960.58,21912.980000000003,,,,0.08911156766446188,,,,,0.18712699048691686,,,,,0.6799253227995461,,,,0.04383611904907502,1.0,,,,0.04455578383223094,,,,,0.03742539809738337,,,,,0.033996266139977305,,,,0.04383611904907502,,,,2.0,,,,,5.0,,,,,20.0,,,,1.0,,,,2.0,,,,,5.0,,,,,16.0,,,,1.0
豊見城市議会議員選挙（2019年02月10日投票）,豊見城市議会議員選挙,沖縄県,豊見城市,20190210.0,2019.0,2.0,10.0,20190203.0,51.45,24.0,27.0,1.125,,,,,任期満了,49.42,,,,豊見城市議会議員選挙（2019年02月10日投票）,1.0,27.0,22.0,1.2272727272727273,0.0,0.0,0.0,0.1111111111111111,0.13636363636363635,0.6296296296296297,0.37037037037037035,0.0,0.6363636363636364,0.36363636363636365,0.0,0.6442560552689537,0.35574394473104626,,0.03789741501582081,0.03557439447310463,,24566.993,6.0,51.333333333333336,12.803356041519972,27.0,41.0,51.0,62.5,73.0,48.36363636363637,11.83425480445894,27.0,41.0,47.5,58.25,70.0,,,,2087.0,,,,,4987.626,,689.0,,,14730.366999999998,1041.0,,1032.0,,24566.993,,,,0.08495138171773811,,,,,0.20302142797858902,,0.02804576042334526,,,0.5995999184759812,0.04237392830290626,,0.04200758310144022,,1.0,,,,0.042475690858869056,,,,,0.040604285595717805,,0.02804576042334526,,,0.035270583439763595,0.04237392830290626,,0.04200758310144022,,,,,2.0,,,,,5.0,,1.0,,,17.0,1.0,,1.0,,,,,2.0,,,,,5.0,,0.0,,,13.0,1.0,,1.0,
那覇市議会議員補欠選挙（2004年11月14日投票）,那覇市議会議員補欠選挙,沖縄県,那覇市,20041114.0,2004.0,11.0,14.0,20041107.0,56.07,8.0,13.0,1.625,234543.0,,,,その他,,,,,那覇市議会議員補欠選挙（2004年11月14日投票）,1.0,13.0,8.0,1.625,0.0,0.0,0.0,0.07692307692307693,0.125,0.0,0.8461538461538461,0.15384615384615385,0.0,0.75,0.25,,0.7332310604824233,0.2667689395175768,,0.06665736913476575,0.1333844697587884,122548.0,6.0,49.61538461538461,7.701532929713124,31.0,48.0,50.0,55.0,59.0,47.375,8.601417034419386,31.0,41.25,50.0,54.5,57.0,,,,,,,,,13023.0,,,35362.0,14999.130000000001,36169.87,3325.0,,,19669.0,122548.0,,,,,,,,,0.10626856415445377,,,0.28855632078858895,0.12239391911740706,0.29514859483630906,0.027132225740118157,,,0.16050037536312303,1.0,,,,,,,,,0.10626856415445377,,,0.14427816039429447,0.06119695955870353,0.04919143247271818,0.027132225740118157,,,0.16050037536312303,,,,,,,,,1.0,,,2.0,2.0,6.0,1.0,,,1.0,,,,,,,,,1.0,,,2.0,2.0,2.0,0.0,,,1.0
那覇市議会議員補欠選挙（2008年11月16日投票）,那覇市議会議員補欠選挙,沖縄県,那覇市,20081116.0,2008.0,11.0,16.0,20081109.0,52.92,5.0,9.0,1.8,241120.0,,,6577.0,その他,56.07,,,,那覇市議会議員補欠選挙（2008年11月16日投票）,1.0,9.0,5.0,1.8,0.0,0.0,0.0,0.3333333333333333,0.4,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.1111111111111111,,119956.0,6.0,44.22222222222222,11.97940619728316,27.0,36.0,42.0,58.0,61.0,41.2,11.42628548566856,27.0,36.0,37.0,45.0,61.0,,,,,,,,,17530.0,,,17230.0,9866.0,28323.0,17364.0,,,29643.0,119956.0,,,,,,,,,0.14613691686951882,,,0.14363599986661776,0.08224682383540631,0.23611157424388943,0.14475307612791358,,,0.2471156090566541,1.0,,,,,,,,,0.14613691686951882,,,0.14363599986661776,0.08224682383540631,0.05902789356097236,0.14475307612791358,,,0.2471156090566541,,,,,,,,,1.0,,,1.0,1.0,4.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,0.0,1.0,1.0,,,1.0
那覇市議会議員選挙（2001年07月08日投票）,那覇市議会議員選挙,沖縄県,那覇市,20010708.0,2001.0,7.0,8.0,20010701.0,58.84,44.0,54.0,1.2272727272727273,222179.0,,,,任期満了,,,,,那覇市議会議員選挙（2001年07月08日投票）,1.0,54.0,44.0,1.2272727272727273,0.0,0.0,0.0,0.09259259259259259,0.11363636363636363,0.6851851851851852,0.25925925925925924,0.05555555555555555,0.75,0.20454545454545456,0.045454545454545456,0.6888453791054526,0.2506340071084703,0.060520613786077045,0.018617442678525747,0.017902429079176448,0.020173537928692347,128579.0,6.0,52.2037037037037,8.318608389739126,32.0,47.0,52.0,57.75,76.0,51.95454545454545,8.287324783433778,32.0,46.0,52.0,58.5,68.0,,,,19159.699999999997,,,,,14086.83,,,,8070.0,54078.89000000001,8069.66,,,25113.92,128579.0,,,,0.14901111378996568,,,,,0.10955778159730593,,,,0.0627629706250632,0.4205888208805482,0.06276032633633798,,,0.19531898677077905,1.0,,,,0.021287301969995096,,,,,0.01565111165675799,,,,0.0156907426562658,0.018286470473067314,0.03138016316816899,,,0.017756271524616278,,,,7.0,,,,,7.0,,,,4.0,23.0,2.0,,,11.0,,,,7.0,,,,,6.0,,,,3.0,18.0,2.0,,,8.0
那覇市議会議員選挙（2005年07月10日投票）,那覇市議会議員選挙,沖縄県,那覇市,20050710.0,2005.0,7.0,10.0,20050703.0,53.67,44.0,55.0,1.25,235526.0,,,13347.0,任期満了,58.84,,,,那覇市議会議員選挙（2005年07月10日投票）,1.0,55.0,44.0,1.25,0.0,0.0,0.0,0.07272727272727272,0.09090909090909091,0.6545454545454545,0.3090909090909091,0.03636363636363636,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.6915129073239145,0.2706533527506182,0.03783373992546737,0.019208691870108735,0.015920785455918716,0.018916869962733684,124809.76,7.0,50.6,9.350935782048767,26.0,46.0,52.0,56.5,69.0,51.27272727272727,9.675093695490961,26.0,46.5,52.0,57.0,69.0,,,,21843.71,,,,,13511.91,,,6899.05,7558.039999999999,36931.64,3564.0,,,34501.41,124809.76000000001,,,,0.17501604041222416,,,,,0.10826004312483253,,,0.05527652645113651,0.06055648212126999,0.29590346139596774,0.028555459124350528,,,0.2764319873702185,1.0,,,,0.025002291487460592,,,,,0.01804334052080542,,,0.018425508817045504,0.02018549404042333,0.014795173069798388,0.028555459124350528,,,0.018428799158014566,,,,7.0,,,,,6.0,,,3.0,3.0,20.0,1.0,,,15.0,,,,7.0,,,,,6.0,,,2.0,2.0,14.0,1.0,,,12.0
那覇市議会議員選挙（2009年07月05日投票）,那覇市議会議員選挙,沖縄県,那覇市,20090705.0,2009.0,7.0,5.0,20090628.0,56.0,40.0,67.0,1.675,240135.0,,,4609.0,任期満了,53.67,,,,那覇市議会議員選挙（2009年07月05日投票）,1.0,67.0,40.0,1.675,0.0,0.0,0.0,0.13432835820895522,0.125,0.5671641791044776,0.3880597014925373,0.04477611940298507,0.75,0.225,0.025,0.6611385021350804,0.3027677896055255,0.03609370825939418,0.017398381635133697,0.011644914984827903,0.012031236086464727,132439.98,9.0,51.3134328358209,10.861693547651806,28.0,44.0,54.0,59.5,73.0,50.125,11.14716892309433,28.0,39.75,53.0,59.0,73.0,,465.79,,20937.0,,,4385.75,,14308.019999999999,,,11549.05,6433.139999999999,40561.53999999999,9114.02,,,24685.67,132439.97999999998,,0.0035169893562351797,,0.1580867046340539,,,0.033115000470401765,,0.10803399396466233,,,0.08720214243463341,0.04857400310691681,0.3062635618036185,0.06881622905711705,,,0.1863913751723611,1.0,,0.0035169893562351797,,0.022583814947721985,,,0.016557500235200882,,0.015433427709237476,,,0.021800535608658352,0.01619133436897227,0.010937984350129232,0.017204057264279263,,,0.016944670470214643,,1.0,,7.0,,,2.0,,7.0,,,4.0,3.0,28.0,4.0,,,11.0,,0.0,,7.0,,,2.0,,5.0,,,4.0,1.0,8.0,2.0,,,11.0
那覇市議会議員選挙（2013年07月21日投票）,那覇市議会議員選挙,沖縄県,那覇市,20130721.0,2013.0,7.0,21.0,20130714.0,59.59,40.0,57.0,1.425,,,,,任期満了,56.0,,,,那覇市議会議員選挙（2013年07月21日投票）,1.0,57.0,40.0,1.425,0.0,0.0,0.0,0.14035087719298245,0.15,0.631578947368421,0.3157894736842105,0.05263157894736842,0.775,0.175,0.05,0.6992881496703263,0.24973757291207532,0.050974277417598385,0.01942467082417573,0.013874309606226407,0.01699142580586613,142772.99,10.0,,,,,,,,50.7,12.383860464330175,26.0,40.0,52.5,60.0,71.0,,705.95,689.0,19259.309999999998,,,4792.0,,17781.690000000002,,,6643.75,7992.379999999999,26422.91,9955.58,,,48530.42,142772.99,,0.004944562693545888,0.004825842759194158,0.13489463238109672,,,0.03356377141082498,,0.12454519583851262,,,0.04653366158402931,0.055979635924133825,0.1850693888248751,0.06973013593117298,,,0.3399131726526145,1.0,,0.004944562693545888,0.004825842759194158,0.019270661768728103,,,0.01678188570541249,,0.020757532639752104,,,0.015511220528009769,0.027989817962066912,0.012337959254991673,0.02324337864372433,,,0.019994892508977322,,1.0,1.0,7.0,,,2.0,,6.0,,,3.0,2.0,15.0,3.0,,,17.0,,0.0,0.0,7.0,,,1.0,,6.0,,,2.0,2.0,4.0,3.0,,,15.0
那覇市議会議員選挙（2014年11月16日投票）,那覇市議会議員選挙,沖縄県,那覇市,20141116.0,2014.0,11.0,16.0,20141109.0,64.95,2.0,5.0,2.5,,,,,その他,59.59,,,,那覇市議会議員選挙（2014年11月16日投票）,1.0,5.0,2.0,2.5,0.0,0.0,0.0,0.2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,146889.0,3.0,56.2,10.225458424931373,39.0,50.0,62.0,65.0,65.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,,10093.0,,,,,,,,,,,,80877.0,,,,55919.0,146889.0,,0.06871174832696798,,,,,,,,,,,,0.5505994322243326,,,,0.38068881944869937,1.0,,0.06871174832696798,,,,,,,,,,,,0.2752997161121663,,,,0.19034440972434968,,1.0,,,,,,,,,,,,2.0,,,,2.0,,0.0,,,,,,,,,,,,1.0,,,,1.0
那覇市議会議員選挙（2017年07月09日投票）,那覇市議会議員選挙,沖縄県,那覇市,20170709.0,2017.0,7.0,9.0,20170702.0,51.2,40.0,67.0,1.675,255081.0,,,,任期満了,64.95,,,,那覇市議会議員選挙（2017年07月09日投票）,1.0,67.0,40.0,1.675,0.0,0.0,0.0,0.19402985074626866,0.225,0.4626865671641791,0.4626865671641791,0.07462686567164178,0.575,0.35,0.075,0.5710434877452126,0.3587232583866997,0.0702332538680877,0.018420757669200406,0.011571718012474185,0.014046650773617539,128358.0,0.0,52.92537313432836,12.48080727492838,30.0,42.0,53.0,63.5,82.0,51.075,12.272708543756753,30.0,41.75,52.5,60.25,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
