,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_公明政治連,得票数_国民民主党,得票数_希望の風那須,得票数_幸福実現党,得票数_政治結社憂思会総本部,得票数_日本共産党,得票数_日本民主,得票数_日本社会党,得票数_民主党,得票数_民主社会,得票数_民社,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_諸,得票数_足利市政刷新連盟,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_公明政治連,得票率_国民民主党,得票率_希望の風那須,得票率_幸福実現党,得票率_政治結社憂思会総本部,得票率_日本共産党,得票率_日本民主,得票率_日本社会党,得票率_民主党,得票率_民主社会,得票率_民社,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_諸,得票率_足利市政刷新連盟,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_公明政治連,一人あたり得票率_国民民主党,一人あたり得票率_希望の風那須,一人あたり得票率_幸福実現党,一人あたり得票率_政治結社憂思会総本部,一人あたり得票率_日本共産党,一人あたり得票率_日本民主,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_民主社会,一人あたり得票率_民社,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_諸,一人あたり得票率_足利市政刷新連盟,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_公明政治連,立候補者数_国民民主党,立候補者数_希望の風那須,立候補者数_幸福実現党,立候補者数_政治結社憂思会総本部,立候補者数_日本共産党,立候補者数_日本民主,立候補者数_日本社会党,立候補者数_民主党,立候補者数_民主社会,立候補者数_民社,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,立候補者数_諸,立候補者数_足利市政刷新連盟,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_公明政治連,当選者数_国民民主党,当選者数_希望の風那須,当選者数_幸福実現党,当選者数_政治結社憂思会総本部,当選者数_日本共産党,当選者数_日本民主,当選者数_日本社会党,当選者数_民主党,当選者数_民主社会,当選者数_民社,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党,当選者数_諸,当選者数_足利市政刷新連盟
栃木市議会議員選挙（2018年04月22日投票）,栃木市議会議員選挙,栃木県,栃木市,20180422.0,2018.0,4.0,22.0,20180415.0,58.53,30.0,34.0,1.1333333333333333,,,,,任期満了,,,,,栃木市議会議員選挙（2018年04月22日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.11764705882352941,0.13333333333333333,0.7352941176470589,0.23529411764705882,0.029411764705882353,0.8,0.16666666666666666,0.03333333333333333,0.7947701591913288,0.18224629626785693,0.022983544540814287,0.03179080636765315,0.022780787033482117,0.022983544540814287,76445.99799999999,4.0,58.470588235294116,9.656559167120394,28.0,56.5,61.0,63.0,74.0,57.8,9.83666610188635,28.0,53.75,61.0,63.0,72.0,,,7379.0,,,,,,3731.0,,,,,,52581.998,,,,12754.0,,,76445.99799999999,,,0.0965256546196179,,,,,,0.04880569418427895,,,,,,0.6878319254854911,,,,0.1668367257106121,,,1.0,,,0.0321752182065393,,,,,,0.024402847092139475,,,,,,0.028659663561895463,,,,0.03336734514212242,,,,,3.0,,,,,,2.0,,,,,,24.0,,,,5.0,,,,,3.0,,,,,,2.0,,,,,,20.0,,,,5.0,,
益子町議会議員補欠選挙（2006年04月09日投票）,益子町議会議員補欠選挙,栃木県,益子町,20060409.0,2006.0,4.0,9.0,20060405.0,74.72,1.0,2.0,2.0,20121.0,,,,その他,,,,,益子町議会議員補欠選挙（2006年04月09日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.361870897155361,0.638129102844639,,0.361870897155361,0.638129102844639,10968.0,1.0,59.0,16.0,43.0,51.0,59.0,67.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,10968.0,,,,,,,10968.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
益子町議会議員選挙（2007年04月22日投票）,益子町議会議員選挙,栃木県,益子町,20070422.0,2007.0,4.0,22.0,20070417.0,73.55,16.0,21.0,1.3125,20243.0,,,,任期満了,,,,,益子町議会議員選挙（2007年04月22日投票）,1.0,21.0,16.0,1.3125,0.0,0.0,0.0,0.047619047619047616,0.0625,0.5714285714285714,0.42857142857142855,0.0,0.625,0.375,0.0,0.5782141886382169,0.4217858113617831,,0.04818451571985141,0.046865090151309234,,14716.0,3.0,59.142857142857146,8.844076383367,41.0,53.0,58.0,68.0,75.0,59.125,8.586872247797798,41.0,52.75,58.5,64.25,75.0,,,860.0,,,,,,412.0,,,,,,13444.0,,,,,,,14716.0,,,0.058439793422125574,,,,,,0.027996738244088066,,,,,,0.9135634683337863,,,,,,,1.0,,,0.058439793422125574,,,,,,0.027996738244088066,,,,,,0.048082287807041386,,,,,,,,,1.0,,,,,,1.0,,,,,,19.0,,,,,,,,,1.0,,,,,,0.0,,,,,,15.0,,,,,,
益子町議会議員選挙（2011年04月24日投票）,益子町議会議員選挙,栃木県,益子町,20110424.0,2011.0,4.0,24.0,20110419.0,62.83,16.0,19.0,1.1875,20116.0,,,-127.0,任期満了,73.55,,,,益子町議会議員選挙（2011年04月24日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.631578947368421,0.3684210526315789,0.0,0.75,0.25,0.0,0.7391617918102412,0.2608382081897588,,0.061596815984186766,0.03726260116996554,,12479.0,4.0,,,,,,,,,,,,,,,,,821.0,,,,,,534.0,,,147.0,,,10977.0,,,,,,,12479.0,,,0.06579052808718647,,,,,,0.0427918903758314,,,0.011779790047279429,,,0.8796377914897027,,,,,,,1.0,,,0.06579052808718647,,,,,,0.0427918903758314,,,0.011779790047279429,,,0.05497736196810642,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,16.0,,,,,,,,,1.0,,,,,,1.0,,,0.0,,,14.0,,,,,,
益子町議会議員選挙（2015年04月26日投票）,益子町議会議員選挙,栃木県,益子町,20150426.0,2015.0,4.0,26.0,20150421.0,66.21,16.0,17.0,1.0625,19708.0,,,-408.0,任期満了,62.83,,,,益子町議会議員選挙（2015年04月26日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.17647058823529413,0.125,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.5,0.4375,0.0625,0.48455449390196537,0.41515808280898003,0.10028742328905461,0.053839388211329484,0.05930829754414001,0.10028742328905461,12873.0,3.0,60.8235294117647,8.521497342311227,46.0,57.0,61.0,66.0,77.0,60.125,8.298154915401375,46.0,55.5,61.0,66.0,77.0,,,762.0,,,,,,461.0,,,,,,11650.000000000002,,,,,,,12873.000000000002,,,0.05919366115124679,,,,,,0.03581138817680416,,,,,,0.904994950671949,,,,,,,1.0,,,0.05919366115124679,,,,,,0.03581138817680416,,,,,,0.06033299671146327,,,,,,,,,1.0,,,,,,1.0,,,,,,15.0,,,,,,,,,1.0,,,,,,0.0,,,,,,15.0,,,,,,
益子町議会議員選挙（2019年04月21日投票）,益子町議会議員選挙,栃木県,益子町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,16.0,16.0,1.0,,,,,任期満了,66.21,,,,益子町議会議員選挙（2019年04月21日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.1875,0.1875,0.625,0.3125,0.0625,0.625,0.3125,0.0625,,,,,,,0.0,2.0,61.75,6.53356717268599,50.0,55.75,62.5,65.25,73.0,61.75,6.53356717268599,50.0,55.75,62.5,65.25,73.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,
真岡市議会議員増員選挙（2009年04月26日投票）,真岡市議会議員増員選挙,栃木県,真岡市,20090426.0,2009.0,4.0,26.0,20090419.0,77.29,6.0,8.0,1.3333333333333333,13123.0,,,,その他,,,,,真岡市議会議員増員選挙（2009年04月26日投票）,1.0,8.0,6.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.125,,10007.0,1.0,62.125,5.4872010169119925,52.0,59.0,62.5,65.0,72.0,60.0,4.242640687119285,52.0,59.0,60.0,63.25,65.0,,,,,,,,,,,,,,,10007.0,,,,,,,10007.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
真岡市議会議員補欠選挙（2013年04月21日投票）,真岡市議会議員補欠選挙,栃木県,真岡市,20130421.0,2013.0,4.0,21.0,20130414.0,26.62,2.0,3.0,1.5,62877.0,31573.0,31304.0,,その他,,,,,真岡市議会議員補欠選挙（2013年04月21日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,16129.0,1.0,43.333333333333336,3.39934634239519,40.0,41.0,42.0,45.0,48.0,45.0,3.0,42.0,43.5,45.0,46.5,48.0,,,,,,,,,,,,,,,16129.0,,,,,,,16129.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
真岡市議会議員選挙（1999年04月25日投票）,真岡市議会議員選挙,栃木県,真岡市,19990425.0,1999.0,4.0,25.0,19990418.0,79.35,28.0,33.0,1.1785714285714286,46721.0,,,,任期満了,,,,,真岡市議会議員選挙（1999年04月25日投票）,1.0,33.0,28.0,1.1785714285714286,0.0,0.0,0.0,0.030303030303030304,0.0,0.6666666666666666,0.30303030303030304,0.030303030303030304,0.7142857142857143,0.25,0.03571428571428571,0.7202745258561877,0.2512086232773912,0.028516850866421067,0.03273975117528126,0.025120862327739118,0.028516850866421067,36645.0,3.0,55.484848484848484,8.068348981053898,31.0,51.0,58.0,60.0,70.0,56.92857142857143,6.870893950096261,39.0,52.0,58.0,61.0,70.0,,,1273.0,,,,,,745.0,,,,,,34626.99999999999,,,,,,,36644.99999999999,,,0.03473870923727658,,,,,,0.020330195115295407,,,,,,0.944931095647428,,,,,,,1.0,,,0.03473870923727658,,,,,,0.020330195115295407,,,,,,0.030481648246691227,,,,,,,,,1.0,,,,,,1.0,,,,,,31.0,,,,,,,,,1.0,,,,,,0.0,,,,,,27.0,,,,,,
真岡市議会議員選挙（2003年04月27日投票）,真岡市議会議員選挙,栃木県,真岡市,20030427.0,2003.0,4.0,27.0,20030420.0,71.26,26.0,27.0,1.0384615384615383,48487.0,,,1766.0,任期満了,79.35,,,,真岡市議会議員選挙（2003年04月27日投票）,1.0,27.0,26.0,1.0384615384615385,0.0,0.0,0.0,0.037037037037037035,0.038461538461538464,0.8148148148148148,0.14814814814814814,0.037037037037037035,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.7546272846907442,0.21513437637081445,0.030238338938441293,0.03430124021321565,0.05378359409270361,0.030238338938441293,34195.0,3.0,56.77777777777778,8.359219055024013,30.0,54.0,56.0,62.0,71.0,56.80769230769231,8.517038266228605,30.0,53.5,57.5,62.0,71.0,,,3476.0,,,,,,1034.0,,,,,,29685.0,,,,,,,34195.0,,,0.10165228834624945,,,,,,0.030238338938441293,,,,,,0.8681093727153093,,,,,,,1.0,,,0.05082614417312473,,,,,,0.030238338938441293,,,,,,0.03617122386313789,,,,,,,,,2.0,,,,,,1.0,,,,,,24.0,,,,,,,,,2.0,,,,,,1.0,,,,,,23.0,,,,,,
真岡市議会議員選挙（2007年04月22日投票）,真岡市議会議員選挙,栃木県,真岡市,20070422.0,2007.0,4.0,22.0,20070415.0,66.12,22.0,23.0,1.0454545454545454,49567.0,,,1080.0,任期満了,71.26,,,,真岡市議会議員選挙（2007年04月22日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.13043478260869565,0.13636363636363635,0.782608695652174,0.17391304347826086,0.043478260869565216,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.8019893735326825,0.1610960088965773,0.036914617570740146,0.04455496519626014,0.040274002224144324,0.036914617570740146,32372.0,3.0,58.869565217391305,8.284634010053148,34.0,55.5,59.0,65.5,72.0,58.86363636363637,8.470781087444355,34.0,55.25,59.0,65.75,72.0,,,3046.0,,,,,,1160.0,,,,,,28166.0,,,,,,,32372.0,,,0.09409366118868158,,,,,,0.03583343630297788,,,,,,0.8700729025083406,,,,,,,1.0,,,0.04704683059434079,,,,,,0.03583343630297788,,,,,,0.04350364512541703,,,,,,,,,2.0,,,,,,1.0,,,,,,20.0,,,,,,,,,2.0,,,,,,1.0,,,,,,19.0,,,,,,
真岡市議会議員選挙（2011年04月24日投票）,真岡市議会議員選挙,栃木県,真岡市,20110424.0,2011.0,4.0,24.0,20110417.0,58.33,28.0,30.0,1.0714285714285714,63340.0,,,13773.0,任期満了,66.12,,,,真岡市議会議員選挙（2011年04月24日投票）,1.0,30.0,28.0,1.0714285714285714,0.0,0.0,0.0,0.13333333333333333,0.10714285714285714,0.8,0.2,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8251795196302308,0.17482048036976916,,0.03438247998459295,0.02913674672829486,,36347.0,3.0,,,,,,,,,,,,,,,,,2979.0,,,,,,937.0,,,,,,32431.0,,,,,,,36347.0,,,0.08195999669848957,,,,,,0.025779294027017362,,,,,,0.8922607092744931,,,,,,,1.0,,,0.04097999834924478,,,,,,0.025779294027017362,,,,,,0.03304669293609234,,,,,,,,,2.0,,,,,,1.0,,,,,,27.0,,,,,,,,,2.0,,,,,,1.0,,,,,,25.0,,,,,,
真岡市議会議員選挙（2015年04月26日投票）,真岡市議会議員選挙,栃木県,真岡市,20150426.0,2015.0,4.0,26.0,20150419.0,58.73,21.0,25.0,1.1904761904761905,,,,,任期満了,58.33,,,,真岡市議会議員選挙（2015年04月26日投票）,1.0,25.0,21.0,1.1904761904761905,0.0,0.0,0.0,0.16,0.14285714285714285,0.72,0.28,0.0,0.7619047619047619,0.23809523809523808,0.0,0.721525960611486,0.278474039388514,,0.040084775589527,0.03978200562693057,,36305.0,3.0,58.48,8.976057040816976,42.0,51.0,58.0,65.0,78.0,57.476190476190474,8.589135150315514,42.0,50.0,58.0,65.0,71.0,,,3219.0,,,,,,1143.0,,,,,,31943.0,,,,,,,36305.0,,,0.08866547307533397,,,,,,0.03148326676766286,,,,,,0.8798512601570032,,,,,,,1.0,,,0.044332736537666985,,,,,,0.03148326676766286,,,,,,0.0399932390980456,,,,,,,,,2.0,,,,,,1.0,,,,,,22.0,,,,,,,,,2.0,,,,,,1.0,,,,,,18.0,,,,,,
真岡市議会議員選挙（2019年04月21日投票）,真岡市議会議員選挙,栃木県,真岡市,20190421.0,2019.0,4.0,21.0,20190414.0,53.07,21.0,23.0,1.0952380952380951,63832.0,,,,任期満了,58.73,,,,真岡市議会議員選挙（2019年04月21日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.21739130434782608,0.19047619047619047,0.782608695652174,0.13043478260869565,0.08695652173913043,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.8308310006791334,0.1151967463931641,0.05397225292770253,0.04615727781550741,0.038398915464388034,0.026986126463851266,33368.998,3.0,58.43478260869565,10.094449990213183,40.0,52.0,58.0,67.5,79.0,58.714285714285715,9.788928912383657,40.0,53.0,58.0,67.0,79.0,,,3079.0,,,,,,972.0,,,,,,29317.998,,,,,,,33368.998,,,0.09227127527173576,,,,,,0.02912883389546189,,,,,,0.8785998908328023,,,,,,,1.0,,,0.04613563763586788,,,,,,0.02912883389546189,,,,,,0.043929994541640115,,,,,,,,,2.0,,,,,,1.0,,,,,,20.0,,,,,,,,,2.0,,,,,,1.0,,,,,,18.0,,,,,,
矢板市議会議員補欠選挙（2016年04月10日投票）,矢板市議会議員補欠選挙,栃木県,矢板市,20160410.0,2016.0,4.0,10.0,20160403.0,65.77,2.0,4.0,2.0,27553.0,,,,退職,,,,,矢板市議会議員補欠選挙（2016年04月10日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0,,0.17142679746678258,0.8285732025332174,,0.17142679746678258,0.2761910675110725,16106.0,0.0,60.75,8.073877630977572,47.0,59.0,64.5,66.25,67.0,66.5,0.5,66.0,66.25,66.5,66.75,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
矢板市議会議員選挙（2007年04月22日投票）,矢板市議会議員選挙,栃木県,矢板市,20070422.0,2007.0,4.0,22.0,20070415.0,68.93,16.0,22.0,1.375,28648.0,,,,任期満了,,,,,矢板市議会議員選挙（2007年04月22日投票）,1.0,22.0,16.0,1.375,0.0,0.0,0.0,0.09090909090909091,0.125,0.7727272727272727,0.22727272727272727,0.0,0.8125,0.1875,0.0,0.8165916530278232,0.18340834697217676,,0.048034803119283716,0.03668166939443535,,19552.0,5.0,58.36363636363637,10.919313392273239,29.0,53.0,58.5,66.75,80.0,57.125,7.825239612944769,44.0,52.5,56.5,61.75,70.0,,,1867.51,,,,,,507.0,,,403.0,,,13779.49,,,,2995.0,,,19552.0,,,0.09551503682487725,,,,,,0.025930851063829786,,,0.020611702127659573,,,0.7047611497545008,,,,0.15318126022913256,,,1.0,,,0.09551503682487725,,,,,,0.025930851063829786,,,0.020611702127659573,,,0.0440475718596563,,,,0.05106042007637752,,,,,1.0,,,,,,1.0,,,1.0,,,16.0,,,,3.0,,,,,1.0,,,,,,0.0,,,0.0,,,12.0,,,,3.0,,
矢板市議会議員選挙（2011年04月24日投票）,矢板市議会議員選挙,栃木県,矢板市,20110424.0,2011.0,4.0,24.0,20110417.0,56.24,16.0,17.0,1.0625,28490.0,,,-158.0,任期満了,68.93,,,,矢板市議会議員選挙（2011年04月24日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.7995193523905895,0.20048064760941056,,0.06150148864542996,0.05012016190235264,,15812.0,4.0,,,,,,,,55.875,8.586872247797798,36.0,50.75,57.0,61.25,73.0,,999.0,1528.02,,,,,,,,,,,,11921.98,,,,1363.0,,,15812.0,,0.06317986339488996,0.096636731596256,,,,,,,,,,,,0.7539830508474576,,,,0.0862003541613964,,,1.0,,0.06317986339488996,0.096636731596256,,,,,,,,,,,,0.0579986962190352,,,,0.0431001770806982,,,,1.0,1.0,,,,,,,,,,,,13.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,12.0,,,,2.0,,
矢板市議会議員選挙（2015年04月26日投票）,矢板市議会議員選挙,栃木県,矢板市,20150426.0,2015.0,4.0,26.0,20150419.0,61.75,16.0,20.0,1.25,,,,,任期満了,56.24,,,,矢板市議会議員選挙（2015年04月26日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.2,0.25,0.75,0.2,0.05,0.6875,0.25,0.0625,0.7217960753104877,0.2060340425986139,0.07216988209089847,0.048119738354032514,0.05150851064965348,0.07216988209089847,16862.989999999998,3.0,56.55,8.446744935180652,39.0,52.0,58.5,62.5,68.0,56.3125,8.490573817475472,39.0,53.5,58.5,61.25,68.0,,,1539.24,,,,,,,,,,,,14145.75,,,,1178.0,,,16862.989999999998,,,0.09127918595693885,,,,,,,,,,,,0.8388636890610741,,,,0.06985712498198719,,,1.0,,,0.09127918595693885,,,,,,,,,,,,0.04934492288594554,,,,0.034928562490993596,,,,,1.0,,,,,,,,,,,,17.0,,,,2.0,,,,,1.0,,,,,,,,,,,,14.0,,,,1.0,,
矢板市議会議員選挙（2019年04月21日投票）,矢板市議会議員選挙,栃木県,矢板市,20190421.0,2019.0,4.0,21.0,20190414.0,55.67,16.0,18.0,1.125,27214.0,,,,任期満了,61.75,,,,矢板市議会議員選挙（2019年04月21日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.16666666666666666,0.1875,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6875,0.1875,0.125,0.6421172988969599,0.24589722894807642,0.11198547215496368,0.05350977490807999,0.061474307237019105,0.05599273607748184,14868.0,3.0,59.833333333333336,8.532617157446802,43.0,56.5,61.5,65.75,72.0,58.875,8.56500875656295,43.0,54.5,60.0,64.25,72.0,,609.0,1097.0,,,,,,,,,,,,13162.0,,,,,,,14868.0,,0.04096045197740113,0.07378262039278989,,,,,,,,,,,,0.885256927629809,,,,,,,1.0,,0.04096045197740113,0.07378262039278989,,,,,,,,,,,,0.05532855797686306,,,,,,,,1.0,1.0,,,,,,,,,,,,16.0,,,,,,,,1.0,1.0,,,,,,,,,,,,14.0,,,,,,
芳賀町議会議員補欠選挙（1993年10月10日投票）,芳賀町議会議員補欠選挙,栃木県,芳賀町,19931010.0,1993.0,10.0,10.0,19931005.0,86.26,20.0,23.0,1.15,13256.0,,,,その他,,,,,芳賀町議会議員補欠選挙（1993年10月10日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.043478260869565216,0.05,0.0,0.9130434782608695,0.08695652173913043,0.0,0.9,0.1,,0.9184575926417263,0.08154240735827362,,0.043736075840082204,0.04077120367913681,11307.0,3.0,,,,,,,,,,,,,,,,,693.0,,,,,,179.0,,,,,,10435.0,,,,,,,11307.0,,,0.06128946670204298,,,,,,0.01583090121163881,,,,,,0.9228796320863182,,,,,,,1.0,,,0.06128946670204298,,,,,,0.01583090121163881,,,,,,0.04394664914696753,,,,,,,,,1.0,,,,,,1.0,,,,,,21.0,,,,,,,,,1.0,,,,,,0.0,,,,,,19.0,,,,,,
芳賀町議会議員選挙（1995年04月23日投票）,芳賀町議会議員選挙,栃木県,芳賀町,19950423.0,1995.0,4.0,23.0,19950418.0,88.23,22.0,24.0,1.0909090909090908,13351.0,,,,任期満了,,,,,芳賀町議会議員選挙（1995年04月23日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.041666666666666664,0.045454545454545456,0.8333333333333334,0.16666666666666666,0.0,0.8181818181818182,0.18181818181818182,0.0,0.8514948542024015,0.14850514579759863,,0.04257474271012007,0.03712628644939966,,11660.0,3.0,,,,,,,,,,,,,,,,,514.0,,,,,,274.0,,,,,,10872.0,,,,,,,11660.0,,,0.044082332761578046,,,,,,0.023499142367066895,,,,,,0.932418524871355,,,,,,,1.0,,,0.044082332761578046,,,,,,0.023499142367066895,,,,,,0.04238266022142523,,,,,,,,,1.0,,,,,,1.0,,,,,,22.0,,,,,,,,,1.0,,,,,,0.0,,,,,,21.0,,,,,,
芳賀町議会議員選挙（1999年04月25日投票）,芳賀町議会議員選挙,栃木県,芳賀町,19990425.0,1999.0,4.0,25.0,19990420.0,88.8,20.0,22.0,1.1,13632.0,,,281.0,任期満了,88.23,,,,芳賀町議会議員選挙（1999年04月25日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.045454545454545456,0.05,0.6818181818181818,0.09090909090909091,0.22727272727272727,0.75,0.05,0.2,0.7211755840241145,0.057774428535543834,0.22104998744034163,0.0480783722682743,0.028887214267771917,0.04420999748806832,11943.0,3.0,,,,,,,,,,,,,,,,,582.0,,,,,,621.0,,,,,,10740.0,,,,,,,11943.0,,,0.04873147450389349,,,,,,0.05199698568198945,,,,,,0.899271539814117,,,,,,,1.0,,,0.04873147450389349,,,,,,0.05199698568198945,,,,,,0.04496357699070585,,,,,,,,,1.0,,,,,,1.0,,,,,,20.0,,,,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,
芳賀町議会議員選挙（2003年04月27日投票）,芳賀町議会議員選挙,栃木県,芳賀町,20030427.0,2003.0,4.0,27.0,20030422.0,83.46,20.0,21.0,1.05,13592.0,,,-40.0,任期満了,88.8,,,,芳賀町議会議員選挙（2003年04月27日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.7619047619047619,0.23809523809523808,0.0,0.75,0.25,0.0,0.7783808590269115,0.2216191409730886,,0.048648803689181966,0.04432382819461772,,11222.0,3.0,,,,,,,,55.8,8.6,37.0,50.75,56.0,62.0,71.0,,,573.53,,,,,,379.0,,,,,,10269.470000000001,,,,,,,11222.000000000002,,,0.051107645695954364,,,,,,0.033772945998930666,,,,,,0.915119408305115,,,,,,,1.0,,,0.051107645695954364,,,,,,0.033772945998930666,,,,,,0.048164179384479734,,,,,,,,,1.0,,,,,,1.0,,,,,,19.0,,,,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,
芳賀町議会議員選挙（2007年04月22日投票）,芳賀町議会議員選挙,栃木県,芳賀町,20070422.0,2007.0,4.0,22.0,20070417.0,82.9,16.0,19.0,1.1875,13692.0,,,100.0,任期満了,83.46,,,,芳賀町議会議員選挙（2007年04月22日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.5789473684210527,0.42105263157894735,0.0,0.5625,0.4375,0.0,0.5624843637772272,0.4375156362227728,,0.05113494216156611,0.0546894545278466,,11151.99,2.0,55.578947368421055,6.619872708854789,41.0,52.5,56.0,59.0,70.0,55.4375,6.827964099934914,41.0,52.75,57.0,59.0,70.0,,,741.43,,,,,,,,,,,,10410.56,,,,,,,11151.99,,,0.06648409835374673,,,,,,,,,,,,0.9335159016462532,,,,,,,1.0,,,0.06648409835374673,,,,,,,,,,,,0.051861994535902955,,,,,,,,,1.0,,,,,,,,,,,,18.0,,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,
