,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_「人に優しく、自分に厳しく。」の会,得票数_こうべ未来フォーラム,得票数_さわやか神戸・フレッシュ市民の会,得票数_たちあがれ日本,得票数_みんなの党,得票数_三木新党8人のサムライ,得票数_住民投票党,得票数_公明党,得票数_参政党,得票数_国民民主党,得票数_地域ファースト丹波ささやま,得票数_地域政党たからづか,得票数_地域政党三田前進の会,得票数_市民力,得票数_幸福実現党,得票数_改革推進の会,得票数_新世代こうべ,得票数_新生宝塚,得票数_新社会党,得票数_日本共産党,得票数_日本創新党,得票数_日本維新の会,得票数_日本維新の党,得票数_民主党,得票数_民進党,得票数_河西維新の会,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_神戸市民クラブ,得票数_神戸志民党,得票数_神戸改革フォーラム,得票数_立憲民主党,得票数_維新の党,得票数_緑の党 グリーンズジャパン,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_蒼翠会,得票数_行革・市民の会,得票数_議員のたまご,得票数_sum_v,得票率_NHKから国民を守る党,得票率_「人に優しく、自分に厳しく。」の会,得票率_こうべ未来フォーラム,得票率_さわやか神戸・フレッシュ市民の会,得票率_たちあがれ日本,得票率_みんなの党,得票率_三木新党8人のサムライ,得票率_住民投票党,得票率_公明党,得票率_参政党,得票率_国民民主党,得票率_地域ファースト丹波ささやま,得票率_地域政党たからづか,得票率_地域政党三田前進の会,得票率_市民力,得票率_幸福実現党,得票率_改革推進の会,得票率_新世代こうべ,得票率_新生宝塚,得票率_新社会党,得票率_日本共産党,得票率_日本創新党,得票率_日本維新の会,得票率_日本維新の党,得票率_民主党,得票率_民進党,得票率_河西維新の会,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_神戸市民クラブ,得票率_神戸志民党,得票率_神戸改革フォーラム,得票率_立憲民主党,得票率_維新の党,得票率_緑の党 グリーンズジャパン,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_蒼翠会,得票率_行革・市民の会,得票率_議員のたまご,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_「人に優しく、自分に厳しく。」の会,一人あたり得票率_こうべ未来フォーラム,一人あたり得票率_さわやか神戸・フレッシュ市民の会,一人あたり得票率_たちあがれ日本,一人あたり得票率_みんなの党,一人あたり得票率_三木新党8人のサムライ,一人あたり得票率_住民投票党,一人あたり得票率_公明党,一人あたり得票率_参政党,一人あたり得票率_国民民主党,一人あたり得票率_地域ファースト丹波ささやま,一人あたり得票率_地域政党たからづか,一人あたり得票率_地域政党三田前進の会,一人あたり得票率_市民力,一人あたり得票率_幸福実現党,一人あたり得票率_改革推進の会,一人あたり得票率_新世代こうべ,一人あたり得票率_新生宝塚,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本維新の会,一人あたり得票率_日本維新の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_河西維新の会,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_神戸市民クラブ,一人あたり得票率_神戸志民党,一人あたり得票率_神戸改革フォーラム,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_蒼翠会,一人あたり得票率_行革・市民の会,一人あたり得票率_議員のたまご,立候補者数_NHKから国民を守る党,立候補者数_「人に優しく、自分に厳しく。」の会,立候補者数_こうべ未来フォーラム,立候補者数_さわやか神戸・フレッシュ市民の会,立候補者数_たちあがれ日本,立候補者数_みんなの党,立候補者数_三木新党8人のサムライ,立候補者数_住民投票党,立候補者数_公明党,立候補者数_参政党,立候補者数_国民民主党,立候補者数_地域ファースト丹波ささやま,立候補者数_地域政党たからづか,立候補者数_地域政党三田前進の会,立候補者数_市民力,立候補者数_幸福実現党,立候補者数_改革推進の会,立候補者数_新世代こうべ,立候補者数_新生宝塚,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本維新の会,立候補者数_日本維新の党,立候補者数_民主党,立候補者数_民進党,立候補者数_河西維新の会,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_神戸市民クラブ,立候補者数_神戸志民党,立候補者数_神戸改革フォーラム,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党 グリーンズジャパン,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_蒼翠会,立候補者数_行革・市民の会,立候補者数_議員のたまご,当選者数_NHKから国民を守る党,当選者数_「人に優しく、自分に厳しく。」の会,当選者数_こうべ未来フォーラム,当選者数_さわやか神戸・フレッシュ市民の会,当選者数_たちあがれ日本,当選者数_みんなの党,当選者数_三木新党8人のサムライ,当選者数_住民投票党,当選者数_公明党,当選者数_参政党,当選者数_国民民主党,当選者数_地域ファースト丹波ささやま,当選者数_地域政党たからづか,当選者数_地域政党三田前進の会,当選者数_市民力,当選者数_幸福実現党,当選者数_改革推進の会,当選者数_新世代こうべ,当選者数_新生宝塚,当選者数_新社会党,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本維新の会,当選者数_日本維新の党,当選者数_民主党,当選者数_民進党,当選者数_河西維新の会,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_神戸市民クラブ,当選者数_神戸志民党,当選者数_神戸改革フォーラム,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党 グリーンズジャパン,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_蒼翠会,当選者数_行革・市民の会,当選者数_議員のたまご
芦屋市議会議員選挙（2011年04月24日投票）,芦屋市議会議員選挙,兵庫県,芦屋市,20110424.0,2011.0,4.0,24.0,20110417.0,48.49,22.0,29.0,1.318181818181818,75880.0,,,1062.0,任期満了,51.15,,,,芦屋市議会議員選挙（2011年04月24日投票）,1.0,29.0,22.0,1.3181818181818181,0.0,0.0,0.0,0.1724137931034483,0.22727272727272727,0.6551724137931034,0.2413793103448276,0.10344827586206896,0.7727272727272727,0.13636363636363635,0.09090909090909091,0.7563330274974281,0.15147134873634166,0.09219562376623015,0.03980700144723306,0.021638764105191666,0.030731874588743383,35967.0,6.0,,,,,,,,54.81818181818182,9.266932235527097,39.0,49.25,52.0,61.25,74.0,,,,,,2284.0,,,4765.03,,,,,,,,,,,2063.0,3797.0,,,,,,,,20133.97,,,,,,,,,,2924.0,,,,35967.0,,,,,,0.06350265521172185,,,0.13248338754969832,,,,,,,,,,,0.057358133844913395,0.1055689937998721,,,,,,,,0.5597900853560208,,,,,,,,,,0.08129674423777351,,,,1.0,,,,,,0.06350265521172185,,,0.044161129183232777,,,,,,,,,,,0.028679066922456697,0.035189664599957364,,,,,,,,0.0310994491864456,,,,,,,,,,0.04064837211888676,,,,,,,,,1.0,,,3.0,,,,,,,,,,,2.0,3.0,,,,,,,,18.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,,2.0,3.0,,,,,,,,11.0,,,,,,,,,,2.0,,,
芦屋市議会議員選挙（2015年04月26日投票）,芦屋市議会議員選挙,兵庫県,芦屋市,20150426.0,2015.0,4.0,26.0,20150419.0,53.38,21.0,32.0,1.5238095238095235,,,,,任期満了,48.49,,,,芦屋市議会議員選挙（2015年04月26日投票）,1.0,32.0,21.0,1.5238095238095237,0.0,0.0,0.0,0.25,0.2857142857142857,0.59375,0.3125,0.09375,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.6873553985372505,0.23194545679930584,0.08069914466344366,0.036176599923013184,0.023194545679930584,0.026899714887814553,40335.0,6.0,52.125,12.618810363897225,27.0,44.5,54.0,61.5,74.0,53.04761904761905,12.021711273779346,27.0,47.0,54.0,60.0,74.0,,,,,,,,,4668.0,,,,,,,,,,,2113.0,4106.0,,,,,,,,17549.0,,,,,,4738.0,,,,7161.0,,,,40335.0,,,,,,,,,0.11573075492748233,,,,,,,,,,,0.052386265030370645,0.10179744638651296,,,,,,,,0.4350811949919425,,,,,,0.11746622040411553,,,,0.17753811825957605,,,,1.0,,,,,,,,,0.038576918309160775,,,,,,,,,,,0.026193132515185322,0.033932482128837656,,,,,,,,0.025593011470114262,,,,,,0.058733110202057764,,,,0.03550762365191521,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,3.0,,,,,,,,17.0,,,,,,2.0,,,,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,3.0,,,,,,,,8.0,,,,,,2.0,,,,4.0,,,
芦屋市議会議員選挙（2019年04月21日投票）,芦屋市議会議員選挙,兵庫県,芦屋市,20190421.0,2019.0,4.0,21.0,20190414.0,48.7,21.0,29.0,1.380952380952381,78253.0,,,,任期満了,53.38,,,,芦屋市議会議員選挙（2019年04月21日投票）,1.0,29.0,21.0,1.380952380952381,0.0,0.0,0.0,0.1724137931034483,0.23809523809523808,0.4482758620689655,0.4827586206896552,0.06896551724137931,0.5714285714285714,0.3333333333333333,0.09523809523809523,0.5801534770209771,0.3508302898850253,0.06901623309399774,0.04462719054007516,0.02505930642035895,0.03450811654699887,37396.998999999996,7.0,51.37931034482759,11.146095011578467,27.0,45.0,54.0,60.0,72.0,51.476190476190474,11.475103682980272,27.0,45.0,56.0,60.0,72.0,,,,,,,,,4576.0,,,,,,,,,,,2376.0,3709.0,,4225.0,,,,,,13659.0,,,,,1539.0,,,,,7312.999,,,,37396.998999999996,,,,,,,,,0.12236275964282589,,,,,,,,,,,0.06353450981454421,0.09917908118777126,,0.11297697978385914,,,,,,0.3652432110929543,,,,,0.04115303476623887,,,,,0.19555042371180642,,,,1.0,,,,,,,,,0.04078758654760863,,,,,,,,,,,0.031767254907272106,0.033059693729257086,,0.05648848989192957,,,,,,0.02608880079235388,,,,,0.04115303476623887,,,,,0.048887605927951605,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,3.0,,2.0,,,,,,14.0,,,,,1.0,,,,,4.0,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,3.0,,2.0,,,,,,7.0,,,,,1.0,,,,,4.0,,,
西宮市議会議員補欠選挙（2004年11月14日投票）,西宮市議会議員補欠選挙,兵庫県,西宮市,20041114.0,2004.0,11.0,14.0,20041107.0,26.79,1.0,4.0,4.0,355922.0,,,,その他,,,,,西宮市議会議員補欠選挙（2004年11月14日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,89047.0,2.0,44.75,12.028611723719408,30.0,36.0,43.5,52.25,62.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,20626.0,,,,,,,,68421.0,,,,,,,,,,,,,,89047.0,,,,,,,,,,,,,,,,,,,,,0.23163048727076713,,,,,,,,0.7683695127292329,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.23163048727076713,,,,,,,,0.2561231709097443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,
西宮市議会議員補欠選挙（2008年11月16日投票）,西宮市議会議員補欠選挙,兵庫県,西宮市,20081116.0,2008.0,11.0,16.0,20081109.0,32.89,1.0,4.0,4.0,371461.0,,,15539.0,その他,26.79,,,,西宮市議会議員補欠選挙（2008年11月16日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,110135.0,1.0,50.0,11.224972160321824,36.0,42.0,49.0,57.0,66.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110135.0,,,,,,,,,,,,,,110135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
西宮市議会議員補欠選挙（2010年05月16日投票）,西宮市議会議員補欠選挙,兵庫県,西宮市,20100516.0,2010.0,5.0,16.0,,,3.0,5.0,1.6666666666666667,,,,,その他,32.89,,,,西宮市議会議員補欠選挙（2010年05月16日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,116030.0,3.0,47.0,13.957077057894322,25.0,37.0,52.0,60.0,61.0,52.666666666666664,11.08552609887726,37.0,48.5,60.0,60.5,61.0,,,,,,,,,,,,,,,,,,,,,19990.0,,,,28700.0,,,,67340.0,,,,,,,,,,,,,,116030.0,,,,,,,,,,,,,,,,,,,,,0.17228303025079722,,,,0.24734982332155478,,,,0.580367146427648,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.17228303025079722,,,,0.24734982332155478,,,,0.19345571547588267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,2.0,,,,,,,,,,,,,
西宮市議会議員補欠選挙（2018年04月15日投票）,西宮市議会議員補欠選挙,兵庫県,西宮市,20180415.0,2018.0,4.0,15.0,20180408.0,37.49,2.0,7.0,3.5,,,,,その他,,,,,西宮市議会議員補欠選挙（2018年04月15日投票）,1.0,7.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,,0.9167734424765154,0.08322655752348458,,0.1527955737460859,0.08322655752348458,136579.0,5.0,44.714285714285715,13.252647020924707,30.0,35.0,41.0,50.0,72.0,38.5,2.5,36.0,37.25,38.5,39.75,41.0,11224.0,,,,,,,,,,,,,,,,,,,,23317.0,,30170.0,,,,,,33885.0,,,,,,,,,,37983.0,,,,136579.0,0.08217954443948192,,,,,,,,,,,,,,,,,,,,0.17072170685098,,0.22089779541510773,,,,,,0.24809817028972242,,,,,,,,,,0.2781027830047079,,,,1.0,0.08217954443948192,,,,,,,,,,,,,,,,,,,,0.17072170685098,,0.22089779541510773,,,,,,0.08269939009657414,,,,,,,,,,0.2781027830047079,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,0.0,,,,,,,,,,1.0,,,
西宮市議会議員選挙（1999年04月25日投票）,西宮市議会議員選挙,兵庫県,西宮市,19990425.0,1999.0,4.0,25.0,19990418.0,45.29,48.0,63.0,1.3125,322935.0,,,,任期満了,,,,,西宮市議会議員選挙（1999年04月25日投票）,1.0,63.0,49.0,1.2857142857142858,0.0,0.0,0.0,0.15873015873015872,0.1836734693877551,0.6825396825396826,0.30158730158730157,0.015873015873015872,0.7959183673469388,0.1836734693877551,0.02040816326530612,0.7302300164867862,0.25424434149768516,0.015525642015528562,0.01698209340666945,0.013381281131457113,0.015525642015528562,143890.99000000002,6.0,53.73015873015873,10.386508876493169,26.0,49.5,52.0,60.0,74.0,53.91836734693877,9.977191815241273,26.0,50.0,52.0,59.0,74.0,,,,,,,,,24063.0,,,,,,,,,,,,17872.36,,,,6201.639999999999,,,,80905.47,6390.0,,,,,,,,,8458.52,,,,143890.99,,,,,,,,,0.1672307626766624,,,,,,,,,,,,0.12420763801819698,,,,0.043099571418613494,,,,0.5622691872507097,0.04440861794056737,,,,,,,,,0.05878422269525007,,,,1.0,,,,,,,,,0.0209038453345828,,,,,,,,,,,,0.015525954752274623,,,,0.021549785709306747,,,,0.014796557559229203,0.014802872646855791,,,,,,,,,0.014696055673812517,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,2.0,,,,38.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,2.0,,,,24.0,3.0,,,,,,,,,4.0,,,
西宮市議会議員選挙（2003年04月27日投票）,西宮市議会議員選挙,兵庫県,西宮市,20030427.0,2003.0,4.0,27.0,20030420.0,41.36,45.0,58.0,1.2888888888888892,347004.0,,,24069.0,任期満了,45.29,,,,西宮市議会議員選挙（2003年04月27日投票）,1.0,58.0,45.0,1.288888888888889,0.0,0.0,0.0,0.1206896551724138,0.13333333333333333,0.6206896551724138,0.3620689655172414,0.017241379310344827,0.7555555555555555,0.2222222222222222,0.022222222222222223,0.6767033508863816,0.3025038303325489,0.020792818781069523,0.01879731530239949,0.014404944301549948,0.020792818781069523,141116.99000000002,6.0,52.241379310344826,11.406758953429362,26.0,47.0,54.0,59.0,73.0,53.75555555555555,10.033622488758164,27.0,47.0,55.0,60.0,72.0,,,,,,,,,25139.0,,,,,,,,,,,,14837.0,,,,5763.889999999999,,,,79348.87,6786.0,,,,,,,,,9242.23,,,,141116.99,,,,,,,,,0.1781429720120873,,,,,,,,,,,,0.10513971421867771,,,,0.040844762916215825,,,,0.562291400914943,0.04808776037527445,,,,,,,,,0.06549338956280176,,,,1.0,,,,,,,,,0.02226787150151091,,,,,,,,,,,,0.013142464277334714,,,,0.020422381458107913,,,,0.01703913336105888,0.016029253458424816,,,,,,,,,0.01637334739070044,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,2.0,,,,33.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,8.0,,,,,,,,,,,,5.0,,,,2.0,,,,23.0,3.0,,,,,,,,,4.0,,,
西宮市議会議員選挙（2007年04月22日投票）,西宮市議会議員選挙,兵庫県,西宮市,20070422.0,2007.0,4.0,22.0,20070415.0,40.16,45.0,57.0,1.2666666666666666,364110.0,,,17106.0,任期満了,41.36,,,,西宮市議会議員選挙（2007年04月22日投票）,1.0,57.0,45.0,1.2666666666666666,0.0,0.0,0.0,0.14035087719298245,0.17777777777777778,0.631578947368421,0.3684210526315789,0.0,0.7777777777777778,0.2222222222222222,0.0,0.6984826938182327,0.30151730618176736,,0.019402297050506463,0.014357966961036542,,144140.97999999998,6.0,52.824561403508774,11.594195170417752,26.0,46.0,57.0,60.0,71.0,52.666666666666664,10.807404868885039,26.0,46.0,55.0,60.0,71.0,,,,,,,,,24378.0,,,,,,,,,,,,16848.0,,,,7786.22,,,,78918.28,1987.0,,,,,,,,,14223.48,,,,144140.97999999998,,,,,,,,,0.16912608752902888,,,,,,,,,,,,0.11688556578427593,,,,0.05401808701453259,,,,0.5475075859758968,0.013785115100507853,,,,,,,,,0.09867755859575814,,,,1.0,,,,,,,,,0.02114076094112861,,,,,,,,,,,,0.019480927630712654,,,,0.027009043507266295,,,,0.015643073885025623,0.013785115100507853,,,,,,,,,0.019735511719151628,,,,,,,,,,,,8.0,,,,,,,,,,,,6.0,,,,2.0,,,,35.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,8.0,,,,,,,,,,,,6.0,,,,2.0,,,,23.0,1.0,,,,,,,,,5.0,,,
西宮市議会議員選挙（2011年04月24日投票）,西宮市議会議員選挙,兵庫県,西宮市,20110424.0,2011.0,4.0,24.0,20110417.0,37.15,42.0,54.0,1.2857142857142858,371087.0,,,6977.0,任期満了,40.16,,,,西宮市議会議員選挙（2011年04月24日投票）,1.0,54.0,42.0,1.2857142857142858,0.0,0.0,0.0,0.14814814814814814,0.14285714285714285,0.6481481481481481,0.3333333333333333,0.018518518518518517,0.8095238095238095,0.16666666666666666,0.023809523809523808,0.7234469655126705,0.2525820206349557,0.023971013852373903,0.020669913300362015,0.014032334479719763,0.023971013852373903,135789.0,6.0,52.851851851851855,10.602947541634105,25.0,47.0,54.5,61.0,70.0,52.42857142857143,9.988428679376613,26.0,47.0,53.5,61.0,70.0,,,,,,4385.0,,,23015.0,,,,,,,,,,,,13114.4,,,,11062.9,,,,67179.1,,,,,,,,,,17032.6,,,,135789.0,,,,,,0.03229274830803673,,,0.1694909013248496,,,,,,,,,,,,0.09657925163304833,,,,0.08147125319429409,,,,0.4947315320092202,,,,,,,,,,0.12543431353055107,,,,1.0,,,,,,0.03229274830803673,,,0.0211863626656062,,,,,,,,,,,,0.01609654193884139,,,,0.020367813298573522,,,,0.01705970800031794,,,,,,,,,,0.02090571892175851,,,,,,,,,1.0,,,8.0,,,,,,,,,,,,6.0,,,,4.0,,,,29.0,,,,,,,,,,6.0,,,,,,,,,1.0,,,8.0,,,,,,,,,,,,5.0,,,,4.0,,,,18.0,,,,,,,,,,6.0,,,
西宮市議会議員選挙（2015年04月26日投票）,西宮市議会議員選挙,兵庫県,西宮市,20150426.0,2015.0,4.0,26.0,20150419.0,36.27,41.0,60.0,1.4634146341463414,,,,,任期満了,37.15,,,,西宮市議会議員選挙（2015年04月26日投票）,1.0,60.0,41.0,1.4634146341463414,0.0,0.0,0.0,0.16666666666666666,0.17073170731707318,0.5666666666666667,0.43333333333333335,0.0,0.7560975609756098,0.24390243902439024,0.0,0.6673274168366166,0.33267258316338344,,0.01962727696578284,0.012795099352437824,,133863.0,7.0,51.45,11.74936168478952,27.0,42.0,54.0,59.0,71.0,53.97560975609756,10.475261926705008,27.0,50.0,57.0,60.0,71.0,,,,,,,,142.0,21320.1,,,,,,,,,,,,14678.49,,,,4268.0,,,,54283.41,,,,,,15095.0,,,,24076.0,,,,133863.0,,,,,,,,0.0010607860275057336,0.15926805764102103,,,,,,,,,,,,0.1096530781470608,,,,0.03188334341827092,,,,0.40551466798144375,,,,,,0.11276454285351441,,,,0.17985552393118337,,,,1.0,,,,,,,,0.0010607860275057336,0.01990850720512763,,,,,,,,,,,,0.018275513024510134,,,,0.03188334341827092,,,,0.013081118321982057,,,,,,0.03758818095117147,,,,0.01798555239311834,,,,,,,,,,,1.0,8.0,,,,,,,,,,,,6.0,,,,1.0,,,,31.0,,,,,,3.0,,,,10.0,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,6.0,,,,1.0,,,,16.0,,,,,,3.0,,,,7.0,,,
西宮市議会議員選挙（2019年04月21日投票）,西宮市議会議員選挙,兵庫県,西宮市,20190421.0,2019.0,4.0,21.0,20190414.0,,41.0,56.0,1.3658536585365857,,,,,任期満了,36.27,,,,西宮市議会議員選挙（2019年04月21日投票）,1.0,56.0,41.0,1.3658536585365855,0.0,0.0,0.0,,,,,,,,,,,,,,,137627.99599999998,8.0,,,,,,,,,,,,,,,3242.0,,,,,,,,21032.411,,,,,,,1277.0,,,,,12511.0,,21115.584,,,,,,50450.931000000004,,,,,7911.0,,,,,20088.07,,,,137627.99599999998,0.023556253772669917,,,,,,,,0.15282073132853,,,,,,,0.009278635431122605,,,,,0.09090446975628419,,0.15342506331342645,,,,,,0.36657462483141884,,,,,0.05748103750635155,,,,,0.14595918406019662,,,,1.0,0.023556253772669917,,,,,,,,0.01910259141606625,,,,,,,0.009278635431122605,,,,,0.015150744959380699,,0.03068501266268529,,,,,,0.014662984993256753,,,,,0.019160345835450517,,,,,0.020851312008599517,,,,1.0,,,,,,,,8.0,,,,,,,1.0,,,,,6.0,,5.0,,,,,,25.0,,,,,3.0,,,,,7.0,,,,1.0,,,,,,,,8.0,,,,,,,0.0,,,,,4.0,,5.0,,,,,,13.0,,,,,3.0,,,,,7.0,,,
西脇市議会議員選挙（2005年11月13日投票）,西脇市議会議員選挙,兵庫県,西脇市,20051113.0,2005.0,11.0,13.0,20051106.0,72.28,20.0,24.0,1.2,36114.0,,,,その他,,,,,西脇市議会議員選挙（2005年11月13日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.041666666666666664,0.05,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.041666666666666664,,25624.0,3.0,59.0,7.302967433402215,38.0,55.75,60.5,64.0,69.0,59.35,7.682935636851321,38.0,55.75,61.5,64.0,69.0,,,,,,,,,3251.0,,,,,,,,,,,,1251.0,,,,,,,,21122.0,,,,,,,,,,,,,,25624.0,,,,,,,,,0.12687324383390572,,,,,,,,,,,,0.048821417421167655,,,,,,,,0.8243053387449266,,,,,,,,,,,,,,1.0,,,,,,,,,0.06343662191695286,,,,,,,,,,,,0.048821417421167655,,,,,,,,0.03925263517832984,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,17.0,,,,,,,,,,,,,
西脇市議会議員選挙（2009年10月25日投票）,西脇市議会議員選挙,兵庫県,西脇市,20091025.0,2009.0,10.0,25.0,20091018.0,67.02,18.0,20.0,1.1111111111111112,35506.0,,,-608.0,任期満了,72.28,,,,西脇市議会議員選挙（2009年10月25日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6675766336465286,0.33242336635347136,,0.04768404526046633,0.055403894392245225,,23521.0,3.0,61.0,7.880355321938218,42.0,56.75,60.5,67.25,73.0,60.611111111111114,8.00790504500875,42.0,56.25,60.5,67.0,73.0,,,,,,,,,2655.0,,,,,,,,,,,,1268.0,,,,,,,,19598.0,,,,,,,,,,,,,,23521.0,,,,,,,,,0.1128778538327452,,,,,,,,,,,,0.05390927256494197,,,,,,,,0.8332128736023128,,,,,,,,,,,,,,1.0,,,,,,,,,0.0564389269163726,,,,,,,,,,,,0.05390927256494197,,,,,,,,0.04901252197660663,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,15.0,,,,,,,,,,,,,
西脇市議会議員選挙（2013年10月29日投票）,西脇市議会議員選挙,兵庫県,西脇市,20131029.0,2013.0,10.0,29.0,20131022.0,無投票,16.0,16.0,1.0,,,,,任期満了,67.02,,,,西脇市議会議員選挙（2013年10月29日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.125,0.125,0.625,0.375,0.0,0.625,0.375,0.0,,,,,,,0.0,3.0,59.375,6.460214779711275,46.0,55.5,61.0,64.0,71.0,59.375,6.460214779711275,46.0,55.5,61.0,64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,14.0,,,,,,,,,,,,,
