,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_新党市民,得票数_新社会党,得票数_日本共産党,得票数_日本社会党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_新党市民,得票率_新社会党,得票率_日本共産党,得票率_日本社会党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党市民,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党市民,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党市民,当選者数_新社会党,当選者数_日本共産党,当選者数_日本社会党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党
土佐町議会議員選挙（2007年04月22日投票）,土佐町議会議員選挙,高知県,土佐町,20070422.0,2007.0,4.0,22.0,20070417.0,84.99,12.0,17.0,1.4166666666666667,4011.0,,,-158.0,任期満了,86.54,,,,土佐町議会議員選挙（2007年04月22日投票）,1.0,17.0,12.0,1.4166666666666667,0.0,0.0,0.0,0.058823529411764705,0.08333333333333333,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.75,0.25,0.0,0.6802043838862559,0.30231931279620855,0.017476303317535545,0.061836762171477815,0.06046386255924171,0.017476303317535545,3376.0,4.0,59.588235294117645,7.963584941539035,42.0,57.0,60.0,64.0,80.0,56.916666666666664,6.550551291473278,42.0,52.75,58.0,61.5,66.0,,,238.0,,,,,203.66,,,2717.63,216.71,,,,3376.0,,,0.07049763033175356,,,,,0.060325829383886254,,,0.8049851895734598,0.06419135071090047,,,,1.0,,,0.07049763033175356,,,,,0.060325829383886254,,,0.057498942112389984,0.06419135071090047,,,,,,1.0,,,,,1.0,,,14.0,1.0,,,,,,1.0,,,,,1.0,,,9.0,1.0,,,
土佐町議会議員選挙（2011年04月24日投票）,土佐町議会議員選挙,高知県,土佐町,20110424.0,2011.0,4.0,24.0,20110419.0,81.64,12.0,13.0,1.0833333333333333,3848.0,,,-163.0,任期満了,84.99,,,,土佐町議会議員選挙（2011年04月24日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.7406443215099252,0.25935567849007485,,0.07406443215099252,0.08645189283002495,,3073.0,3.0,,,,,,,,,,,,,,,,,,,,,,224.0,,,2588.0,261.0,,,,3073.0,,,,,,,,0.07289293849658314,,,0.8421737715587374,0.08493328994467947,,,,1.0,,,,,,,,0.07289293849658314,,,0.07656125195988522,0.08493328994467947,,,,,,,,,,,1.0,,,11.0,1.0,,,,,,,,,,,1.0,,,10.0,1.0,,,
土佐町議会議員選挙（2015年04月26日投票）,土佐町議会議員選挙,高知県,土佐町,20150426.0,2015.0,4.0,26.0,20150421.0,80.04,10.0,12.0,1.2,,,,,任期満了,81.64,,,,土佐町議会議員選挙（2015年04月26日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.08333333333333333,0.6,0.3,0.1,0.6371335740072203,0.2769458483754513,0.08592057761732852,0.07964169675090253,0.0923152827918171,0.08592057761732852,2770.0,3.0,66.5,4.839077046985992,57.0,64.5,66.0,69.5,74.0,66.3,5.23545604508337,57.0,63.5,65.5,70.5,74.0,,,,,,,,256.73,,,2213.25,300.02,,,,2770.0,,,,,,,,0.09268231046931409,,,0.7990072202166065,0.10831046931407942,,,,1.0,,,,,,,,0.09268231046931409,,,0.07990072202166065,0.10831046931407942,,,,,,,,,,,1.0,,,10.0,1.0,,,,,,,,,,,1.0,,,8.0,1.0,,,
土佐町議会議員選挙（2019年04月21日投票）,土佐町議会議員選挙,高知県,土佐町,20190421.0,2019.0,4.0,21.0,20190416.0,73.85,10.0,11.0,1.1,3331.0,,,,任期満了,80.04,,,,土佐町議会議員選挙（2019年04月21日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.6,0.3,0.1,0.49570882538162053,0.36657146161481885,0.1377197130035607,0.08261813756360342,0.12219048720493962,0.06885985650178035,2446.999,3.0,65.0,8.538682035834974,45.0,61.0,67.0,71.5,77.0,64.2,8.55336191213724,45.0,61.0,65.5,69.25,77.0,,,,,,,,205.95,,,1975.825,265.224,,,,2446.9990000000003,,,,,,,,0.08416431719015821,,,0.8074482253568555,0.10838745745298628,,,,1.0,,,,,,,,0.08416431719015821,,,0.08971646948409505,0.10838745745298628,,,,,,,,,,,1.0,,,9.0,1.0,,,,,,,,,,,1.0,,,8.0,1.0,,,
大川村議会議員補欠選挙（2006年02月19日投票）,大川村議会議員補欠選挙,高知県,大川村,20060219.0,2006.0,2.0,19.0,20060214.0,88.62,1.0,2.0,2.0,448.0,,,,その他,,,,,大川村議会議員補欠選挙（2006年02月19日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.30584192439862545,0.6941580756013745,,0.30584192439862545,0.6941580756013745,291.0,1.0,53.0,3.0,50.0,51.5,53.0,54.5,56.0,56.0,0.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,291.0,,,,,291.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
大川村議会議員選挙（2007年04月22日投票）,大川村議会議員選挙,高知県,大川村,20070422.0,2007.0,4.0,22.0,20070417.0,87.96,6.0,9.0,1.5,432.0,,,,任期満了,,,,,大川村議会議員選挙（2007年04月22日投票）,1.0,9.0,6.0,1.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5973333333333334,0.22933333333333333,0.17333333333333334,0.09955555555555556,0.11466666666666667,0.17333333333333334,375.0,2.0,63.0,6.847546194724712,51.0,57.0,67.0,69.0,71.0,67.0,4.281744192888376,58.0,67.0,68.0,69.75,71.0,,,,,,,,43.0,,,332.0,,,,,375.0,,,,,,,,0.11466666666666667,,,0.8853333333333333,,,,,1.0,,,,,,,,0.11466666666666667,,,0.11066666666666666,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,,,,1.0,,,5.0,,,,
大川村議会議員選挙（2011年04月24日投票）,大川村議会議員選挙,高知県,大川村,20110424.0,2011.0,4.0,24.0,20110419.0,85.46,6.0,7.0,1.1666666666666667,410.0,,,-22.0,任期満了,87.96,,,,大川村議会議員選挙（2011年04月24日投票）,1.0,7.0,6.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6537313432835821,0.191044776119403,0.15522388059701492,0.1307462686567164,0.191044776119403,0.15522388059701492,335.0,2.0,,,,,,,,,,,,,,,,,,,,,,33.0,,,302.0,,,,,335.0,,,,,,,,0.09850746268656717,,,0.9014925373134328,,,,,1.0,,,,,,,,0.09850746268656717,,,0.15024875621890546,,,,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,1.0,,,5.0,,,,
大川村議会議員選挙（2015年04月26日投票）,大川村議会議員選挙,高知県,大川村,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,6.0,6.0,1.0,370.0,,,-40.0,任期満了,85.46,,,,大川村議会議員選挙（2015年04月26日投票）,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,1.0,,,5.0,,,,
大川村議会議員選挙（2019年04月21日投票）,大川村議会議員選挙,高知県,大川村,20190421.0,2019.0,4.0,21.0,20190416.0,86.4,6.0,7.0,1.1666666666666667,353.0,,,-17.0,任期満了,,,,,大川村議会議員選挙（2019年04月21日投票）,1.0,7.0,6.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,301.0,2.0,58.857142857142854,18.488827293635406,28.0,48.0,66.0,70.5,81.0,57.666666666666664,19.720265943665385,28.0,41.0,66.0,70.75,81.0,,,,,,,,30.0,,,271.0,,,,,301.0,,,,,,,,0.09966777408637874,,,0.9003322259136213,,,,,1.0,,,,,,,,0.09966777408637874,,,0.15005537098560354,,,,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,1.0,,,5.0,,,,
大月町議会議員選挙（2008年09月28日投票）,大月町議会議員選挙,高知県,大月町,20080928.0,2008.0,9.0,28.0,20080923.0,87.3,12.0,14.0,1.1666666666666667,5529.0,,,,任期満了,,,,,大月町議会議員選挙（2008年09月28日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.5714285714285714,0.0,0.5,0.5,0.0,0.4545074252248484,0.5454925747751517,,0.07575123753747473,0.06818657184689396,,4780.999999999999,4.0,62.42857142857143,6.05586239835047,55.0,57.0,61.5,66.0,74.0,62.583333333333336,6.264427791550921,55.0,56.75,61.5,66.25,74.0,,,473.0,,,,,330.0,,,3699.0,279.0,,,,4781.0,,,0.09893327755699645,,,,,0.06902321690023008,,,0.773687513072579,0.05835599247019452,,,,1.0,,,0.09893327755699645,,,,,0.06902321690023008,,,0.07033522846114354,0.05835599247019452,,,,,,1.0,,,,,1.0,,,11.0,1.0,,,,,,1.0,,,,,1.0,,,9.0,1.0,,,
大月町議会議員選挙（2012年09月23日投票）,大月町議会議員選挙,高知県,大月町,20120923.0,2012.0,9.0,23.0,20120918.0,84.88,10.0,12.0,1.2,5100.0,,,-429.0,任期満了,87.3,,,,大月町議会議員選挙（2012年09月23日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.75,0.25,0.0,0.7,0.3,0.0,0.7084694353709753,0.2915305646290247,,0.07871882615233058,0.09717685487634158,,4286.0,3.0,63.75,4.985395337048675,53.0,60.75,63.5,67.5,71.0,64.2,5.3065996645686395,53.0,61.25,65.0,68.5,71.0,,,364.0,,,,,435.0,,,3487.0,,,,,4286.0,,,0.08492767148856743,,,,,0.10149323378441437,,,0.8135790947270182,,,,,1.0,,,0.08492767148856743,,,,,0.10149323378441437,,,0.08135790947270181,,,,,,,1.0,,,,,1.0,,,10.0,,,,,,,1.0,,,,,1.0,,,8.0,,,,
大月町議会議員選挙（2016年09月25日投票）,大月町議会議員選挙,高知県,大月町,20160925.0,2016.0,9.0,25.0,20160920.0,80.86,10.0,12.0,1.2,4801.0,,,-299.0,任期満了,84.88,,,,大月町議会議員選挙（2016年09月25日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.0,0.5,0.4166666666666667,0.08333333333333333,0.6,0.3,0.1,0.45890588540316307,0.4192377495462795,0.12185636505055743,0.07648431423386051,0.0838475499092559,0.12185636505055743,3857.0,0.0,65.16666666666667,6.175669104549635,50.0,63.75,66.5,68.25,75.0,64.8,6.6452990903344595,50.0,63.25,66.5,68.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大月町議会議員選挙（2020年09月27日投票）,大月町議会議員選挙,高知県,大月町,20200927.0,2020.0,9.0,27.0,20200922.0,79.41,10.0,11.0,1.1,4357.0,,,-444.0,任期満了,80.86,,,,大月町議会議員選挙（2020年09月27日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.6860973477120373,0.3139026522879627,,0.08576216846400467,0.1046342174293209,,3431.0,3.0,64.54545454545455,8.217095664346667,47.0,59.0,68.0,70.5,74.0,64.1,8.490583018850943,47.0,58.0,67.5,70.75,74.0,,,458.0,,,,,281.0,,,2692.0,,,,,3431.0,,,0.1334887787816963,,,,,0.08190032060623725,,,0.7846109006120664,,,,,1.0,,,0.1334887787816963,,,,,0.08190032060623725,,,0.08717898895689627,,,,,,,1.0,,,,,1.0,,,9.0,,,,,,,1.0,,,,,1.0,,,8.0,,,,
大豊町議会議員補欠選挙（2012年11月25日投票）,大豊町議会議員補欠選挙,高知県,大豊町,20121125.0,2012.0,11.0,25.0,20121120.0,無投票,1.0,1.0,1.0,4342.0,,,,その他,,,,,大豊町議会議員補欠選挙（2012年11月25日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
大豊町議会議員補欠選挙（2016年11月06日投票）,大豊町議会議員補欠選挙,高知県,大豊町,20161106.0,2016.0,11.0,6.0,20161101.0,64.72,2.0,3.0,1.5,3778.0,,,-564.0,任期満了/渡辺則夫議員の町長選出馬、及び都築正光議員の死去による,,,,,大豊町議会議員補欠選挙（2016年11月06日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.5781379883624272,0.42186201163757275,,0.2890689941812136,0.42186201163757275,2406.0,0.0,65.66666666666667,7.586537784494029,55.0,62.5,70.0,71.0,72.0,63.5,8.5,55.0,59.25,63.5,67.75,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大豊町議会議員選挙（2007年02月18日投票）,大豊町議会議員選挙,高知県,大豊町,20070218.0,2007.0,2.0,18.0,20070213.0,77.88,12.0,13.0,1.0833333333333333,4941.0,,,,任期満了,,,,,大豊町議会議員選挙（2007年02月18日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.7674540682414698,0.08871391076115485,0.14383202099737533,0.07674540682414698,0.04435695538057743,0.14383202099737533,3810.0,1.0,61.61538461538461,8.362355773515034,45.0,58.0,61.0,67.0,75.0,62.416666666666664,8.210342393726478,45.0,58.75,61.5,68.25,75.0,,,,,,,,,,,3810.0,,,,,3810.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,12.0,,,,
大豊町議会議員選挙（2011年02月20日投票）,大豊町議会議員選挙,高知県,大豊町,20110220.0,2011.0,2.0,20.0,20110215.0,79.52,10.0,12.0,1.2,4483.0,,,-458.0,任期満了,77.88,,,,大豊町議会議員選挙（2011年02月20日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.7,0.3,0.0,0.6777558500140964,0.32224414998590356,,0.07530620555712182,0.10741471666196785,,3547.0,2.0,,,,,,,,,,,,,,,,,,,,,,456.0,,,3091.0,,,,,3547.0,,,,,,,,0.12855934592613477,,,0.8714406540738653,,,,,1.0,,,,,,,,0.12855934592613477,,,0.07922187764307866,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,1.0,,,9.0,,,,
大豊町議会議員選挙（2015年02月15日投票）,大豊町議会議員選挙,高知県,大豊町,20150215.0,2015.0,2.0,15.0,20150210.0,77.39,10.0,12.0,1.2,3967.0,,,-516.0,任期満了,79.52,,,,大豊町議会議員選挙（2015年02月15日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.75,0.16666666666666666,0.08333333333333333,0.8,0.1,0.1,0.7717462393721386,0.14650098103335513,0.08175277959450622,0.08574958215245984,0.07325049051667756,0.08175277959450622,3058.0,2.0,65.5,4.9916597106239795,53.0,63.75,66.0,67.25,75.0,66.5,3.556683848755748,62.0,64.25,66.0,67.0,75.0,,,,,,,,367.0,,,2691.0,,,,,3058.0,,,,,,,,0.12001308044473512,,,0.8799869195552649,,,,,1.0,,,,,,,,0.12001308044473512,,,0.07999881086866044,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,1.0,,,9.0,,,,
大豊町議会議員選挙（2019年02月17日投票）,大豊町議会議員選挙,高知県,大豊町,20190217.0,2019.0,2.0,17.0,20190212.0,75.26,10.0,11.0,1.1,,,,,任期満了,77.39,,,,大豊町議会議員選挙（2019年02月17日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.18181818181818182,0.2,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.8,0.1,0.1,0.6952230556652191,0.2289774970390841,0.0757994472956968,0.08690288195815239,0.11448874851954205,0.0757994472956968,2533.0,2.0,65.27272727272727,10.305258226140575,41.0,59.0,68.0,72.5,79.0,66.2,10.361467077590895,41.0,62.5,69.0,73.25,79.0,,,,,,,,286.0,,,2247.0,,,,,2533.0,,,,,,,,0.11290959336754836,,,0.8870904066324516,,,,,1.0,,,,,,,,0.11290959336754836,,,0.08870904066324517,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,1.0,,,9.0,,,,
奈半利町議会議員選挙（2007年04月22日投票）,奈半利町議会議員選挙,高知県,奈半利町,20070422.0,2007.0,4.0,22.0,20070417.0,81.41,10.0,14.0,1.4,3298.0,,,,任期満了,,,,,奈半利町議会議員選挙（2007年04月22日投票）,1.0,14.0,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.9,0.1,0.0,0.883352208380521,0.11664779161947905,,0.07361268403171008,0.058323895809739526,,2649.0,2.0,59.57142857142857,6.102859818083951,49.0,55.0,59.0,62.75,70.0,58.8,6.161168720299745,49.0,55.0,58.5,62.25,69.0,,,,,,,,304.0,,,2345.0,,,,,2649.0,,,,,,,,0.11476028690071725,,,0.8852397130992827,,,,,1.0,,,,,,,,0.05738014345035863,,,0.07376997609160689,,,,,,,,,,,,2.0,,,12.0,,,,,,,,,,,,1.0,,,9.0,,,,
奈半利町議会議員選挙（2011年04月24日投票）,奈半利町議会議員選挙,高知県,奈半利町,20110424.0,2011.0,4.0,24.0,20110419.0,78.06,10.0,11.0,1.1,3099.0,,,-199.0,任期満了,81.41,,,,奈半利町議会議員選挙（2011年04月24日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.7,0.2,0.1,0.6918238993710691,0.19916142557651992,0.1090146750524109,0.08647798742138364,0.09958071278825996,0.1090146750524109,2385.0,2.0,,,,,,,,,,,,,,,,,,,,,,203.0,,,2182.0,,,,,2385.0,,,,,,,,0.08511530398322852,,,0.9148846960167715,,,,,1.0,,,,,,,,0.08511530398322852,,,0.09148846960167714,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,1.0,,,9.0,,,,
奈半利町議会議員選挙（2015年04月26日投票）,奈半利町議会議員選挙,高知県,奈半利町,20150426.0,2015.0,4.0,26.0,20150421.0,76.2,10.0,12.0,1.2,2950.0,,,-149.0,任期満了,78.06,,,,奈半利町議会議員選挙（2015年04月26日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333333333,0.16666666666666666,0.9,0.0,0.1,0.7966636609558161,0.05139765554553652,0.15193868349864742,0.08851818455064624,0.05139765554553652,0.07596934174932371,2218.0,2.0,65.5,4.924428900898052,57.0,63.0,64.5,68.5,76.0,65.9,5.3,57.0,63.0,65.5,69.5,76.0,,,,,,,,179.0,,,2039.0,,,,,2218.0,,,,,,,,0.08070333633904418,,,0.9192966636609559,,,,,1.0,,,,,,,,0.08070333633904418,,,0.0835724239691778,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,1.0,,,9.0,,,,
奈半利町議会議員選挙（2019年04月21日投票）,奈半利町議会議員選挙,高知県,奈半利町,20190421.0,2019.0,4.0,21.0,20190416.0,75.88,10.0,13.0,1.3,2794.0,,,-156.0,任期満了,76.2,,,,奈半利町議会議員選挙（2019年04月21日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2090.999,2.0,69.5,4.924428900898052,61.0,67.0,68.5,72.5,80.0,69.9,5.3,61.0,67.0,69.5,73.5,80.0,,,,,,,,170.0,,,1920.999,,,,,2090.999,,,,,,,,0.08130085188945572,,,0.9186991481105444,,,,,1.0,,,,,,,,0.08130085188945572,,,0.08351810437368586,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,1.0,,,9.0,,,,
安田町議会議員補欠選挙（2004年05月16日投票）,安田町議会議員補欠選挙,高知県,安田町,20040516.0,2004.0,5.0,16.0,20040511.0,55.54,1.0,2.0,2.0,2958.0,,,,その他,,,,,安田町議会議員補欠選挙（2004年05月16日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,1587.0,1.0,68.5,2.5,66.0,67.25,68.5,69.75,71.0,71.0,0.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,1587.0,,,,,1587.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
安田町議会議員選挙（2003年04月27日投票）,安田町議会議員選挙,高知県,安田町,20030427.0,2003.0,4.0,27.0,20030422.0,86.58,12.0,13.0,1.0833333333333333,3055.0,,,,任期満了,,,,,安田町議会議員選挙（2003年04月27日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9166666666666666,0.08333333333333333,0.0,0.8976226993865031,0.10237730061349694,,0.07480189161554192,0.10237730061349694,,2608.0,2.0,58.69230769230769,7.916726357088373,45.0,54.0,59.0,61.0,75.0,58.75,8.237364060587991,45.0,53.25,60.0,61.75,75.0,,,,,,,,195.0,,,2413.0,,,,,2608.0,,,,,,,,0.07476993865030675,,,0.9252300613496932,,,,,1.0,,,,,,,,0.07476993865030675,,,0.07710250511247443,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,1.0,,,11.0,,,,
安田町議会議員選挙（2007年04月22日投票）,安田町議会議員選挙,高知県,安田町,20070422.0,2007.0,4.0,22.0,20070417.0,82.95,10.0,12.0,1.2,2838.0,,,-217.0,任期満了,86.58,,,,安田町議会議員選挙（2007年04月22日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.0,0.75,0.25,0.0,0.7,0.3,0.0,0.675224646983312,0.3247753530166881,,0.07502496077592355,0.1082584510055627,,2337.0,2.0,63.916666666666664,8.200186312246544,53.0,57.25,64.0,69.5,79.0,61.4,6.437390775772433,53.0,55.75,61.0,65.0,74.0,,,,,,,,122.0,,,2215.0,,,,,2337.0,,,,,,,,0.05220367993153616,,,0.9477963200684638,,,,,1.0,,,,,,,,0.05220367993153616,,,0.0861633018244058,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,0.0,,,10.0,,,,
安田町議会議員選挙（2011年04月24日投票）,安田町議会議員選挙,高知県,安田町,20110424.0,2011.0,4.0,24.0,20110419.0,79.02,10.0,11.0,1.1,2693.0,,,-145.0,任期満了,82.95,,,,安田町議会議員選挙（2011年04月24日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.7,0.2,0.1,0.7201152184349496,0.20067210753720596,0.07921267402784446,0.0900144023043687,0.10033605376860298,0.07921267402784446,2083.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2083.0,,,,,2083.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,10.0,,,,
安田町議会議員選挙（2015年04月26日投票）,安田町議会議員選挙,高知県,安田町,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,10.0,10.0,1.0,2538.0,,,-155.0,任期満了,79.02,,,,安田町議会議員選挙（2015年04月26日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.1,0.1,0.8,0.1,0.1,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,
安田町議会議員選挙（2019年04月21日投票）,安田町議会議員選挙,高知県,安田町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,10.0,10.0,1.0,,,,,任期満了,,,,,安田町議会議員選挙（2019年04月21日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,62.4,10.61319932913728,38.0,59.75,65.0,67.0,80.0,62.4,10.61319932913728,38.0,59.75,65.0,67.0,80.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,
