"","","","","/項目 コード","D1202","D2201","D2202","D2203","D2204","D2205","D2206","D2209","D2210","D2211","D2212","D2213","D2214","D2215","D3205","D420102","D420202"
"調査年 コード","調査年","地域 コード","地域","/項目","D1202_一般行政部門職員数（市区町村）【人】","D2201_財政力指数（市町村財政）【‐】","D2202_実質収支比率（市町村財政）【％】","D2203_経常収支比率（市町村財政）【％】","D2204_公債費比率（市町村財政）【％】","D2205_基準財政収入額（市町村財政）【千円】","D2206_基準財政需要額（市町村財政）【千円】","D2209_一般財源（市町村財政）【千円】","D2210_投資的経費（市町村財政）【千円】","D2211_実質公債費比率（市町村財政）【％】","D2212_将来負担比率（市町村財政）【％】","D2213_標準財政規模（市町村財政）【千円】","D2214_実質赤字比率（市町村財政）【％】","D2215_連結実質赤字比率（市町村財政）【％】","D3205_地方債現在高（市町村財政）【千円】","D420102_市町村民税【千円】","D420202_固定資産税（市町村税）【千円】"
"1981100000","1981年度","39401","高知県 中土佐町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39402","高知県 佐川町","","***","0.34","7.4","***","14.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39403","高知県 越知町","","***","0.23","4.6","***","20.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39405","高知県 檮原町","","***","0.13","1.4","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39410","高知県 日高村","","***","0.20","1.0","***","28.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39411","高知県 津野町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39412","高知県 四万十町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39424","高知県 大月町","","***","0.15","2.4","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39427","高知県 三原村","","***","0.10","6.6","***","21.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","39428","高知県 黒潮町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40100","福岡県 北九州市","","***","0.61","3.4","***","11.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40101","福岡県 北九州市 門司区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40103","福岡県 北九州市 若松区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40105","福岡県 北九州市 戸畑区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40106","福岡県 北九州市 小倉北区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40107","福岡県 北九州市 小倉南区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40108","福岡県 北九州市 八幡東区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40109","福岡県 北九州市 八幡西区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40130","福岡県 福岡市","","***","0.65","3.0","***","13.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40131","福岡県 福岡市 東区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40132","福岡県 福岡市 博多区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40133","福岡県 福岡市 中央区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40134","福岡県 福岡市 南区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40135","福岡県 福岡市 西区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40136","福岡県 福岡市 城南区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40137","福岡県 福岡市 早良区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40202","福岡県 大牟田市","","***","0.56","-9.6","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40203","福岡県 久留米市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40204","福岡県 直方市","","***","0.48","0.2","***","15.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40205","福岡県 飯塚市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40206","福岡県 田川市","","***","0.34","0.8","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40207","福岡県 柳川市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40210","福岡県 八女市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40211","福岡県 筑後市","","***","0.49","1.1","***","8.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40212","福岡県 大川市","","***","0.58","5.4","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40213","福岡県 行橋市","","***","0.47","6.8","***","12.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40214","福岡県 豊前市","","***","0.60","5.3","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40215","福岡県 中間市","","***","0.39","-1.3","***","17.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40216","福岡県 小郡市","","***","0.51","1.4","***","13.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40217","福岡県 筑紫野市","","***","0.65","-1.5","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40218","福岡県 春日市","","***","0.62","2.2","***","11.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40219","福岡県 大野城市","","***","0.60","3.7","***","13.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40220","福岡県 宗像市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40221","福岡県 太宰府市","","***","0.60","2.2","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40223","福岡県 古賀市","","***","0.59","3.1","***","20.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40224","福岡県 福津市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40225","福岡県 うきは市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40226","福岡県 宮若市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40227","福岡県 嘉麻市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40228","福岡県 朝倉市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40229","福岡県 みやま市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40230","福岡県 糸島市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40231","福岡県 那珂川市","","***","0.44","3.8","***","16.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40341","福岡県 宇美町","","***","0.43","13.5","***","9.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40342","福岡県 篠栗町","","***","0.41","11.5","***","14.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40343","福岡県 志免町","","***","0.59","14.6","***","14.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40344","福岡県 須恵町","","***","0.42","14.0","***","16.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40345","福岡県 新宮町","","***","0.53","14.9","***","15.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40348","福岡県 久山町","","***","0.50","10.6","***","17.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40349","福岡県 粕屋町","","***","0.61","8.3","***","14.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40381","福岡県 芦屋町","","***","0.37","21.6","***","0.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40382","福岡県 水巻町","","***","0.41","2.0","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40383","福岡県 岡垣町","","***","0.45","18.4","***","13.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40384","福岡県 遠賀町","","***","0.43","13.8","***","13.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40401","福岡県 小竹町","","***","0.25","3.7","***","16.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40402","福岡県 鞍手町","","***","0.29","4.1","***","13.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40421","福岡県 桂川町","","***","0.26","4.7","***","16.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40447","福岡県 筑前町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40448","福岡県 東峰村","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40503","福岡県 大刀洗町","","***","0.32","27.1","***","7.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40522","福岡県 大木町","","***","0.43","7.1","***","7.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40544","福岡県 広川町","","***","0.39","9.0","***","6.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40601","福岡県 香春町","","***","0.42","-18.4","***","25.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40602","福岡県 添田町","","***","0.23","2.7","***","28.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40604","福岡県 糸田町","","***","0.20","1.5","***","22.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40605","福岡県 川崎町","","***","0.20","-8.6","***","23.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40608","福岡県 大任町","","***","0.18","-11.6","***","29.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40609","福岡県 赤村","","***","0.14","0.4","***","24.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40610","福岡県 福智町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40621","福岡県 苅田町","","***","1.38","7.6","***","16.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40625","福岡県 みやこ町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40642","福岡県 吉富町","","***","0.48","13.8","***","5.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40646","福岡県 上毛町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","40647","福岡県 築上町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41201","佐賀県 佐賀市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41202","佐賀県 唐津市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41203","佐賀県 鳥栖市","","***","0.78","5.5","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41204","佐賀県 多久市","","***","0.31","3.7","***","11.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41205","佐賀県 伊万里市","","***","0.41","1.5","***","12.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41206","佐賀県 武雄市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41207","佐賀県 鹿島市","","***","0.42","5.9","***","18.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41208","佐賀県 小城市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41209","佐賀県 嬉野市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41210","佐賀県 神埼市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41327","佐賀県 吉野ヶ里町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41341","佐賀県 基山町","","***","0.64","4.5","***","12.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41345","佐賀県 上峰町","","***","0.44","10.4","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41346","佐賀県 みやき町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41387","佐賀県 玄海町","","***","0.75","36.4","***","7.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41401","佐賀県 有田町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41423","佐賀県 大町町","","***","0.28","5.7","***","11.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41424","佐賀県 江北町","","***","0.28","6.9","***","11.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41425","佐賀県 白石町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","41441","佐賀県 太良町","","***","0.23","12.9","***","11.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42201","長崎県 長崎市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42202","長崎県 佐世保市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42203","長崎県 島原市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42204","長崎県 諫早市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42205","長崎県 大村市","","***","0.50","7.1","***","10.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42207","長崎県 平戸市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42208","長崎県 松浦市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42209","長崎県 対馬市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42210","長崎県 壱岐市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42211","長崎県 五島市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42212","長崎県 西海市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42213","長崎県 雲仙市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42214","長崎県 南島原市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42307","長崎県 長与町","","***","0.49","5.0","***","13.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42308","長崎県 時津町","","***","0.56","5.1","***","13.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42321","長崎県 東彼杵町","","***","0.23","4.1","***","9.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42322","長崎県 川棚町","","***","0.36","8.5","***","6.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42323","長崎県 波佐見町","","***","0.44","10.0","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42383","長崎県 小値賀町","","***","0.13","2.4","***","10.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42391","長崎県 佐々町","","***","0.26","5.6","***","12.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","42411","長崎県 新上五島町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43100","熊本県 熊本市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43101","熊本県 熊本市 中央区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43102","熊本県 熊本市 東区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43103","熊本県 熊本市 西区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43104","熊本県 熊本市 南区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43105","熊本県 熊本市 北区","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43202","熊本県 八代市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43203","熊本県 人吉市","","***","0.47","7.3","***","11.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43204","熊本県 荒尾市","","***","0.42","1.1","***","12.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43205","熊本県 水俣市","","***","0.43","0.9","***","10.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43206","熊本県 玉名市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43208","熊本県 山鹿市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43210","熊本県 菊池市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43211","熊本県 宇土市","","***","0.38","1.8","***","14.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43212","熊本県 上天草市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43213","熊本県 宇城市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43214","熊本県 阿蘇市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43215","熊本県 天草市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43216","熊本県 合志市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43348","熊本県 美里町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43364","熊本県 玉東町","","***","0.22","12.9","***","9.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43367","熊本県 南関町","","***","0.23","8.8","***","6.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43368","熊本県 長洲町","","***","0.74","3.0","***","18.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43369","熊本県 和水町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43403","熊本県 大津町","","***","0.55","6.9","***","11.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43404","熊本県 菊陽町","","***","0.47","8.5","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43423","熊本県 南小国町","","***","0.17","8.7","***","12.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43424","熊本県 小国町","","***","0.25","11.6","***","11.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43425","熊本県 産山村","","***","0.11","10.9","***","17.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43428","熊本県 高森町","","***","0.22","2.3","***","8.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43432","熊本県 西原村","","***","0.21","16.0","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43433","熊本県 南阿蘇村","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43441","熊本県 御船町","","***","0.30","9.5","***","7.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43442","熊本県 嘉島町","","***","0.29","9.4","***","8.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43443","熊本県 益城町","","***","0.39","12.1","***","10.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43444","熊本県 甲佐町","","***","0.27","9.0","***","9.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43447","熊本県 山都町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43468","熊本県 氷川町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43482","熊本県 芦北町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43484","熊本県 津奈木町","","***","0.18","1.3","***","12.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43501","熊本県 錦町","","***","0.27","4.3","***","9.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43505","熊本県 多良木町","","***","0.26","6.7","***","7.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43506","熊本県 湯前町","","***","0.19","9.0","***","10.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43507","熊本県 水上村","","***","0.14","8.5","***","12.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43510","熊本県 相良村","","***","0.19","13.0","***","10.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43511","熊本県 五木村","","***","0.21","17.9","***","13.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43512","熊本県 山江村","","***","0.12","11.6","***","11.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43513","熊本県 球磨村","","***","0.14","8.7","***","10.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43514","熊本県 あさぎり町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","43531","熊本県 苓北町","","***","0.23","3.0","***","9.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44201","大分県 大分市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44202","大分県 別府市","","***","0.60","2.2","***","12.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44203","大分県 中津市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44204","大分県 日田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44205","大分県 佐伯市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44206","大分県 臼杵市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44207","大分県 津久見市","","***","0.53","2.7","***","10.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44208","大分県 竹田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44209","大分県 豊後高田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44210","大分県 杵築市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44211","大分県 宇佐市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44212","大分県 豊後大野市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44213","大分県 由布市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44214","大分県 国東市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44322","大分県 姫島村","","***","0.11","0.7","***","13.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44341","大分県 日出町","","***","0.44","5.3","***","10.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44461","大分県 九重町","","***","0.33","8.5","***","14.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","44462","大分県 玖珠町","","***","0.31","4.8","***","10.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45201","宮崎県 宮崎市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45202","宮崎県 都城市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45203","宮崎県 延岡市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45204","宮崎県 日南市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45205","宮崎県 小林市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45206","宮崎県 日向市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45207","宮崎県 串間市","","***","0.26","2.4","***","17.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45208","宮崎県 西都市","","***","0.32","1.9","***","11.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45209","宮崎県 えびの市","","***","0.26","3.4","***","17.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45341","宮崎県 三股町","","***","0.32","8.4","***","13.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45361","宮崎県 高原町","","***","0.24","3.7","***","10.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45382","宮崎県 国富町","","***","0.27","3.8","***","10.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45383","宮崎県 綾町","","***","0.21","9.3","***","10.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45401","宮崎県 高鍋町","","***","0.45","3.1","***","11.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45402","宮崎県 新富町","","***","0.37","4.8","***","10.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45403","宮崎県 西米良村","","***","0.12","12.6","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45404","宮崎県 木城町","","***","0.22","2.5","***","10.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45405","宮崎県 川南町","","***","0.35","10.0","***","13.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","45406","宮崎県 都農町","","***","0.31","4.3","***","12.1","***","***","***","***","***","***","***","***","***","***","***","***"
