"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1981100000","1981年度","01581","北海道 厚真町","","4033973","1111787","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01584","北海道 洞爺湖町","","8025342","905527","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01585","北海道 安平町","","3620654","590691","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01586","北海道 むかわ町","","5951661","717599","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01601","北海道 日高町","","9188251","888261","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01602","北海道 平取町","","3828404","319346","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01604","北海道 新冠町","","4044164","517153","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01607","北海道 浦河町","","6327573","873555","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01608","北海道 様似町","","4020506","367760","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01609","北海道 えりも町","","3459465","351731","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01610","北海道 新ひだか町","","13443576","1747505","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01631","北海道 音更町","","9282278","1778750","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01632","北海道 士幌町","","6323326","413921","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01633","北海道 上士幌町","","4564838","501138","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01634","北海道 鹿追町","","4396365","381742","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01635","北海道 新得町","","5462005","705516","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01636","北海道 清水町","","7353057","786403","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01637","北海道 芽室町","","7985765","1275115","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01638","北海道 中札内村","","3021022","228605","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01639","北海道 更別村","","2995672","220445","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01641","北海道 大樹町","","4958058","438784","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01642","北海道 広尾町","","5628572","602739","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01643","北海道 幕別町","","9186962","1110169","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01644","北海道 池田町","","6143858","576781","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01645","北海道 豊頃町","","4272908","316534","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01646","北海道 本別町","","5065055","686412","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01647","北海道 足寄町","","5420033","665537","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01648","北海道 陸別町","","2766629","253134","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01649","北海道 浦幌町","","6051536","477747","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01661","北海道 釧路町","","4436097","731241","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01662","北海道 厚岸町","","5574283","835786","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01663","北海道 浜中町","","4224974","457385","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01664","北海道 標茶町","","6609018","652681","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01665","北海道 弟子屈町","","5157741","754993","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01667","北海道 鶴居村","","2881398","184756","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01668","北海道 白糠町","","4450875","696513","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01691","北海道 別海町","","9537243","1189568","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01692","北海道 中標津町","","7366751","1212780","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01693","北海道 標津町","","3571500","410813","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","01694","北海道 羅臼町","","2105497","604245","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02201","青森県 青森市","","64309702","18957594","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02202","青森県 弘前市","","39292174","9386622","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02203","青森県 八戸市","","47101039","15255695","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02204","青森県 黒石市","","9299882","1597968","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02205","青森県 五所川原市","","15613247","3005673","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02206","青森県 十和田市","","17354954","3348157","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02207","青森県 三沢市","","12159227","2062980","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02208","青森県 むつ市","","16005491","3007989","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02209","青森県 つがる市","","11490683","1247387","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02210","青森県 平川市","","9190700","1118664","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02301","青森県 平内町","","4097609","519823","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02303","青森県 今別町","","2193768","201428","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02304","青森県 蓬田村","","1914470","117224","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02307","青森県 外ヶ浜町","","5100983","619188","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02321","青森県 鰺ヶ沢町","","5159933","495931","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02323","青森県 深浦町","","5489641","467063","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02343","青森県 西目屋村","","1649365","61201","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02361","青森県 藤崎町","","3966898","484507","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02362","青森県 大鰐町","","3919369","476611","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02367","青森県 田舎館村","","1808093","342856","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02381","青森県 板柳町","","3087076","509028","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02384","青森県 鶴田町","","3281232","395255","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02387","青森県 中泊町","","4671074","457218","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02401","青森県 野辺地町","","4374092","797969","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02402","青森県 七戸町","","6869427","779321","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02405","青森県 六戸町","","2957465","401500","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02406","青森県 横浜町","","2265306","281307","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02408","青森県 東北町","","7424561","688509","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02411","青森県 六ヶ所村","","5840395","1302062","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02412","青森県 おいらせ町","","4529191","651576","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02423","青森県 大間町","","2251225","173764","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02424","青森県 東通村","","3921918","485668","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02425","青森県 風間浦村","","1489217","99472","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02426","青森県 佐井村","","1772567","122298","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02441","青森県 三戸町","","4504925","514327","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02442","青森県 五戸町","","5792763","727582","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02443","青森県 田子町","","3480413","242803","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02445","青森県 南部町","","6468930","663549","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02446","青森県 階上町","","3186980","313704","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","02450","青森県 新郷村","","2347312","113702","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03201","岩手県 盛岡市","","50762245","19379290","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03202","岩手県 宮古市","","21706607","3729788","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03203","岩手県 大船渡市","","11432526","2369032","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03205","岩手県 花巻市","","26327068","5066051","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03206","岩手県 北上市","","16749419","4199980","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03207","岩手県 久慈市","","13042688","1784551","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03208","岩手県 遠野市","","12454332","1258181","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03209","岩手県 一関市","","36528896","6003954","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03210","岩手県 陸前高田市","","7907429","927223","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03211","岩手県 釜石市","","14719238","4581574","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03213","岩手県 二戸市","","10502894","1359133","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03214","岩手県 八幡平市","","11619629","1355122","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03215","岩手県 奥州市","","29008977","5680887","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03216","岩手県 滝沢市","","7153587","1076198","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03301","岩手県 雫石町","","5544838","1095249","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03302","岩手県 葛巻町","","3519012","291995","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03303","岩手県 岩手町","","4583125","580609","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03321","岩手県 紫波町","","5966329","1122891","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03322","岩手県 矢巾町","","3642287","992311","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03366","岩手県 西和賀町","","4084959","342877","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03381","岩手県 金ケ崎町","","3940110","638355","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03402","岩手県 平泉町","","2048582","340451","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03441","岩手県 住田町","","3036567","287643","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03461","岩手県 大槌町","","4125773","640784","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03482","岩手県 山田町","","5267449","746133","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03483","岩手県 岩泉町","","5445726","511131","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03484","岩手県 田野畑村","","2533458","133206","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03485","岩手県 普代村","","1948056","123956","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03501","岩手県 軽米町","","3731398","351528","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03503","岩手県 野田村","","1909446","150216","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03506","岩手県 九戸村","","2703466","217105","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03507","岩手県 洋野町","","7234125","599774","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","03524","岩手県 一戸町","","4728973","592213","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04100","宮城県 仙台市","","143226197","74949383","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04101","宮城県 仙台市 青葉区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04102","宮城県 仙台市 宮城野区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04103","宮城県 仙台市 若林区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04104","宮城県 仙台市 太白区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04105","宮城県 仙台市 泉区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04202","宮城県 石巻市","","40783827","10525249","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04203","宮城県 塩竈市","","11909450","4248156","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04205","宮城県 気仙沼市","","17640970","4560013","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04206","宮城県 白石市","","7924313","1837333","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04207","宮城県 名取市","","7307819","3182215","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04208","宮城県 角田市","","6558999","1675251","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04209","宮城県 多賀城市","","7576648","3720530","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04211","宮城県 岩沼市","","6110450","2733714","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04212","宮城県 登米市","","21293548","3273254","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04213","宮城県 栗原市","","23311173","3571782","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04214","宮城県 東松島市","","7321003","1292871","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04215","宮城県 大崎市","","25134341","6348842","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04216","宮城県 富谷市","","2409491","690721","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04301","宮城県 蔵王町","","2879406","694047","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04302","宮城県 七ヶ宿町","","1820071","307400","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04321","宮城県 大河原町","","3389061","1023646","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04322","宮城県 村田町","","2587156","545454","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04323","宮城県 柴田町","","5138908","1994139","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04324","宮城県 川崎町","","2728488","517488","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04341","宮城県 丸森町","","3872912","604081","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04361","宮城県 亘理町","","4930667","1169530","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04362","宮城県 山元町","","2504966","656415","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04401","宮城県 松島町","","3218546","891632","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04404","宮城県 七ヶ浜町","","2939330","956294","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04406","宮城県 利府町","","2989161","571012","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04421","宮城県 大和町","","3729889","718960","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04422","宮城県 大郷町","","2219665","344079","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04424","宮城県 大衡村","","2094535","262946","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04444","宮城県 色麻町","","2382171","279683","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04445","宮城県 加美町","","7314667","1248930","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04501","宮城県 涌谷町","","3603718","832253","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04505","宮城県 美里町","","5367366","1277135","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04581","宮城県 女川町","","3930353","832002","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","04606","宮城県 南三陸町","","5041700","631510","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05201","秋田県 秋田市","","53819905","21714134","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05202","秋田県 能代市","","15494816","3668517","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05203","秋田県 横手市","","27087085","4623977","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05204","秋田県 大館市","","21648811","5134171","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05206","秋田県 男鹿市","","11007440","2069443","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05207","秋田県 湯沢市","","14279534","2495348","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05209","秋田県 鹿角市","","11947367","1809822","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05210","秋田県 由利本荘市","","25300577","4061710","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05211","秋田県 潟上市","","6435670","1161413","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05212","秋田県 大仙市","","27118898","3973831","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05213","秋田県 北秋田市","","13160519","1912240","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05214","秋田県 にかほ市","","6882680","2469262","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05215","秋田県 仙北市","","10315062","1690194","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05303","秋田県 小坂町","","2941298","551751","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05327","秋田県 上小阿仁村","","2146335","150970","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05346","秋田県 藤里町","","2039360","194089","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05348","秋田県 三種町","","6144225","816815","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05349","秋田県 八峰町","","3235697","352417","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05361","秋田県 五城目町","","4326126","578430","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05363","秋田県 八郎潟町","","1788042","279967","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05366","秋田県 井川町","","1632726","234510","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05368","秋田県 大潟村","","2020658","310207","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05434","秋田県 美郷町","","7303708","781687","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05463","秋田県 羽後町","","4602337","571306","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","05464","秋田県 東成瀬村","","1635517","81018","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06201","山形県 山形市","","39205901","18263443","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06202","山形県 米沢市","","14559904","4944702","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06203","山形県 鶴岡市","","31522645","7992847","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06204","山形県 酒田市","","25278487","8864421","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06205","山形県 新庄市","","8718482","2303090","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06206","山形県 寒河江市","","6937252","2102837","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06207","山形県 上山市","","7757927","1798247","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06208","山形県 村山市","","6733870","1330221","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06209","山形県 長井市","","8549153","1854029","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06210","山形県 天童市","","10254613","3361675","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06211","山形県 東根市","","7827046","2206932","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06212","山形県 尾花沢市","","6494704","805769","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06213","山形県 南陽市","","7111382","1616442","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06301","山形県 山辺町","","5248453","491960","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06302","山形県 中山町","","2147822","383302","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06321","山形県 河北町","","3637264","938524","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06322","山形県 西川町","","3655039","399295","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06323","山形県 朝日町","","3465468","363585","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06324","山形県 大江町","","3064171","452251","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06341","山形県 大石田町","","2561852","358392","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06361","山形県 金山町","","2488262","258339","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06362","山形県 最上町","","3602956","465442","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06363","山形県 舟形町","","2630130","250193","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06364","山形県 真室川町","","3127149","436834","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06365","山形県 大蔵村","","1951639","239871","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06366","山形県 鮭川村","","2043903","194997","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06367","山形県 戸沢村","","2071864","228618","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06381","山形県 高畠町","","5253848","1021652","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06382","山形県 川西町","","5114921","680850","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06401","山形県 小国町","","3605523","588425","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06402","山形県 白鷹町","","4012487","599004","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06403","山形県 飯豊町","","3182618","338585","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06426","山形県 三川町","","1874422","316405","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06428","山形県 庄内町","","5802827","1232081","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","06461","山形県 遊佐町","","3430818","766013","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07201","福島県 福島市","","44634469","18846456","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
