"","","","","/項目 コード","B1101","B1103"
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1103_可住地面積【ｈａ】"
"2009100000","2009年度","41209","佐賀県 嬉野市","","12651","5311"
"2009100000","2009年度","41210","佐賀県 神埼市","","12501","6689"
"2009100000","2009年度","41327","佐賀県 吉野ヶ里町","","4394","2305"
"2009100000","2009年度","41341","佐賀県 基山町","","2212","1361"
"2009100000","2009年度","41345","佐賀県 上峰町","","1279","1119"
"2009100000","2009年度","41346","佐賀県 みやき町","","5189","4268"
"2009100000","2009年度","41387","佐賀県 玄海町","","3601","2557"
"2009100000","2009年度","41401","佐賀県 有田町","","6580","2945"
"2009100000","2009年度","41423","佐賀県 大町町","","1146","859"
"2009100000","2009年度","41424","佐賀県 江北町","","2448","2131"
"2009100000","2009年度","41425","佐賀県 白石町","","9946","8999"
"2009100000","2009年度","41441","佐賀県 太良町","","7421","3366"
"2009100000","2009年度","42201","長崎県 長崎市","","40640","18458"
"2009100000","2009年度","42202","長崎県 佐世保市","","36404","18094"
"2009100000","2009年度","42203","長崎県 島原市","","8278","4461"
"2009100000","2009年度","42204","長崎県 諫早市","","32128","17850"
"2009100000","2009年度","42205","長崎県 大村市","","12646","6631"
"2009100000","2009年度","42207","長崎県 平戸市","","23563","10297"
"2009100000","2009年度","42208","長崎県 松浦市","","13038","6881"
"2009100000","2009年度","42209","長崎県 対馬市","","70884","7535"
"2009100000","2009年度","42210","長崎県 壱岐市","","13856","8513"
"2009100000","2009年度","42211","長崎県 五島市","","42081","14683"
"2009100000","2009年度","42212","長崎県 西海市","","24195","10544"
"2009100000","2009年度","42213","長崎県 雲仙市","","20692","10154"
"2009100000","2009年度","42214","長崎県 南島原市","","16991","10831"
"2009100000","2009年度","42307","長崎県 長与町","","2881","1860"
"2009100000","2009年度","42308","長崎県 時津町","","2077","1269"
"2009100000","2009年度","42321","長崎県 東彼杵町","","7425","2367"
"2009100000","2009年度","42322","長崎県 川棚町","","3725","1598"
"2009100000","2009年度","42323","長崎県 波佐見町","","5597","2041"
"2009100000","2009年度","42383","長崎県 小値賀町","","2546","1365"
"2009100000","2009年度","42391","長崎県 佐々町","","3230","1398"
"2009100000","2009年度","42411","長崎県 新上五島町","","21397","4049"
"2009100000","2009年度","43201","（旧）熊本県 熊本市","","28684","24511"
"2009100000","2009年度","43202","熊本県 八代市","","68060","17928"
"2009100000","2009年度","43203","熊本県 人吉市","","21048","5120"
"2009100000","2009年度","43204","熊本県 荒尾市","","5715","4747"
"2009100000","2009年度","43205","熊本県 水俣市","","16289","4112"
"2009100000","2009年度","43206","熊本県 玉名市","","15255","12559"
"2009100000","2009年度","43208","熊本県 山鹿市","","29967","14477"
"2009100000","2009年度","43210","熊本県 菊池市","","27666","12403"
"2009100000","2009年度","43211","熊本県 宇土市","","7419","4561"
"2009100000","2009年度","43212","熊本県 上天草市","","12614","5017"
"2009100000","2009年度","43213","熊本県 宇城市","","18856","12736"
"2009100000","2009年度","43214","熊本県 阿蘇市","","37625","16306"
"2009100000","2009年度","43215","熊本県 天草市","","68325","21742"
"2009100000","2009年度","43216","熊本県 合志市","","5317","4530"
"2009100000","2009年度","43348","熊本県 美里町","","14403","3653"
"2009100000","2009年度","43364","熊本県 玉東町","","2440","1659"
"2009100000","2009年度","43367","熊本県 南関町","","6896","3472"
"2009100000","2009年度","43368","熊本県 長洲町","","1944","1910"
"2009100000","2009年度","43369","熊本県 和水町","","9875","4692"
"2009100000","2009年度","43403","熊本県 大津町","","9909","5006"
"2009100000","2009年度","43404","熊本県 菊陽町","","3757","3245"
"2009100000","2009年度","43423","熊本県 南小国町","","11590","2178"
"2009100000","2009年度","43424","熊本県 小国町","","13696","2978"
"2009100000","2009年度","43425","熊本県 産山村","","6080","1844"
"2009100000","2009年度","43428","熊本県 高森町","","17490","4427"
"2009100000","2009年度","43432","熊本県 西原村","","7723","3140"
"2009100000","2009年度","43433","熊本県 南阿蘇村","","13730","6111"
"2009100000","2009年度","43441","熊本県 御船町","","9900","4310"
"2009100000","2009年度","43442","熊本県 嘉島町","","1666","1666"
"2009100000","2009年度","43443","熊本県 益城町","","6567","4417"
"2009100000","2009年度","43444","熊本県 甲佐町","","5787","3191"
"2009100000","2009年度","43447","熊本県 山都町","","54483","13738"
"2009100000","2009年度","43468","熊本県 氷川町","","3329","2990"
"2009100000","2009年度","43482","熊本県 芦北町","","23381","5013"
"2009100000","2009年度","43484","熊本県 津奈木町","","3398","1208"
"2009100000","2009年度","43501","熊本県 錦町","","8493","3535"
"2009100000","2009年度","43505","熊本県 多良木町","","16586","3230"
"2009100000","2009年度","43506","熊本県 湯前町","","4842","1286"
"2009100000","2009年度","43507","熊本県 水上村","","19211","1556"
"2009100000","2009年度","43510","熊本県 相良村","","9454","2382"
"2009100000","2009年度","43511","熊本県 五木村","","25294","953"
"2009100000","2009年度","43512","熊本県 山江村","","12121","1538"
"2009100000","2009年度","43513","熊本県 球磨村","","20773","2505"
"2009100000","2009年度","43514","熊本県 あさぎり町","","15949","5420"
"2009100000","2009年度","43531","熊本県 苓北町","","6708","2595"
"2009100000","2009年度","44201","大分県 大分市","","50128","24355"
"2009100000","2009年度","44202","大分県 別府市","","12516","3954"
"2009100000","2009年度","44203","大分県 中津市","","49115","11089"
"2009100000","2009年度","44204","大分県 日田市","","66619","11244"
"2009100000","2009年度","44205","大分県 佐伯市","","90352","11668"
"2009100000","2009年度","44206","大分県 臼杵市","","29107","8399"
"2009100000","2009年度","44207","大分県 津久見市","","7954","3021"
"2009100000","2009年度","44208","大分県 竹田市","","47759","14462"
"2009100000","2009年度","44209","大分県 豊後高田市","","20664","8974"
"2009100000","2009年度","44210","大分県 杵築市","","28001","11330"
"2009100000","2009年度","44211","大分県 宇佐市","","43912","17568"
"2009100000","2009年度","44212","大分県 豊後大野市","","60336","15540"
"2009100000","2009年度","44213","大分県 由布市","","31916","8809"
"2009100000","2009年度","44214","大分県 国東市","","31784","12228"
"2009100000","2009年度","44322","大分県 姫島村","","687","433"
"2009100000","2009年度","44341","大分県 日出町","","7323","4131"
"2009100000","2009年度","44461","大分県 九重町","","27141","5282"
"2009100000","2009年度","44462","大分県 玖珠町","","28644","4579"
"2009100000","2009年度","45201","宮崎県 宮崎市","","59680","26563"
"2009100000","2009年度","45202","宮崎県 都城市","","65331","29555"
"2009100000","2009年度","45203","宮崎県 延岡市","","86800","13669"
"2009100000","2009年度","45204","宮崎県 日南市","","53612","11632"
"2009100000","2009年度","45205","宮崎県 小林市","","47423","11123"
"2009100000","2009年度","45206","宮崎県 日向市","","33629","7429"
"2009100000","2009年度","45207","宮崎県 串間市","","29498","6975"
"2009100000","2009年度","45208","宮崎県 西都市","","43856","10021"
"2009100000","2009年度","45209","宮崎県 えびの市","","28300","8030"
"2009100000","2009年度","45341","宮崎県 三股町","","11001","3050"
"2009100000","2009年度","45361","宮崎県 高原町","","8538","4225"
"2009100000","2009年度","45382","宮崎県 国富町","","13071","5308"
"2009100000","2009年度","45383","宮崎県 綾町","","9521","1949"
"2009100000","2009年度","45401","宮崎県 高鍋町","","4392","3542"
"2009100000","2009年度","45402","宮崎県 新富町","","6170","4927"
"2009100000","2009年度","45403","宮崎県 西米良村","","27156","1107"
"2009100000","2009年度","45404","宮崎県 木城町","","14602","2512"
"2009100000","2009年度","45405","宮崎県 川南町","","9027","5713"
"2009100000","2009年度","45406","宮崎県 都農町","","10233","3880"
"2009100000","2009年度","45421","宮崎県 門川町","","12048","1929"
"2009100000","2009年度","45429","宮崎県 諸塚村","","18759","984"
"2009100000","2009年度","45430","宮崎県 椎葉村","","53620","2102"
"2009100000","2009年度","45431","宮崎県 美郷町","","44872","3434"
"2009100000","2009年度","45441","宮崎県 高千穂町","","23732","2923"
"2009100000","2009年度","45442","宮崎県 日之影町","","27768","2439"
"2009100000","2009年度","45443","宮崎県 五ヶ瀬町","","17177","2007"
"2009100000","2009年度","46201","鹿児島県 鹿児島市","","54706","24894"
"2009100000","2009年度","46203","鹿児島県 鹿屋市","","44833","21506"
"2009100000","2009年度","46204","鹿児島県 枕崎市","","7488","4309"
"2009100000","2009年度","46206","鹿児島県 阿久根市","","13430","5641"
"2009100000","2009年度","46208","鹿児島県 出水市","","33006","11668"
"2009100000","2009年度","46210","鹿児島県 指宿市","","14901","7958"
"2009100000","2009年度","46213","鹿児島県 西之表市","","20578","7929"
"2009100000","2009年度","46214","鹿児島県 垂水市","","16203","3640"
"2009100000","2009年度","46215","鹿児島県 薩摩川内市","","68350","23200"
"2009100000","2009年度","46216","鹿児島県 日置市","","25306","10486"
"2009100000","2009年度","46217","鹿児島県 曽於市","","39039","15702"
"2009100000","2009年度","46218","鹿児島県 霧島市","","60368","19023"
"2009100000","2009年度","46219","鹿児島県 いちき串木野市","","11204","3902"
"2009100000","2009年度","46220","鹿児島県 南さつま市","","28337","11531"
"2009100000","2009年度","46221","鹿児島県 志布志市","","29001","13183"
"2009100000","2009年度","46222","鹿児島県 奄美市","","30621","6033"
"2009100000","2009年度","46223","鹿児島県 南九州市","","35785","17269"
"2009100000","2009年度","46224","鹿児島県 伊佐市","","39236","12170"
"2009100000","2009年度","46303","鹿児島県 三島村","","3136","247"
"2009100000","2009年度","46304","鹿児島県 十島村","","10135","2601"
"2009100000","2009年度","46392","鹿児島県 さつま町","","30343","10164"
"2009100000","2009年度","46404","鹿児島県 長島町","","11622","4714"
"2009100000","2009年度","46452","鹿児島県 湧水町","","14433","4522"
"2009100000","2009年度","46468","鹿児島県 大崎町","","10082","6303"
"2009100000","2009年度","46482","鹿児島県 東串良町","","2769","2400"
"2009100000","2009年度","46490","鹿児島県 錦江町","","16315","3809"
"2009100000","2009年度","46491","鹿児島県 南大隅町","","21360","4046"
"2009100000","2009年度","46492","鹿児島県 肝付町","","30815","6006"
"2009100000","2009年度","46501","鹿児島県 中種子町","","13778","7228"
"2009100000","2009年度","46502","鹿児島県 南種子町","","11040","4485"
"2009100000","2009年度","46505","鹿児島県 屋久島町","","54100","4757"
"2009100000","2009年度","46523","鹿児島県 大和村","","9009","1028"
"2009100000","2009年度","46524","鹿児島県 宇検村","","10307","936"
"2009100000","2009年度","46525","鹿児島県 瀬戸内町","","23991","3187"
"2009100000","2009年度","46527","鹿児島県 龍郷町","","8208","1499"
"2009100000","2009年度","46529","鹿児島県 喜界町","","5694","4542"
"2009100000","2009年度","46530","鹿児島県 徳之島町","","10487","4778"
"2009100000","2009年度","46531","鹿児島県 天城町","","8035","4394"
"2009100000","2009年度","46532","鹿児島県 伊仙町","","6270","4407"
"2009100000","2009年度","46533","鹿児島県 和泊町","","4037","3769"
"2009100000","2009年度","46534","鹿児島県 知名町","","5331","4616"
"2009100000","2009年度","46535","鹿児島県 与論町","","2049","1967"
"2009100000","2009年度","47201","沖縄県 那覇市","","3924","3805"
"2009100000","2009年度","47205","沖縄県 宜野湾市","","1970","1858"
